"","n1","n2","n3","n4","word","n5","n6","n7","n8","truth","TF"
"1","0","0","0","0","agenda","0","0","0","0","agenda","TRUE"
"2","*","*","*","agenda","whlte","suphur","sprlngs","west","virginia","white","FALSE"
"3","*","*","agenda","whlte","suphur","sprlngs","west","virginia","tab","sulphur","FALSE"
"4","*","agenda","whlte","suphur","sprlngs","west","virginia","tab","call","springs","FALSE"
"5","0","0","0","0","west","0","0","0","0","west","TRUE"
"6","0","0","0","0","virginia","0","0","0","0","virginia","TRUE"
"7","0","0","0","0","tab","0","0","0","0","tab","TRUE"
"8","0","0","0","0","call","0","0","0","0","call","TRUE"
"9","0","0","0","0","to","0","0","0","0","to","TRUE"
"10","0","0","0","0","irder","0","0","0","0","order","TRUE"
"11","0","0","0","0","and","0","0","0","0","and","TRUE"
"12","0","0","0","0","approval","0","0","0","0","approval","TRUE"
"13","0","0","0","0","of","0","0","0","0","of","TRUE"
"14","0","0","0","0","mlnutes","0","0","0","0","minutes","TRUE"
"15","0","0","0","0","of","0","0","0","0","of","TRUE"
"16","0","0","0","0","aprll","0","0","0","0","april","TRUE"
"17","of","mlnutes","of","aprll","meetlng","chalman","fernandez","treasure","report","meeting","FALSE"
"18","0","0","0","0","chalman","0","0","0","0","chairman","TRUE"
"19","0","0","0","0","fernandez","0","0","0","0","fernandez","TRUE"
"20","0","0","0","0","treasure","0","0","0","0","treasurers","TRUE"
"21","0","0","0","0","report","0","0","0","0","report","TRUE"
"22","0","0","0","0","g","0","0","0","0","g","TRUE"
"23","0","0","0","0","c","0","0","0","0","c","TRUE"
"24","0","0","0","0","herman","0","0","0","0","herrman","TRUE"
"25","0","0","0","0","speclal","0","0","0","0","special","TRUE"
"26","0","0","0","0","rogram","0","0","0","0","program","TRUE"
"27","0","0","0","0","advlsory","0","0","0","0","advisory","TRUE"
"28","0","0","0","0","commlttee","0","0","0","0","committee","TRUE"
"29","speclal","rogram","advlsory","commlttee","appolntmentts","l","fernandez","report","the","appointments","FALSE"
"30","0","0","0","0","l","0","0","0","0","l","TRUE"
"31","0","0","0","0","fernandez","0","0","0","0","fernandez","TRUE"
"32","0","0","0","0","report","0","0","0","0","report","TRUE"
"33","0","0","0","0","the","0","0","0","0","of","TRUE"
"34","0","0","0","0","presldent","0","0","0","0","the","TRUE"
"35","0","0","0","0","w","0","0","0","0","president","TRUE"
"36","0","0","0","0","r","0","0","0","0","r","TRUE"
"37","0","0","0","0","a","0","0","0","0","a","TRUE"
"38","0","0","0","0","roland","0","0","0","0","roland","TRUE"
"39","0","0","0","0","a","0","0","0","0","a","TRUE"
"40","0","0","0","0","cresos","0","0","0","0","cresols","TRUE"
"41","0","0","0","0","program","0","0","0","0","program","TRUE"
"42","0","0","0","0","b","0","0","0","0","b","TRUE"
"43","a","cresos","program","b","nlckecontalnlngcatalysts","program","a","oleylmne","program","nickelcontainingcatalysts","FALSE"
"44","0","0","0","0","program","0","0","0","0","program","TRUE"
"45","0","0","0","0","a","0","0","0","0","c","TRUE"
"46","b","nlckecontalnlngcatalysts","program","a","oleylmne","program","","","publlc","oleylamine","FALSE"
"47","0","0","0","0","program","0","0","0","0","program","TRUE"
"48","0","0","0","0","","0","0","0","0","","TRUE"
"49","0","0","0","0","","0","0","0","0","","TRUE"
"50","0","0","0","0","publlc","0","0","0","0","public","TRUE"
"51","program","","","publlc","cmpensatlon","task","group","report","jackson","compensation","FALSE"
"52","0","0","0","0","task","0","0","0","0","task","TRUE"
"53","0","0","0","0","group","0","0","0","0","group","TRUE"
"54","0","0","0","0","report","0","0","0","0","report","TRUE"
"55","0","0","0","0","jackson","0","0","0","0","jackson","TRUE"
"56","0","0","0","0","b","0","0","0","0","b","TRUE"
"57","group","report","jackson","b","brownlng","","","","superfun","browning","FALSE"
"58","0","0","0","0","","0","0","0","0","","TRUE"
"59","0","0","0","0","","0","0","0","0","","TRUE"
"60","0","0","0","0","","0","0","0","0","","TRUE"
"61","brownlng","","","","superfun","status","report","a","leglslatlve","superfund","FALSE"
"62","0","0","0","0","status","0","0","0","0","status","TRUE"
"63","0","0","0","0","report","0","0","0","0","report","TRUE"
"64","0","0","0","0","a","0","0","0","0","a","TRUE"
"65","0","0","0","0","leglslatlve","0","0","0","0","legislative","TRUE"
"66","0","0","0","0","update","0","0","0","0","update","TRUE"
"67","0","0","0","0","w","0","0","0","0","w","TRUE"
"68","0","0","0","0","m","0","0","0","0","m","TRUE"
"69","0","0","0","0","stover","0","0","0","0","stover","TRUE"
"70","0","0","0","0","c","0","0","0","0","c","TRUE"
"71","0","0","0","0","econo","0","0","0","0","economic","TRUE"
"72","0","0","0","0","impact","0","0","0","0","impact","TRUE"
"73","0","0","0","0","task","0","0","0","0","task","TRUE"
"74","0","0","0","0","group","0","0","0","0","group","TRUE"
"75","0","0","0","0","hugh","0","0","0","0","hugh","TRUE"
"76","0","0","0","0","r","0","0","0","0","r","TRUE"
"77","task","group","hugh","r","irvlne","exxon","chemlcal","amerlcas","status","irvine","FALSE"
"78","0","0","0","0","exxon","0","0","0","0","exxon","TRUE"
"79","0","0","0","0","chemlcal","0","0","0","0","chemical","TRUE"
"80","0","0","0","0","amerlcas","0","0","0","0","americas","TRUE"
"81","0","0","0","0","status","0","0","0","0","status","TRUE"
"82","0","0","0","0","rport","0","0","0","0","report","TRUE"
"83","0","0","0","0","on","0","0","0","0","on","TRUE"
"84","0","0","0","0","clean","0","0","0","0","clean","TRUE"
"85","status","rport","on","clean","sltes","inc","l","fernandez","","sites","FALSE"
"86","0","0","0","0","inc","0","0","0","0","inc","TRUE"
"87","0","0","0","0","l","0","0","0","0","l","TRUE"
"88","0","0","0","0","fernandez","0","0","0","0","fernandez","TRUE"
"89","0","0","0","0","","0","0","0","0","","TRUE"
"90","0","0","0","0","","0","0","0","0","","TRUE"
"91","0","0","0","0","","0","0","0","0","","TRUE"
"92","0","0","0","0","","0","0","0","0","","TRUE"
"93","0","0","0","0","","0","0","0","0","","TRUE"
"94","0","0","0","0","","0","0","0","0","","TRUE"
"95","0","0","0","0","","0","0","0","0","","TRUE"
"96","0","0","0","0","a","0","0","0","0","a","TRUE"
"97","","","","a","brlef","rganlzatlonal","meetlng","of","the","brief","FALSE"
"98","","","a","brlef","rganlzatlonal","meetlng","of","the","board","organizational","FALSE"
"99","","a","brlef","rganlzatlonal","meetlng","of","the","board","of","meeting","FALSE"
"100","0","0","0","0","of","0","0","0","0","of","TRUE"
"101","0","0","0","0","the","0","0","0","0","the","TRUE"
"102","0","0","0","0","board","0","0","0","0","board","TRUE"
"103","0","0","0","0","of","0","0","0","0","of","TRUE"
"104","0","0","0","0","dlrectors","0","0","0","0","directors","TRUE"
"105","0","0","0","0","will","0","0","0","0","will","TRUE"
"106","0","0","0","0","be","0","0","0","0","be","TRUE"
"107","0","0","0","0","held","0","0","0","0","held","TRUE"
"108","dlrectors","will","be","held","medlately","followlng","the","annual","busmess","immediately","FALSE"
"109","0","0","0","0","followlng","0","0","0","0","following","TRUE"
"110","0","0","0","0","the","0","0","0","0","the","TRUE"
"111","0","0","0","0","annual","0","0","0","0","annual","TRUE"
"112","medlately","followlng","the","annual","busmess","meetlng","on","thursday","june","business","FALSE"
"113","followlng","the","annual","busmess","meetlng","on","thursday","june","n","meeting","FALSE"
"114","0","0","0","0","on","0","0","0","0","on","TRUE"
"115","0","0","0","0","thursday","0","0","0","0","thursday","TRUE"
