"","n1","n2","n3","n4","word","n5","n6","n7","n8","truth","TF"
"1","0","0","0","0","i","0","0","0","0","i","TRUE"
"2","0","0","0","0","to","0","0","0","0","to","TRUE"
"3","0","0","0","0","the","0","0","0","0","the","TRUE"
"4","0","0","0","0","board","0","0","0","0","board","TRUE"
"5","0","0","0","0","on","0","0","0","0","of","TRUE"
"6","to","the","board","on","dlrectors","novembe","the","assclatlons","staff","directors","FALSE"
"7","the","board","on","dlrectors","novembe","the","assclatlons","staff","the","november","FALSE"
"8","0","0","0","0","the","0","0","0","0","the","TRUE"
"9","on","dlrectors","novembe","the","assclatlons","staff","the","penslon","commlttee","associations","FALSE"
"10","0","0","0","0","staff","0","0","0","0","staff","TRUE"
"11","0","0","0","0","the","0","0","0","0","the","TRUE"
"12","the","assclatlons","staff","the","penslon","commlttee","recommends","approval","of","pension","FALSE"
"13","0","0","0","0","commlttee","0","0","0","0","committee","TRUE"
"14","0","0","0","0","recommends","0","0","0","0","recommends","TRUE"
"15","0","0","0","0","approval","0","0","0","0","approval","TRUE"
"16","0","0","0","0","of","0","0","0","0","of","TRUE"
"17","0","0","0","0","two","0","0","0","0","two","TRUE"
"18","recommends","approval","of","two","yea","ago","whn","the","penslon","years","FALSE"
"19","0","0","0","0","ago","0","0","0","0","ago","TRUE"
"20","of","two","yea","ago","whn","the","penslon","plan","was","when","FALSE"
"21","0","0","0","0","the","0","0","0","0","the","TRUE"
"22","yea","ago","whn","the","penslon","plan","was","revlsefi","the","pension","FALSE"
"23","0","0","0","0","plan","0","0","0","0","plan","TRUE"
"24","0","0","0","0","was","0","0","0","0","was","TRUE"
"25","the","penslon","plan","was","revlsefi","the","prlnclple","of","perlodlc","revised","FALSE"
"26","0","0","0","0","the","0","0","0","0","the","TRUE"
"27","plan","was","revlsefi","the","prlnclple","of","perlodlc","adjust","ment","principle","FALSE"
"28","0","0","0","0","of","0","0","0","0","of","TRUE"
"29","revlsefi","the","prlnclple","of","perlodlc","adjust","ment","of","penslon","periodic","FALSE"
"30","0","0","0","0","adjust","0","0","0","0","adjust","TRUE"
"31","0","0","0","0","ment","0","0","0","0","ment","TRUE"
"32","0","0","0","0","of","0","0","0","0","of","TRUE"
"33","perlodlc","adjust","ment","of","penslon","payments","to","past","retlrees","pension","FALSE"
"34","0","0","0","0","payments","0","0","0","0","payments","TRUE"
"35","0","0","0","0","to","0","0","0","0","to","TRUE"
"36","0","0","0","0","past","0","0","0","0","past","TRUE"
"37","penslon","payments","to","past","retlrees","n","recognltlon","of","ncreased","retirees","FALSE"
"38","0","0","0","0","n","0","0","0","0","in","TRUE"
"39","to","past","retlrees","n","recognltlon","of","ncreased","cost","of","recognition","FALSE"
"40","0","0","0","0","of","0","0","0","0","of","TRUE"
"41","retlrees","n","recognltlon","of","ncreased","cost","of","llvlng","was","increased","FALSE"
"42","0","0","0","0","cost","0","0","0","0","cost","TRUE"
"43","0","0","0","0","of","0","0","0","0","of","TRUE"
"44","0","0","0","0","llvlng","0","0","0","0","living","TRUE"
"45","0","0","0","0","was","0","0","0","0","was","TRUE"
"46","0","0","0","0","accepted","0","0","0","0","accepted","TRUE"
"47","0","0","0","0","have","0","0","0","0","have","TRUE"
"48","llvlng","was","accepted","have","nreased","by","nearly","of","whlch","increased","FALSE"
"49","0","0","0","0","by","0","0","0","0","by","TRUE"
"50","0","0","0","0","nearly","0","0","0","0","nearly","TRUE"
"51","0","0","0","0","of","0","0","0","0","of","TRUE"
"52","nreased","by","nearly","of","whlch","was","occasloned","by","rlse","which","FALSE"
"53","0","0","0","0","was","0","0","0","0","was","TRUE"
"54","nearly","of","whlch","was","occasloned","by","rlse","n","the","occasioned","FALSE"
"55","0","0","0","0","by","0","0","0","0","by","TRUE"
"56","whlch","was","occasloned","by","rlse","n","the","consume","price","rise","FALSE"
"57","0","0","0","0","n","0","0","0","0","in","TRUE"
"58","0","0","0","0","the","0","0","0","0","the","TRUE"
"59","by","rlse","n","the","consume","price","index","were","thn","consumer","FALSE"
"60","0","0","0","0","price","0","0","0","0","price","TRUE"
"61","0","0","0","0","index","0","0","0","0","index","TRUE"
"62","0","0","0","0","were","0","0","0","0","were","TRUE"
"63","consume","price","index","were","thn","recelvlng","beneflts","and","lesser","then","FALSE"
"64","price","index","were","thn","recelvlng","beneflts","and","lesser","percentages","receiving","FALSE"
"65","index","were","thn","recelvlng","beneflts","and","lesser","percentages","for","benefits","FALSE"
"66","0","0","0","0","and","0","0","0","0","and","TRUE"
"67","0","0","0","0","lesser","0","0","0","0","lesser","TRUE"
"68","0","0","0","0","percentages","0","0","0","0","percentages","TRUE"
"69","0","0","0","0","for","0","0","0","0","for","TRUE"
"70","0","0","0","0","the","0","0","0","0","the","TRUE"
"71","lesser","percentages","for","the","elva","employees","ter","life","insurance","five","FALSE"
"72","0","0","0","0","employees","0","0","0","0","employees","TRUE"
"73","for","the","elva","employees","ter","life","insurance","coverage","for","term","FALSE"
"74","0","0","0","0","life","0","0","0","0","life","TRUE"
"75","0","0","0","0","insurance","0","0","0","0","insurance","TRUE"
"76","0","0","0","0","coverage","0","0","0","0","coverage","TRUE"
"77","0","0","0","0","for","0","0","0","0","for","TRUE"
"78","0","0","0","0","future","0","0","0","0","future","TRUE"
"79","insurance","coverage","for","future","retlrees","for","employes","mca","now","retirees","FALSE"
"80","0","0","0","0","for","0","0","0","0","for","TRUE"
"81","for","future","retlrees","for","employes","mca","now","provldes","tam","employees","FALSE"
"82","0","0","0","0","mca","0","0","0","0","mca","TRUE"
"83","0","0","0","0","now","0","0","0","0","now","TRUE"
"84","for","employes","mca","now","provldes","tam","a","nurance","coverage","provides","FALSE"
"85","employes","mca","now","provldes","tam","a","nurance","coverage","of","term","FALSE"
"86","0","0","0","0","a","0","0","0","0","life","TRUE"
"87","now","provldes","tam","a","nurance","coverage","of","two","tunes","insurance","FALSE"
"88","0","0","0","0","coverage","0","0","0","0","coverage","TRUE"
"89","0","0","0","0","of","0","0","0","0","of","TRUE"
"90","0","0","0","0","two","0","0","0","0","two","TRUE"
"91","nurance","coverage","of","two","tunes","annual","alary","but","no","times","FALSE"
"92","0","0","0","0","annual","0","0","0","0","annual","TRUE"
"93","of","two","tunes","annual","alary","but","no","contlnuatlon","n","salary","FALSE"
"94","0","0","0","0","but","0","0","0","0","but","TRUE"
"95","0","0","0","0","no","0","0","0","0","no","TRUE"
"96","annual","alary","but","no","contlnuatlon","n","retlrement","the","optlon","continuation","FALSE"
"97","0","0","0","0","n","0","0","0","0","in","TRUE"
"98","but","no","contlnuatlon","n","retlrement","the","optlon","to","convert","retirement","FALSE"
"99","0","0","0","0","the","0","0","0","0","the","TRUE"
"100","contlnuatlon","n","retlrement","the","optlon","to","convert","deslgned","for","option","FALSE"
"101","0","0","0","0","to","0","0","0","0","to","TRUE"
"102","0","0","0","0","convert","0","0","0","0","convert","TRUE"
