"","n1","n2","n3","n4","word","n5","n6","n7","n8","truth","TF"
"1","*","*","*","*","exmm","g","upon","td","om","exhibit","FALSE"
"2","0","0","0","0","g","0","0","0","0","g","TRUE"
"3","0","0","0","0","upon","0","0","0","0","report","TRUE"
"4","*","exmm","g","upon","td","om","of","directors","manufacturing","to","FALSE"
"5","exmm","g","upon","td","om","of","directors","manufacturing","chemists","board","FALSE"
"6","0","0","0","0","of","0","0","0","0","of","TRUE"
"7","0","0","0","0","directors","0","0","0","0","directors","TRUE"
"8","0","0","0","0","manufacturing","0","0","0","0","manufacturing","TRUE"
"9","0","0","0","0","chemists","0","0","0","0","chemists","TRUE"
"10","0","0","0","0","association","0","0","0","0","association","TRUE"
"11","0","0","0","0","fletcher","0","0","0","0","fletcher","TRUE"
"12","0","0","0","0","l","0","0","0","0","l","TRUE"
"13","0","0","0","0","byrom","0","0","0","0","byrom","TRUE"
"14","association","fletcher","l","byrom","chalman","economlc","pllcy","revlew","commlttee","chairman","FALSE"
"15","0","0","0","0","economlc","0","0","0","0","economic","TRUE"
"16","l","byrom","chalman","economlc","pllcy","revlew","commlttee","september","","policy","FALSE"
"17","0","0","0","0","revlew","0","0","0","0","review","TRUE"
"18","0","0","0","0","commlttee","0","0","0","0","committee","TRUE"
"19","0","0","0","0","september","0","0","0","0","september","TRUE"
"20","0","0","0","0","","0","0","0","0","","TRUE"
"21","0","0","0","0","the","0","0","0","0","the","TRUE"
"22","commlttee","september","","the","econo","outlook","have","been","ore","economic","FALSE"
"23","0","0","0","0","outlook","0","0","0","0","outlook","TRUE"
"24","0","0","0","0","have","0","0","0","0","have","TRUE"
"25","0","0","0","0","been","0","0","0","0","been","TRUE"
"26","0","0","0","0","ore","0","0","0","0","more","TRUE"
"27","0","0","0","0","than","0","0","0","0","than","TRUE"
"28","0","0","0","0","the","0","0","0","0","the","TRUE"
"29","0","0","0","0","normal","0","0","0","0","normal","TRUE"
"30","0","0","0","0","doldrums","0","0","0","0","doldrums","TRUE"
"31","0","0","0","0","of","0","0","0","0","of","TRUE"
"32","0","0","0","0","summer","0","0","0","0","summer","TRUE"
"33","normal","doldrums","of","summer","certalnly","many","areas","hav","been","certainly","FALSE"
"34","0","0","0","0","many","0","0","0","0","many","TRUE"
"35","0","0","0","0","areas","0","0","0","0","areas","TRUE"
"36","summer","certalnly","many","areas","hav","been","fltful","at","best","have","FALSE"
"37","0","0","0","0","been","0","0","0","0","been","TRUE"
"38","many","areas","hav","been","fltful","at","best","on","the","fitful","FALSE"
"39","0","0","0","0","at","0","0","0","0","at","TRUE"
"40","0","0","0","0","best","0","0","0","0","best","TRUE"
"41","0","0","0","0","on","0","0","0","0","on","TRUE"
"42","0","0","0","0","the","0","0","0","0","the","TRUE"
"43","at","best","on","the","er","hand","early","august","sales","other","FALSE"
"44","0","0","0","0","hand","0","0","0","0","hand","TRUE"
"45","0","0","0","0","early","0","0","0","0","early","TRUE"
"46","0","0","0","0","august","0","0","0","0","august","TRUE"
"47","0","0","0","0","sales","0","0","0","0","sales","TRUE"
"48","0","0","0","0","n","0","0","0","0","in","TRUE"
"49","early","august","sales","n","ajor","retall","chalns","have","evldenced","major","FALSE"
"50","0","0","0","0","retall","0","0","0","0","retail","TRUE"
"51","sales","n","ajor","retall","chalns","have","evldenced","encouraglng","strength","chains","FALSE"
"52","0","0","0","0","have","0","0","0","0","have","TRUE"
"53","ajor","retall","chalns","have","evldenced","encouraglng","strength","market","an","evidenced","FALSE"
"54","retall","chalns","have","evldenced","encouraglng","strength","market","an","no","encouraging","FALSE"
"55","0","0","0","0","strength","0","0","0","0","strength","TRUE"
"56","0","0","0","0","market","0","0","0","0","market","TRUE"
"57","0","0","0","0","an","0","0","0","0","and","TRUE"
"58","0","0","0","0","no","0","0","0","0","no","TRUE"
"59","0","0","0","0","signs","0","0","0","0","signs","TRUE"
"60","0","0","0","0","yet","0","0","0","0","yet","TRUE"
"61","0","0","0","0","of","0","0","0","0","of","TRUE"
"62","0","0","0","0","any","0","0","0","0","any","TRUE"
"63","0","0","0","0","major","0","0","0","0","major","TRUE"
"64","0","0","0","0","move","0","0","0","0","move","TRUE"
"65","0","0","0","0","n","0","0","0","0","in","TRUE"
"66","0","0","0","0","plant","0","0","0","0","plant","TRUE"
"67","0","0","0","0","and","0","0","0","0","and","TRUE"
"68","move","n","plant","and","equlpment","expendltues","inflatlonry","pressures","are","equipment","FALSE"
"69","n","plant","and","equlpment","expendltues","inflatlonry","pressures","are","at","expenditures","FALSE"
"70","plant","and","equlpment","expendltues","inflatlonry","pressures","are","at","least","inflationary","FALSE"
"71","0","0","0","0","pressures","0","0","0","0","pressures","TRUE"
"72","0","0","0","0","are","0","0","0","0","are","TRUE"
"73","0","0","0","0","at","0","0","0","0","at","TRUE"
"74","0","0","0","0","least","0","0","0","0","least","TRUE"
"75","pressures","are","at","least","passlve","for","the","present","but","passive","FALSE"
