"","n1","n2","n3","n4","word","n5","n6","n7","n8","truth","TF"
"1","0","0","0","0","manufacturing","0","0","0","0","manufacturing","TRUE"
"2","0","0","0","0","chemists","0","0","0","0","chemists","TRUE"
"3","0","0","0","0","association","0","0","0","0","association","TRUE"
"4","0","0","0","0","ronald","0","0","0","0","ronald","TRUE"
"5","0","0","0","0","s","0","0","0","0","s","TRUE"
"6","chemists","association","ronald","s","wlshart","jrf","chalrman","energy","conservatlon","wishart","FALSE"
"7","0","0","0","0","jrf","0","0","0","0","jrf","TRUE"
"8","0","0","0","0","chalrman","0","0","0","0","chairman","TRUE"
"9","0","0","0","0","energy","0","0","0","0","energy","TRUE"
"10","0","0","0","0","conservatlon","0","0","0","0","conservation","TRUE"
"11","0","0","0","0","commlttee","0","0","0","0","committee","TRUE"
"12","0","0","0","0","september","0","0","0","0","september","TRUE"
"13","0","0","0","0","","0","0","0","0","","TRUE"
"14","0","0","0","0","up","0","0","0","0","up","TRUE"
"15","0","0","0","0","to","0","0","0","0","to","TRUE"
"16","0","0","0","0","that","0","0","0","0","that","TRUE"
"17","0","0","0","0","data","0","0","0","0","date","TRUE"
"18","0","0","0","0","and","0","0","0","0","and","TRUE"
"19","to","that","data","and","beglnnlng","n","october","an","ad","beginning","FALSE"
"20","0","0","0","0","n","0","0","0","0","in","TRUE"
"21","0","0","0","0","october","0","0","0","0","october","TRUE"
"22","0","0","0","0","an","0","0","0","0","an","TRUE"
"23","0","0","0","0","ad","0","0","0","0","ad","TRUE"
"24","0","0","0","0","hoc","0","0","0","0","hoc","TRUE"
"25","0","0","0","0","commlttee","0","0","0","0","committee","TRUE"
"26","0","0","0","0","had","0","0","0","0","had","TRUE"
"27","0","0","0","0","dealt","0","0","0","0","dealt","TRUE"
"28","0","0","0","0","mm","0","0","0","0","with","TRUE"
"29","0","0","0","0","energy","0","0","0","0","energy","TRUE"
"30","0","0","0","0","conservatlon","0","0","0","0","conservation","TRUE"
"31","0","0","0","0","matters","0","0","0","0","matters","TRUE"
"32","0","0","0","0","from","0","0","0","0","from","TRUE"
"33","0","0","0","0","october","0","0","0","0","october","TRUE"
"34","0","0","0","0","onward","0","0","0","0","onward","TRUE"
"35","0","0","0","0","the","0","0","0","0","the","TRUE"
"36","0","0","0","0","commlttee","0","0","0","0","committee","TRUE"
"37","0","0","0","0","has","0","0","0","0","has","TRUE"
"38","onward","the","commlttee","has","malntalned","where","legally","feaslble","a","maintained","FALSE"
"39","0","0","0","0","where","0","0","0","0","where","TRUE"
"40","0","0","0","0","legally","0","0","0","0","legally","TRUE"
"41","has","malntalned","where","legally","feaslble","a","two","major","responslbllltles","feasible","FALSE"
"42","0","0","0","0","a","0","0","0","0","a","TRUE"
"43","0","0","0","0","two","0","0","0","0","two","TRUE"
"44","0","0","0","0","major","0","0","0","0","major","TRUE"
"45","feaslble","a","two","major","responslbllltles","the","commlttee","has","been","responsibilities","FALSE"
