"","n1","n2","n3","n4","word","n5","n6","n7","n8","truth","TF"
"1","0","0","0","0","sound","0","0","0","0","sound","TRUE"
"2","0","0","0","0","and","0","0","0","0","and","TRUE"
"3","*","*","sound","and","costieffectlve","prlorlty","for","the","m","costeffective","FALSE"
"4","0","0","0","0","prlorlty","0","0","0","0","priority","TRUE"
"5","0","0","0","0","for","0","0","0","0","for","TRUE"
"6","0","0","0","0","the","0","0","0","0","the","TRUE"
"7","0","0","0","0","m","0","0","0","0","smc","TRUE"
"8","0","0","0","0","and","0","0","0","0","and","TRUE"
"9","0","0","0","0","the","0","0","0","0","the","TRUE"
"10","the","m","and","the","chemlcal","ndustry","significant","contlnued","reasonable","chemical","FALSE"
"11","0","0","0","0","ndustry","0","0","0","0","industry","TRUE"
"12","0","0","0","0","significant","0","0","0","0","significant","TRUE"
"13","0","0","0","0","contlnued","0","0","0","0","continued","TRUE"
"14","0","0","0","0","reasonable","0","0","0","0","reasonable","TRUE"
"15","0","0","0","0","and","0","0","0","0","and","TRUE"
"16","significant","contlnued","reasonable","and","costieffectlve","luvplementatlon","of","superfund","the","costeffective","FALSE"
"17","contlnued","reasonable","and","costieffectlve","luvplementatlon","of","superfund","the","bmc","implementation","FALSE"
"18","0","0","0","0","of","0","0","0","0","of","TRUE"
"19","0","0","0","0","superfund","0","0","0","0","superfund","TRUE"
"20","0","0","0","0","the","0","0","0","0","the","TRUE"
"21","0","0","0","0","bmc","0","0","0","0","bmc","TRUE"
"22","0","0","0","0","has","0","0","0","0","has","TRUE"
"23","0","0","0","0","addressed","0","0","0","0","addressed","TRUE"
"24","0","0","0","0","several","0","0","0","0","several","TRUE"
"25","0","0","0","0","key","0","0","0","0","key","TRUE"
"26","0","0","0","0","elements","0","0","0","0","elements","TRUE"
"27","0","0","0","0","of","0","0","0","0","of","TRUE"
"28","several","key","elements","of","guldance","documents","and","kpa","and","guidance","FALSE"
"29","0","0","0","0","documents","0","0","0","0","documents","TRUE"
"30","0","0","0","0","and","0","0","0","0","and","TRUE"
"31","0","0","0","0","kpa","0","0","0","0","kpa","TRUE"
"32","0","0","0","0","and","0","0","0","0","and","TRUE"
"33","0","0","0","0","am","0","0","0","0","ota","TRUE"
"34","0","0","0","0","studles","0","0","0","0","studies","TRUE"
"35","0","0","0","0","we","0","0","0","0","we","TRUE"
"36","0","0","0","0","belleve","0","0","0","0","believe","TRUE"
"37","0","0","0","0","our","0","0","0","0","our","TRUE"
"38","0","0","0","0","efforts","0","0","0","0","efforts","TRUE"
"39","0","0","0","0","were","0","0","0","0","were","TRUE"
"40","0","0","0","0","helpful","0","0","0","0","helpful","TRUE"
"41","0","0","0","0","n","0","0","0","0","in","TRUE"
"42","0","0","0","0","assurlng","0","0","0","0","assuring","TRUE"
"43","0","0","0","0","that","0","0","0","0","that","TRUE"
"44","0","0","0","0","the","0","0","0","0","the","TRUE"
"45","n","assurlng","that","the","natl","nal","contlngency","cm","plans","nati","FALSE"
"46","0","0","0","0","nal","0","0","0","0","nal","TRUE"
"47","0","0","0","0","contlngency","0","0","0","0","contingency","TRUE"
"48","the","natl","nal","contlngency","cm","plans","clean","up","standard","cma","FALSE"
"49","0","0","0","0","plans","0","0","0","0","plans","TRUE"
"50","0","0","0","0","clean","0","0","0","0","clean","TRUE"
"51","0","0","0","0","up","0","0","0","0","up","TRUE"
"52","0","0","0","0","standard","0","0","0","0","standard","TRUE"
"53","0","0","0","0","remalns","0","0","0","0","remains","TRUE"
"54","0","0","0","0","flexlble","0","0","0","0","flexible","TRUE"
"55","0","0","0","0","in","0","0","0","0","in","TRUE"
"56","0","0","0","0","llght","0","0","0","0","light","TRUE"
"57","0","0","0","0","of","0","0","0","0","of","TRUE"
"58","0","0","0","0","antlclpated","0","0","0","0","anticipated","TRUE"
"59","in","llght","of","antlclpated","reauthorlzetlon","and","wendment","of","suparfund","reauthorizetion","FALSE"
"60","0","0","0","0","and","0","0","0","0","and","TRUE"
"61","0","0","0","0","wendment","0","0","0","0","wendment","TRUE"
"62","0","0","0","0","of","0","0","0","0","of","TRUE"
"63","0","0","0","0","suparfund","0","0","0","0","suparfund","TRUE"
"64","and","wendment","of","suparfund","thls","yr","tha","laval","of","this","FALSE"
"65","0","0","0","0","yr","0","0","0","0","yr","TRUE"
"66","0","0","0","0","tha","0","0","0","0","tha","TRUE"
"67","0","0","0","0","laval","0","0","0","0","laval","TRUE"
"68","0","0","0","0","of","0","0","0","0","of","TRUE"
"69","yr","tha","laval","of","cm","suparfund","regulatory","actlvlty","hill","qta","FALSE"
"70","0","0","0","0","suparfund","0","0","0","0","suparfund","TRUE"
"71","0","0","0","0","regulatory","0","0","0","0","regulatory","TRUE"
"72","0","0","0","0","actlvlty","0","0","0","0","activity","TRUE"
"73","0","0","0","0","hill","0","0","0","0","will","TRUE"
"74","0","0","0","0","raln","0","0","0","0","rain","TRUE"
"75","0","0","0","0","high","0","0","0","0","high","TRUE"
"76","0","0","0","0","for","0","0","0","0","for","TRUE"
"77","0","0","0","0","tha","0","0","0","0","tha","TRUE"
"78","0","0","0","0","naxt","0","0","0","0","naxt","TRUE"
"79","0","0","0","0","tavaral","0","0","0","0","tavaral","TRUE"
"80","0","0","0","0","yaars","0","0","0","0","yaars","TRUE"
"81","tha","naxt","tavaral","yaars","mmsm","ccmpany","personnel","tha","tachnlcal","mmber","FALSE"
"82","0","0","0","0","ccmpany","0","0","0","0","ccmpany","TRUE"
"83","0","0","0","0","personnel","0","0","0","0","personnel","TRUE"
"84","0","0","0","0","tha","0","0","0","0","tha","TRUE"
"85","0","0","0","0","tachnlcal","0","0","0","0","tachnical","TRUE"
"86","0","0","0","0","and","0","0","0","0","and","TRUE"
"87","0","0","0","0","lagal","0","0","0","0","lagal","TRUE"
"88","tha","tachnlcal","and","lagal","expertlse","of","some","paopla","from","expertise","FALSE"
"89","0","0","0","0","of","0","0","0","0","of","TRUE"
"90","0","0","0","0","some","0","0","0","0","some","TRUE"
"91","0","0","0","0","paopla","0","0","0","0","paopla","TRUE"
"92","0","0","0","0","from","0","0","0","0","from","TRUE"
"93","0","0","0","0","coalpanlas","0","0","0","0","coaipanias","TRUE"
"94","0","0","0","0","to","0","0","0","0","to","TRUE"
"95","0","0","0","0","ona","0","0","0","0","ona","TRUE"
"96","0","0","0","0","yaar","0","0","0","0","yaar","TRUE"
"97","0","0","0","0","ago","0","0","0","0","ago","TRUE"
"98","0","0","0","0","tha","0","0","0","0","tha","TRUE"
"99","0","0","0","0","numbar","0","0","0","0","numbar","TRUE"
"100","0","0","0","0","of","0","0","0","0","of","TRUE"
"101","0","0","0","0","member","0","0","0","0","member","TRUE"
"102","0","0","0","0","companles","0","0","0","0","companies","TRUE"
"103","0","0","0","0","raaourcas","0","0","0","0","raaourcas","TRUE"
"104","0","0","0","0","voluntaarad","0","0","0","0","voluntaarad","TRUE"
"105","0","0","0","0","has","0","0","0","0","has","TRUE"
"106","0","0","0","0","ncraasad","0","0","0","0","incraasad","TRUE"
"107","0","0","0","0","by","0","0","0","0","by","TRUE"
"108","0","0","0","0","pareant","0","0","0","0","pareant","TRUE"
"109","0","0","0","0","in","0","0","0","0","in","TRUE"
"110","0","0","0","0","addltlon","0","0","0","0","addition","TRUE"
"111","0","0","0","0","tha","0","0","0","0","tha","TRUE"
"112","0","0","0","0","number","0","0","0","0","number","TRUE"
"113","0","0","0","0","of","0","0","0","0","of","TRUE"
"114","addltlon","tha","number","of","asslglwaats","undertaken","by","member","company","assigiwaats","FALSE"
"115","0","0","0","0","undertaken","0","0","0","0","undertaken","TRUE"
"116","0","0","0","0","by","0","0","0","0","by","TRUE"
"117","0","0","0","0","member","0","0","0","0","member","TRUE"
"118","0","0","0","0","company","0","0","0","0","company","TRUE"
"119","0","0","0","0","parsonnal","0","0","0","0","parsonnal","TRUE"
"120","0","0","0","0","has","0","0","0","0","has","TRUE"
"121","0","0","0","0","ncraasad","0","0","0","0","incraasad","TRUE"
"122","0","0","0","0","alavan","0","0","0","0","alavan","TRUE"
"123","0","0","0","0","pareant","0","0","0","0","pareant","TRUE"
"124","0","0","0","0","thasa","0","0","0","0","thasa","TRUE"
"125","0","0","0","0","flguras","0","0","0","0","figuras","TRUE"
"126","0","0","0","0","raflact","0","0","0","0","raflact","TRUE"
"127","0","0","0","0","a","0","0","0","0","a","TRUE"
"128","0","0","0","0","ganaral","0","0","0","0","ganaral","TRUE"
"129","0","0","0","0","ascalatlon","0","0","0","0","ascalation","TRUE"
"130","0","0","0","0","of","0","0","0","0","of","TRUE"
"131","0","0","0","0","laglslatlva","0","0","0","0","lagislativa","TRUE"
"132","0","0","0","0","and","0","0","0","0","and","TRUE"
"133","0","0","0","0","ragulstoy","0","0","0","0","ragulstoy","TRUE"
"134","0","0","0","0","actlon","0","0","0","0","action","TRUE"
"135","0","0","0","0","undar","0","0","0","0","undar","TRUE"
"136","0","0","0","0","all","0","0","0","0","all","TRUE"
"137","0","0","0","0","tha","0","0","0","0","tha","TRUE"
"138","0","0","0","0","anvlronaantal","0","0","0","0","anvironaantal","TRUE"
"139","0","0","0","0","statutas","0","0","0","0","statutas","TRUE"
"140","0","0","0","0","in","0","0","0","0","in","TRUE"
"141","0","0","0","0","addltlon","0","0","0","0","addition","TRUE"
"142","0","0","0","0","thasa","0","0","0","0","thasa","TRUE"
"143","0","0","0","0","ncraasas","0","0","0","0","incraasas","TRUE"
"144","0","0","0","0","damonstrata","0","0","0","0","damonstrata","TRUE"
"145","0","0","0","0","a","0","0","0","0","a","TRUE"
"146","0","0","0","0","contlnulng","0","0","0","0","continuing","TRUE"
"147","0","0","0","0","confldanca","0","0","0","0","confidanca","TRUE"
"148","0","0","0","0","of","0","0","0","0","of","TRUE"
"149","0","0","0","0","mambar","0","0","0","0","mambar","TRUE"
"150","0","0","0","0","cempanles","0","0","0","0","cempanies","TRUE"
"151","0","0","0","0","that","0","0","0","0","that","TRUE"
"152","0","0","0","0","am","0","0","0","0","cma","TRUE"
"153","mambar","cempanles","that","am","cospeffecmvely","advocatas","unportant","lssues","and","costeffectively","FALSE"
"154","0","0","0","0","advocatas","0","0","0","0","advocatas","TRUE"
"155","0","0","0","0","unportant","0","0","0","0","important","TRUE"
"156","0","0","0","0","lssues","0","0","0","0","issues","TRUE"
"157","0","0","0","0","and","0","0","0","0","and","TRUE"
"158","0","0","0","0","posltlons","0","0","0","0","positions","TRUE"
"159","0","0","0","0","of","0","0","0","0","of","TRUE"
"160","0","0","0","0","concern","0","0","0","0","concern","TRUE"
"161","0","0","0","0","to","0","0","0","0","to","TRUE"
"162","0","0","0","0","the","0","0","0","0","the","TRUE"
"163","of","concern","to","the","chemlcal","ndustry","in","tha","naxt","chemical","FALSE"
"164","0","0","0","0","ndustry","0","0","0","0","industry","TRUE"
"165","0","0","0","0","in","0","0","0","0","in","TRUE"
"166","0","0","0","0","tha","0","0","0","0","tha","TRUE"
"167","0","0","0","0","naxt","0","0","0","0","naxt","TRUE"
"168","0","0","0","0","yaar","0","0","0","0","yaar","TRUE"
"169","in","tha","naxt","yaar","ha","antlclpate","ncraasad","actlvlty","on","wa","FALSE"
"170","0","0","0","0","antlclpate","0","0","0","0","anticipate","TRUE"
"171","0","0","0","0","ncraasad","0","0","0","0","incraasad","TRUE"
"172","0","0","0","0","actlvlty","0","0","0","0","activity","TRUE"
"173","0","0","0","0","on","0","0","0","0","on","TRUE"
"174","0","0","0","0","tha","0","0","0","0","tha","TRUE"
"175","0","0","0","0","toxlcs","0","0","0","0","toxics","TRUE"
"176","actlvlty","on","tha","toxlcs","alr","omlsslons","lssue","and","a","air","FALSE"
"177","0","0","0","0","omlsslons","0","0","0","0","omissions","TRUE"
"178","tha","toxlcs","alr","omlsslons","lssue","and","a","contlnulng","hlgh","issue","FALSE"
"179","0","0","0","0","and","0","0","0","0","and","TRUE"
"180","0","0","0","0","a","0","0","0","0","a","TRUE"
"181","0","0","0","0","contlnulng","0","0","0","0","continuing","TRUE"
"182","lssue","and","a","contlnulng","hlgh","level","of","actlvlty","on","high","FALSE"
"183","0","0","0","0","level","0","0","0","0","level","TRUE"
"184","0","0","0","0","of","0","0","0","0","of","TRUE"
"185","0","0","0","0","actlvlty","0","0","0","0","activity","TRUE"
"186","0","0","0","0","on","0","0","0","0","on","TRUE"
"187","0","0","0","0","all","0","0","0","0","all","TRUE"
"188","0","0","0","0","solld","0","0","0","0","solid","TRUE"
"189","actlvlty","on","all","solld","vast","lssues","especlally","groundwater","rcra","vasts","FALSE"
"190","0","0","0","0","lssues","0","0","0","0","issues","TRUE"
"191","0","0","0","0","especlally","0","0","0","0","especially","TRUE"
"192","0","0","0","0","groundwater","0","0","0","0","groundwater","TRUE"
"193","0","0","0","0","rcra","0","0","0","0","rcra","TRUE"
"194","0","0","0","0","unplementlng","0","0","0","0","implementing","TRUE"
"195","0","0","0","0","regulatlons","0","0","0","0","regulations","TRUE"
"196","0","0","0","0","and","0","0","0","0","and","TRUE"
"197","0","0","0","0","suparfund","0","0","0","0","suparfund","TRUE"
"198","0","0","0","0","attar","0","0","0","0","attars","TRUE"
"199","0","0","0","0","thasa","0","0","0","0","thasa","TRUE"
"200","0","0","0","0","ncraasad","0","0","0","0","incraasad","TRUE"
"201","0","0","0","0","actlvltles","0","0","0","0","activities","TRUE"
"202","0","0","0","0","hill","0","0","0","0","will","TRUE"
"203","0","0","0","0","requlre","0","0","0","0","require","TRUE"
"204","0","0","0","0","a","0","0","0","0","a","TRUE"
"205","0","0","0","0","modest","0","0","0","0","modest","TRUE"
"206","0","0","0","0","but","0","0","0","0","but","TRUE"
"207","0","0","0","0","ncraasad","0","0","0","0","incraasad","TRUE"
"208","0","0","0","0","resource","0","0","0","0","resource","TRUE"
"209","0","0","0","0","comltmant","0","0","0","0","comitmant","TRUE"
"210","0","0","0","0","m","0","0","0","0","to","TRUE"
"211","0","0","0","0","achleve","0","0","0","0","achieve","TRUE"
"212","0","0","0","0","cmas","0","0","0","0","cmas","TRUE"
"213","0","0","0","0","goals","0","0","0","0","goals","TRUE"
"214","m","achleve","cmas","goals","om","leader","training","order","to","qic","FALSE"
"215","0","0","0","0","leader","0","0","0","0","leader","TRUE"
"216","0","0","0","0","training","0","0","0","0","training","TRUE"
"217","0","0","0","0","order","0","0","0","0","order","TRUE"
"218","0","0","0","0","to","0","0","0","0","to","TRUE"
"219","0","0","0","0","most","0","0","0","0","most","TRUE"
"220","0","0","0","0","affectlvely","0","0","0","0","affectively","TRUE"
"221","0","0","0","0","use","0","0","0","0","use","TRUE"
"222","0","0","0","0","these","0","0","0","0","these","TRUE"
"223","0","0","0","0","resources","0","0","0","0","resources","TRUE"
"224","0","0","0","0","tha","0","0","0","0","tha","TRUE"
"225","0","0","0","0","bmc","0","0","0","0","bmc","TRUE"
"226","0","0","0","0","developed","0","0","0","0","developed","TRUE"
"227","0","0","0","0","and","0","0","0","0","and","TRUE"
"228","tha","bmc","developed","and","unplemented","a","leader","effectlveness","training","implemented","FALSE"
"229","0","0","0","0","a","0","0","0","0","a","TRUE"
