"","n1","n2","n3","n4","word","n5","n6","n7","n8","truth","TF"
"1","*","*","*","*","mum","i","e","e","cams","exhibit","FALSE"
"2","0","0","0","0","i","0","0","0","0","i","TRUE"
"3","0","0","0","0","e","0","0","0","0","e","TRUE"
"4","0","0","0","0","e","0","0","0","0","e","TRUE"
"5","mum","i","e","e","cams","chairman","occupational","bea","committee","christofano","FALSE"
"6","0","0","0","0","chairman","0","0","0","0","chairman","TRUE"
"7","0","0","0","0","occupational","0","0","0","0","occupational","TRUE"
"8","e","cams","chairman","occupational","bea","committee","october","since","my","health","FALSE"
"9","0","0","0","0","committee","0","0","0","0","committee","TRUE"
"10","0","0","0","0","october","0","0","0","0","october","TRUE"
"11","0","0","0","0","since","0","0","0","0","since","TRUE"
"12","0","0","0","0","my","0","0","0","0","my","TRUE"
"13","0","0","0","0","last","0","0","0","0","last","TRUE"
"14","0","0","0","0","report","0","0","0","0","report","TRUE"
"15","0","0","0","0","to","0","0","0","0","to","TRUE"
"16","0","0","0","0","the","0","0","0","0","the","TRUE"
"17","last","report","to","the","ard","n","february","repi","resentatlves","board","FALSE"
"18","0","0","0","0","n","0","0","0","0","in","TRUE"
"19","0","0","0","0","february","0","0","0","0","february","TRUE"
"20","the","ard","n","february","repi","resentatlves","of","the","dccupatlona","rep","FALSE"
"21","ard","n","february","repi","resentatlves","of","the","dccupatlona","m","resentatives","FALSE"
"22","0","0","0","0","of","0","0","0","0","of","TRUE"
"23","0","0","0","0","the","0","0","0","0","the","TRUE"
"24","repi","resentatlves","of","the","dccupatlona","m","commlttee","testlfled","on","occupational","FALSE"
"25","0","0","0","0","m","0","0","0","0","health","TRUE"
"26","0","0","0","0","commlttee","0","0","0","0","committee","TRUE"
"27","the","dccupatlona","m","commlttee","testlfled","on","behalf","of","mca","testified","FALSE"
"28","0","0","0","0","on","0","0","0","0","on","TRUE"
"29","0","0","0","0","behalf","0","0","0","0","behalf","TRUE"
"30","0","0","0","0","of","0","0","0","0","of","TRUE"
"31","0","0","0","0","mca","0","0","0","0","mca","TRUE"
"32","0","0","0","0","before","0","0","0","0","before","TRUE"
"33","0","0","0","0","the","0","0","0","0","the","TRUE"
"34","of","mca","before","the","subcomm","on","manpower","and","aousmg","subcommittee","FALSE"
"35","0","0","0","0","on","0","0","0","0","on","TRUE"
"36","0","0","0","0","manpower","0","0","0","0","manpower","TRUE"
"37","0","0","0","0","and","0","0","0","0","and","TRUE"
"38","subcomm","on","manpower","and","aousmg","cancer","and","met","mm","housing","FALSE"
"39","0","0","0","0","cancer","0","0","0","0","cancer","TRUE"
"40","0","0","0","0","and","0","0","0","0","and","TRUE"
"41","0","0","0","0","met","0","0","0","0","met","TRUE"
"42","aousmg","cancer","and","met","mm","dr","morton","corn","the","with","FALSE"
"43","0","0","0","0","dr","0","0","0","0","dr","TRUE"
"44","0","0","0","0","morton","0","0","0","0","morton","TRUE"
"45","0","0","0","0","corn","0","0","0","0","corn","TRUE"
"46","0","0","0","0","the","0","0","0","0","the","TRUE"
"47","0","0","0","0","asslstant","0","0","0","0","assistant","TRUE"
"48","0","0","0","0","secretary","0","0","0","0","secretary","TRUE"
"49","0","0","0","0","of","0","0","0","0","of","TRUE"
"50","0","0","0","0","labor","0","0","0","0","labor","TRUE"
"51","0","0","0","0","an","0","0","0","0","an","TRUE"
"52","secretary","of","labor","an","underlylng","theme","of","all","three","underlying","FALSE"
"53","0","0","0","0","theme","0","0","0","0","theme","TRUE"
"54","0","0","0","0","of","0","0","0","0","of","TRUE"
"55","0","0","0","0","all","0","0","0","0","all","TRUE"
"56","0","0","0","0","three","0","0","0","0","three","TRUE"
"57","0","0","0","0","appearances","0","0","0","0","appearances","TRUE"
"58","0","0","0","0","was","0","0","0","0","was","TRUE"
"59","0","0","0","0","that","0","0","0","0","that","TRUE"
"60","0","0","0","0","r","0","0","0","0","r","TRUE"
"61","appearances","was","that","r","gulatlon","of","each","and","every","gulation","FALSE"
"62","0","0","0","0","of","0","0","0","0","of","TRUE"
"63","0","0","0","0","each","0","0","0","0","each","TRUE"
"64","0","0","0","0","and","0","0","0","0","and","TRUE"
"65","0","0","0","0","every","0","0","0","0","every","TRUE"
"66","of","each","and","every","chemlcal","n","the","work","envlroni","chemical","FALSE"
"67","0","0","0","0","n","0","0","0","0","in","TRUE"
"68","0","0","0","0","the","0","0","0","0","the","TRUE"
"69","0","0","0","0","work","0","0","0","0","work","TRUE"
"70","chemlcal","n","the","work","envlroni","that","entlre","sectors","of","environ","FALSE"
"71","0","0","0","0","that","0","0","0","0","that","TRUE"
"72","the","work","envlroni","that","entlre","sectors","of","the","chemlcal","entire","FALSE"
"73","0","0","0","0","sectors","0","0","0","0","sectors","TRUE"
"74","0","0","0","0","of","0","0","0","0","of","TRUE"
"75","0","0","0","0","the","0","0","0","0","the","TRUE"
"76","entlre","sectors","of","the","chemlcal","ndustry","be","covered","by","chemical","FALSE"
"77","sectors","of","the","chemlcal","ndustry","be","covered","by","slmple","industry","FALSE"
"78","0","0","0","0","be","0","0","0","0","be","TRUE"
"79","0","0","0","0","covered","0","0","0","0","covered","TRUE"
"80","0","0","0","0","by","0","0","0","0","by","TRUE"
"81","ndustry","be","covered","by","slmple","guldellnes","enforced","by","nspectors","simple","FALSE"
"82","be","covered","by","slmple","guldellnes","enforced","by","nspectors","experlenced","guidelines","FALSE"
"83","0","0","0","0","enforced","0","0","0","0","enforced","TRUE"
"84","0","0","0","0","by","0","0","0","0","by","TRUE"
"85","slmple","guldellnes","enforced","by","nspectors","experlenced","n","that","speclal","inspectors","FALSE"
"86","guldellnes","enforced","by","nspectors","experlenced","n","that","speclal","ndustry","experienced","FALSE"
"87","0","0","0","0","n","0","0","0","0","in","TRUE"
"88","0","0","0","0","that","0","0","0","0","that","TRUE"
"89","0","0","0","0","speclal","0","0","0","0","special","TRUE"
"90","experlenced","n","that","speclal","ndustry","industrles","such","as","papemaklng","industry","FALSE"
"91","n","that","speclal","ndustry","industrles","such","as","papemaklng","pestlelde","industries","FALSE"
"92","0","0","0","0","such","0","0","0","0","such","TRUE"
"93","0","0","0","0","as","0","0","0","0","as","TRUE"
"94","ndustry","industrles","such","as","papemaklng","pestlelde","manufacture","prlntlng","ink","papermaking","FALSE"
"95","industrles","such","as","papemaklng","pestlelde","manufacture","prlntlng","ink","and","pesticide","FALSE"
"96","0","0","0","0","manufacture","0","0","0","0","manufacture","TRUE"
"97","as","papemaklng","pestlelde","manufacture","prlntlng","ink","and","petroleum","refining","printing","FALSE"
"98","0","0","0","0","ink","0","0","0","0","ink","TRUE"
"99","0","0","0","0","and","0","0","0","0","and","TRUE"
"100","0","0","0","0","petroleum","0","0","0","0","petroleum","TRUE"
"101","0","0","0","0","refining","0","0","0","0","refining","TRUE"
"102","0","0","0","0","were","0","0","0","0","were","TRUE"
"103","0","0","0","0","mentloned","0","0","0","0","mentioned","TRUE"
"104","0","0","0","0","as","0","0","0","0","as","TRUE"
"105","0","0","0","0","examples","0","0","0","0","examples","TRUE"
"106","0","0","0","0","where","0","0","0","0","where","TRUE"
"107","0","0","0","0","such","0","0","0","0","such","TRUE"
"108","as","examples","where","such","regulatlon","would","be","approprlate","recently","regulation","FALSE"
"109","0","0","0","0","would","0","0","0","0","would","TRUE"
"110","0","0","0","0","be","0","0","0","0","be","TRUE"
"111","such","regulatlon","would","be","approprlate","recently","the","natlonal","instltute","appropriate","FALSE"
"112","0","0","0","0","recently","0","0","0","0","recently","TRUE"
"113","0","0","0","0","the","0","0","0","0","the","TRUE"
"114","be","approprlate","recently","the","natlonal","instltute","for","dccupatlonal","safety","national","FALSE"
"115","0","0","0","0","instltute","0","0","0","0","institute","TRUE"
"116","0","0","0","0","for","0","0","0","0","for","TRUE"
"117","the","natlonal","instltute","for","dccupatlonal","safety","and","health","mmsm","occupational","FALSE"
"118","0","0","0","0","safety","0","0","0","0","safety","TRUE"
"119","0","0","0","0","and","0","0","0","0","and","TRUE"
"120","0","0","0","0","health","0","0","0","0","health","TRUE"
"121","dccupatlonal","safety","and","health","mmsm","and","osha","have","begun","niosh","FALSE"
"122","0","0","0","0","and","0","0","0","0","and","TRUE"
"123","0","0","0","0","osha","0","0","0","0","osha","TRUE"
"124","0","0","0","0","have","0","0","0","0","have","TRUE"
"125","0","0","0","0","begun","0","0","0","0","begun","TRUE"
"126","0","0","0","0","to","0","0","0","0","to","TRUE"
"127","0","0","0","0","prepare","0","0","0","0","prepare","TRUE"
"128","have","begun","to","prepare","ndustryi","hide","guldellnes","on","pestlelde","industry","FALSE"
"129","begun","to","prepare","ndustryi","hide","guldellnes","on","pestlelde","manufacture","wide","FALSE"
"130","to","prepare","ndustryi","hide","guldellnes","on","pestlelde","manufacture","and","guidelines","FALSE"
"131","0","0","0","0","on","0","0","0","0","on","TRUE"
"132","ndustryi","hide","guldellnes","on","pestlelde","manufacture","and","prlntlng","ink","pesticide","FALSE"
"133","0","0","0","0","manufacture","0","0","0","0","manufacture","TRUE"
"134","0","0","0","0","and","0","0","0","0","and","TRUE"
"135","on","pestlelde","manufacture","and","prlntlng","ink","fori","mulatlon","furthermore","printing","FALSE"
"136","0","0","0","0","ink","0","0","0","0","ink","TRUE"
"137","manufacture","and","prlntlng","ink","fori","mulatlon","furthermore","at","a","for","FALSE"
"138","and","prlntlng","ink","fori","mulatlon","furthermore","at","a","recent","mulation","FALSE"
"139","0","0","0","0","furthermore","0","0","0","0","furthermore","TRUE"
"140","0","0","0","0","at","0","0","0","0","at","TRUE"
"141","0","0","0","0","a","0","0","0","0","a","TRUE"
"142","0","0","0","0","recent","0","0","0","0","recent","TRUE"
"143","furthermore","at","a","recent","nidsh","workshop","on","regulatlon","of","niosh","FALSE"
"144","0","0","0","0","workshop","0","0","0","0","workshop","TRUE"
"145","0","0","0","0","on","0","0","0","0","on","TRUE"
"146","recent","nidsh","workshop","on","regulatlon","of","pestlcldes","n","the","regulation","FALSE"
"147","0","0","0","0","of","0","0","0","0","of","TRUE"
"148","workshop","on","regulatlon","of","pestlcldes","n","the","workplace","mr","pesticides","FALSE"
"149","0","0","0","0","n","0","0","0","0","in","TRUE"
"150","0","0","0","0","the","0","0","0","0","the","TRUE"
"151","0","0","0","0","workplace","0","0","0","0","workplace","TRUE"
"152","0","0","0","0","mr","0","0","0","0","mr","TRUE"
"153","0","0","0","0","steven","0","0","0","0","steven","TRUE"
"154","0","0","0","0","wodka","0","0","0","0","wodka","TRUE"
"155","workplace","mr","steven","wodka","leglslatlve","approach","to","worker","health","legislative","FALSE"
"156","0","0","0","0","approach","0","0","0","0","approach","TRUE"
"157","0","0","0","0","to","0","0","0","0","to","TRUE"
"158","0","0","0","0","worker","0","0","0","0","worker","TRUE"
"159","0","0","0","0","health","0","0","0","0","health","TRUE"
"160","approach","to","worker","health","protectlon","slmllar","m","the","vlews","protection","FALSE"
"161","to","worker","health","protectlon","slmllar","m","the","vlews","expressed","similar","FALSE"
"162","0","0","0","0","m","0","0","0","0","to","TRUE"
"163","0","0","0","0","the","0","0","0","0","the","TRUE"
"164","protectlon","slmllar","m","the","vlews","expressed","prevlously","at","the","views","FALSE"
"165","0","0","0","0","expressed","0","0","0","0","expressed","TRUE"
"166","m","the","vlews","expressed","prevlously","at","the","hearlng","and","previously","FALSE"
"167","0","0","0","0","at","0","0","0","0","at","TRUE"
"168","0","0","0","0","the","0","0","0","0","the","TRUE"
"169","expressed","prevlously","at","the","hearlng","and","meetlngs","just","mentloned","hearing","FALSE"
"170","0","0","0","0","and","0","0","0","0","and","TRUE"
"171","0","0","0","0","meetlngs","0","0","0","0","meetings","TRUE"
"172","0","0","0","0","just","0","0","0","0","just","TRUE"
"173","0","0","0","0","mentloned","0","0","0","0","mentioned","TRUE"
"174","0","0","0","0","encouraged","0","0","0","0","encouraged","TRUE"
"175","0","0","0","0","by","0","0","0","0","by","TRUE"
"176","0","0","0","0","the","0","0","0","0","the","TRUE"
"177","0","0","0","0","acceptance","0","0","0","0","acceptance","TRUE"
"178","encouraged","by","the","acceptance","belng","galned","for","the","dea","being","FALSE"
"179","by","the","acceptance","belng","galned","for","the","dea","of","gained","FALSE"
"180","0","0","0","0","for","0","0","0","0","for","TRUE"
"181","0","0","0","0","the","0","0","0","0","the","TRUE"
"182","belng","galned","for","the","dea","of","preparlng","regulatlons","on","idea","FALSE"
"183","0","0","0","0","of","0","0","0","0","of","TRUE"
"184","0","0","0","0","preparlng","0","0","0","0","preparing","TRUE"
"185","the","dea","of","preparlng","regulatlons","on","an","ndustryibyilndustry","basls","regulations","FALSE"
"186","0","0","0","0","on","0","0","0","0","on","TRUE"
"187","0","0","0","0","an","0","0","0","0","an","TRUE"
"188","preparlng","regulatlons","on","an","ndustryibyilndustry","basls","the","rules","by","industrybyindustry","FALSE"
"189","regulatlons","on","an","ndustryibyilndustry","basls","the","rules","by","worklng","basis","FALSE"
"190","0","0","0","0","the","0","0","0","0","the","TRUE"
"191","0","0","0","0","rules","0","0","0","0","rules","TRUE"
"192","0","0","0","0","by","0","0","0","0","by","TRUE"
"193","basls","the","rules","by","worklng","mm","the","agencles","nvolved","working","FALSE"
"194","the","rules","by","worklng","mm","the","agencles","nvolved","the","with","FALSE"
"195","0","0","0","0","the","0","0","0","0","the","TRUE"
"196","0","0","0","0","agencles","0","0","0","0","agencies","TRUE"
"197","worklng","mm","the","agencles","nvolved","the","lssue","of","identification","involved","FALSE"
"198","0","0","0","0","the","0","0","0","0","the","TRUE"
"199","the","agencles","nvolved","the","lssue","of","identification","of","all","issue","FALSE"
"200","0","0","0","0","of","0","0","0","0","of","TRUE"
"201","0","0","0","0","identification","0","0","0","0","identification","TRUE"
"202","0","0","0","0","of","0","0","0","0","of","TRUE"
"203","0","0","0","0","all","0","0","0","0","all","TRUE"
"204","of","identification","of","all","chemlcals","ncludng","trade","name","products","chemicals","FALSE"
"205","identification","of","all","chemlcals","ncludng","trade","name","products","enterlng","including","FALSE"
"206","0","0","0","0","trade","0","0","0","0","trade","TRUE"
"207","0","0","0","0","name","0","0","0","0","name","TRUE"
"208","0","0","0","0","products","0","0","0","0","products","TRUE"
"209","0","0","0","0","enterlng","0","0","0","0","entering","TRUE"
"210","0","0","0","0","the","0","0","0","0","the","TRUE"
"211","0","0","0","0","workplace","0","0","0","0","workplace","TRUE"
"212","0","0","0","0","surfaced","0","0","0","0","surfaced","TRUE"
"213","0","0","0","0","at","0","0","0","0","at","TRUE"
"214","0","0","0","0","the","0","0","0","0","the","TRUE"
"215","workplace","surfaced","at","the","congresslonal","overslght","hearlng","mentloned","earller","congressional","FALSE"
