"","n1","n2","n3","n4","word","n5","n6","n7","n8","truth","TF"
"1","0","0","0","0","th","0","0","0","0","this","TRUE"
"2","0","0","0","0","reflects","0","0","0","0","reflects","TRUE"
"3","0","0","0","0","a","0","0","0","0","a","TRUE"
"4","0","0","0","0","chemlcal","0","0","0","0","chemical","TRUE"
"5","0","0","0","0","trade","0","0","0","0","trade","TRUE"
"6","0","0","0","0","balance","0","0","0","0","balance","TRUE"
"7","0","0","0","0","of","0","0","0","0","of","TRUE"
"8","0","0","0","0","about","0","0","0","0","about","TRUE"
"9","0","0","0","0","million","0","0","0","0","million","TRUE"
"10","0","0","0","0","n","0","0","0","0","in","TRUE"
"11","0","0","0","0","the","0","0","0","0","the","TRUE"
"12","0","0","0","0","chemlcal","0","0","0","0","chemical","TRUE"
"13","million","n","the","chemlcal","dustry","of","each","country","has","industry","FALSE"
"14","0","0","0","0","of","0","0","0","0","of","TRUE"
"15","0","0","0","0","each","0","0","0","0","each","TRUE"
"16","0","0","0","0","country","0","0","0","0","country","TRUE"
"17","0","0","0","0","has","0","0","0","0","has","TRUE"
"18","0","0","0","0","substantlal","0","0","0","0","substantial","TRUE"
"19","0","0","0","0","threat","0","0","0","0","direct","TRUE"
"20","country","has","substantlal","threat","nvestment","n","he","other","country","investment","FALSE"
"21","0","0","0","0","n","0","0","0","0","in","TRUE"
"22","substantlal","threat","nvestment","n","he","other","country","in","many","the","FALSE"
"23","0","0","0","0","other","0","0","0","0","other","TRUE"
"24","0","0","0","0","country","0","0","0","0","country","TRUE"
"25","0","0","0","0","in","0","0","0","0","in","TRUE"
"26","0","0","0","0","many","0","0","0","0","many","TRUE"
"27","0","0","0","0","cases","0","0","0","0","cases","TRUE"
"28","0","0","0","0","canadlan","0","0","0","0","canadian","TRUE"
"29","in","many","cases","canadlan","subsldlarles","o","v","companles","produce","subsidiaries","FALSE"
"30","0","0","0","0","o","0","0","0","0","of","TRUE"
"31","0","0","0","0","v","0","0","0","0","us","TRUE"
"32","0","0","0","0","companles","0","0","0","0","companies","TRUE"
"33","0","0","0","0","produce","0","0","0","0","produce","TRUE"
"34","0","0","0","0","ntemedlate","0","0","0","0","intermediate","TRUE"
"35","0","0","0","0","or","0","0","0","0","or","TRUE"
"36","companles","produce","ntemedlate","or","flnlshed","products","not","nly","for","finished","FALSE"
"37","0","0","0","0","products","0","0","0","0","products","TRUE"
"38","0","0","0","0","not","0","0","0","0","not","TRUE"
"39","or","flnlshed","products","not","nly","for","the","canadlan","market","only","FALSE"
"40","0","0","0","0","for","0","0","0","0","for","TRUE"
"41","0","0","0","0","the","0","0","0","0","the","TRUE"
"42","0","0","0","0","canadlan","0","0","0","0","canadian","TRUE"
"43","0","0","0","0","market","0","0","0","0","market","TRUE"
"44","0","0","0","0","but","0","0","0","0","but","TRUE"
"45","0","0","0","0","also","0","0","0","0","also","TRUE"
"46","0","0","0","0","for","0","0","0","0","for","TRUE"
"47","0","0","0","0","the","0","0","0","0","the","TRUE"
"48","0","0","0","0","unlted","0","0","0","0","united","TRUE"
"49","0","0","0","0","states","0","0","0","0","states","TRUE"
"50","for","the","unlted","states","nd","thlrd","country","markets","ndustres","and","FALSE"
"51","the","unlted","states","nd","thlrd","country","markets","ndustres","comlement","third","FALSE"
"52","0","0","0","0","country","0","0","0","0","country","TRUE"
"53","0","0","0","0","markets","0","0","0","0","markets","TRUE"
"54","0","0","0","0","ndustres","0","0","0","0","industries","TRUE"
"55","0","0","0","0","comlement","0","0","0","0","complement","TRUE"
"56","0","0","0","0","each","0","0","0","0","each","TRUE"
"57","0","0","0","0","other","0","0","0","0","other","TRUE"
"58","0","0","0","0","canada","0","0","0","0","canada","TRUE"
"59","0","0","0","0","has","0","0","0","0","has","TRUE"
"60","0","0","0","0","a","0","0","0","0","a","TRUE"
"61","other","canada","has","a","rah","base","n","capaclty","for","rich","FALSE"
"62","0","0","0","0","base","0","0","0","0","base","TRUE"
"63","0","0","0","0","n","0","0","0","0","in","TRUE"
"64","0","0","0","0","capaclty","0","0","0","0","capacity","TRUE"
"65","0","0","0","0","for","0","0","0","0","for","TRUE"
"66","base","n","capaclty","for","lrge","volumes","of","certaln","baslc","large","FALSE"
"67","0","0","0","0","volumes","0","0","0","0","volumes","TRUE"
"68","0","0","0","0","of","0","0","0","0","of","TRUE"
"69","0","0","0","0","certaln","0","0","0","0","certain","TRUE"
"70","0","0","0","0","baslc","0","0","0","0","basic","TRUE"
"71","0","0","0","0","chemlcals","0","0","0","0","chemicals","TRUE"
"72","0","0","0","0","and","0","0","0","0","and","TRUE"
"73","certaln","baslc","chemlcals","and","nteri","medlates","chemlcal","and","dwnstream","inter","FALSE"
"74","0","0","0","0","medlates","0","0","0","0","mediates","TRUE"
"75","0","0","0","0","chemlcal","0","0","0","0","chemical","TRUE"
"76","0","0","0","0","and","0","0","0","0","and","TRUE"
"77","nteri","medlates","chemlcal","and","dwnstream","chemlcal","processlng","ndustry","as","downstream","FALSE"
"78","0","0","0","0","chemlcal","0","0","0","0","chemical","TRUE"
"79","0","0","0","0","processlng","0","0","0","0","processing","TRUE"
"80","0","0","0","0","ndustry","0","0","0","0","industry","TRUE"
"81","0","0","0","0","as","0","0","0","0","as","TRUE"
"82","0","0","0","0","well","0","0","0","0","well","TRUE"
"83","0","0","0","0","as","0","0","0","0","as","TRUE"
"84","0","0","0","0","capaclty","0","0","0","0","capacity","TRUE"
"85","0","0","0","0","to","0","0","0","0","to","TRUE"
"86","0","0","0","0","prduce","0","0","0","0","produce","TRUE"
