"","n1","n2","n3","n4","word","n5","n6","n7","n8","truth","TF"
"1","*","*","*","*","exhlblt","f","mmmcmnms","chemists","association","exhibit","FALSE"
"2","0","0","0","0","f","0","0","0","0","f","TRUE"
"3","0","0","0","0","mmmcmnms","0","0","0","0","manufacturing","TRUE"
"4","0","0","0","0","chemists","0","0","0","0","chemists","TRUE"
"5","0","0","0","0","association","0","0","0","0","association","TRUE"
"6","f","mmmcmnms","chemists","association","man","gary","a","sunshine","chairman","food","FALSE"
"7","0","0","0","0","gary","0","0","0","0","gary","TRUE"
"8","0","0","0","0","a","0","0","0","0","a","TRUE"
"9","0","0","0","0","sunshine","0","0","0","0","sunshine","TRUE"
"10","0","0","0","0","chairman","0","0","0","0","chairman","TRUE"
"11","0","0","0","0","drug","0","0","0","0","drug","TRUE"
"12","0","0","0","0","and","0","0","0","0","and","TRUE"
"13","0","0","0","0","cosmetic","0","0","0","0","cosmetic","TRUE"
"14","0","0","0","0","chemicals","0","0","0","0","chemicals","TRUE"
"15","0","0","0","0","committee","0","0","0","0","committee","TRUE"
"16","0","0","0","0","may","0","0","0","0","may","TRUE"
"17","0","0","0","0","","0","0","0","0","","TRUE"
"18","0","0","0","0","on","0","0","0","0","on","TRUE"
"19","0","0","0","0","the","0","0","0","0","the","TRUE"
"20","may","","on","the","actlvltles","of","the","fdcc","commlttee","activities","FALSE"
"21","0","0","0","0","of","0","0","0","0","of","TRUE"
"22","0","0","0","0","the","0","0","0","0","the","TRUE"
"23","0","0","0","0","fdcc","0","0","0","0","fdcc","TRUE"
"24","0","0","0","0","commlttee","0","0","0","0","committee","TRUE"
"25","0","0","0","0","and","0","0","0","0","and","TRUE"
"26","0","0","0","0","to","0","0","0","0","to","TRUE"
"27","0","0","0","0","share","0","0","0","0","share","TRUE"
"28","commlttee","and","to","share","mm","you","thoughts","that","have","with","FALSE"
"29","0","0","0","0","you","0","0","0","0","you","TRUE"
"30","0","0","0","0","thoughts","0","0","0","0","thoughts","TRUE"
"31","0","0","0","0","that","0","0","0","0","that","TRUE"
"32","0","0","0","0","have","0","0","0","0","have","TRUE"
"33","0","0","0","0","grown","0","0","0","0","grown","TRUE"
"34","0","0","0","0","out","0","0","0","0","out","TRUE"
"35","0","0","0","0","of","0","0","0","0","of","TRUE"
"36","0","0","0","0","my","0","0","0","0","my","TRUE"
"37","grown","out","of","my","assoclatlon","mm","the","work","of","association","FALSE"
"38","out","of","my","assoclatlon","mm","the","work","of","the","with","FALSE"
"39","0","0","0","0","the","0","0","0","0","the","TRUE"
"40","0","0","0","0","work","0","0","0","0","work","TRUE"
"41","0","0","0","0","of","0","0","0","0","of","TRUE"
"42","0","0","0","0","the","0","0","0","0","the","TRUE"
"43","0","0","0","0","commlttee","0","0","0","0","committee","TRUE"
"44","work","of","the","commlttee","durlng","the","past","year","as","during","FALSE"
"45","0","0","0","0","the","0","0","0","0","the","TRUE"
"46","0","0","0","0","past","0","0","0","0","past","TRUE"
"47","0","0","0","0","year","0","0","0","0","year","TRUE"
"48","0","0","0","0","as","0","0","0","0","as","TRUE"
"49","0","0","0","0","you","0","0","0","0","you","TRUE"
"50","0","0","0","0","know","0","0","0","0","know","TRUE"
"51","0","0","0","0","the","0","0","0","0","the","TRUE"
"52","as","you","know","the","objectlves","and","the","functlon","of","objectives","FALSE"
"53","0","0","0","0","and","0","0","0","0","and","TRUE"
"54","0","0","0","0","the","0","0","0","0","the","TRUE"
"55","the","objectlves","and","the","functlon","of","the","fdcc","commlttee","function","FALSE"
"56","0","0","0","0","of","0","0","0","0","of","TRUE"
"57","0","0","0","0","the","0","0","0","0","the","TRUE"
"58","0","0","0","0","fdcc","0","0","0","0","fdcc","TRUE"
"59","0","0","0","0","commlttee","0","0","0","0","committee","TRUE"
"60","0","0","0","0","are","0","0","0","0","are","TRUE"
"61","0","0","0","0","as","0","0","0","0","as","TRUE"
"62","0","0","0","0","follows","0","0","0","0","follows","TRUE"
