"","n1","n2","n3","n4","word","n5","n6","n7","n8","truth","TF"
"1","*","*","*","*","adlpates","and","phthalates","at","that","adipates","FALSE"
"2","0","0","0","0","and","0","0","0","0","and","TRUE"
"3","0","0","0","0","phthalates","0","0","0","0","phthalates","TRUE"
"4","0","0","0","0","at","0","0","0","0","at","TRUE"
"5","0","0","0","0","that","0","0","0","0","that","TRUE"
"6","0","0","0","0","time","0","0","0","0","time","TRUE"
"7","0","0","0","0","the","0","0","0","0","the","TRUE"
"8","0","0","0","0","bureau","0","0","0","0","bureau","TRUE"
"9","0","0","0","0","of","0","0","0","0","of","TRUE"
"10","0","0","0","0","foods","0","0","0","0","foods","TRUE"
"11","0","0","0","0","was","0","0","0","0","was","TRUE"
"12","0","0","0","0","preparln","0","0","0","0","preparing","TRUE"
"13","0","0","0","0","a","0","0","0","0","a","TRUE"
"14","0","0","0","0","strategy","0","0","0","0","strategy","TRUE"
"15","0","0","0","0","document","0","0","0","0","document","TRUE"
"16","0","0","0","0","for","0","0","0","0","for","TRUE"
"17","0","0","0","0","submlsslon","0","0","0","0","submission","TRUE"
"18","0","0","0","0","m","0","0","0","0","to","TRUE"
"19","0","0","0","0","the","0","0","0","0","the","TRUE"
"20","0","0","0","0","fda","0","0","0","0","fda","TRUE"
"21","0","0","0","0","commlsi","0","0","0","0","commis","TRUE"
"22","m","the","fda","commlsi","sloner","w","ch","could","have","sioner","FALSE"
"23","0","0","0","0","w","0","0","0","0","which","TRUE"
"24","0","0","0","0","ch","0","0","0","0","could","TRUE"
"25","0","0","0","0","could","0","0","0","0","have","TRUE"
"26","0","0","0","0","have","0","0","0","0","resulted","TRUE"
"27","0","0","0","0","resulted","0","0","0","0","in","TRUE"
"28","0","0","0","0","n","0","0","0","0","a","TRUE"
"29","could","have","resulted","n","restrlctlon","or","ban","of","deha","restriction","FALSE"
"30","0","0","0","0","or","0","0","0","0","or","TRUE"
"31","0","0","0","0","ban","0","0","0","0","ban","TRUE"
"32","0","0","0","0","of","0","0","0","0","of","TRUE"
"33","0","0","0","0","deha","0","0","0","0","deha","TRUE"
"34","0","0","0","0","in","0","0","0","0","in","TRUE"
"35","0","0","0","0","food","0","0","0","0","food","TRUE"
"36","0","0","0","0","ontact","0","0","0","0","contact","TRUE"
"37","deha","in","food","ontact","applicatlons","the","phthlate","esters","nuns","applications","FALSE"
"38","0","0","0","0","the","0","0","0","0","the","TRUE"
"39","0","0","0","0","phthlate","0","0","0","0","phthalate","TRUE"
"40","0","0","0","0","esters","0","0","0","0","esters","TRUE"
"41","applicatlons","the","phthlate","esters","nuns","met","revlew","o","deha","fdatg","FALSE"
"42","0","0","0","0","met","0","0","0","0","met","TRUE"
"43","0","0","0","0","revlew","0","0","0","0","review","TRUE"
"44","0","0","0","0","o","0","0","0","0","of","TRUE"
"45","0","0","0","0","deha","0","0","0","0","deha","TRUE"
"46","met","revlew","o","deha","toxlclty","data","and","developmg","a","toxicity","FALSE"
"47","0","0","0","0","data","0","0","0","0","data","TRUE"
"48","0","0","0","0","and","0","0","0","0","and","TRUE"
"49","deha","toxlclty","data","and","developmg","a","voluntary","testlng","program","developing","FALSE"
"50","0","0","0","0","a","0","0","0","0","a","TRUE"
"51","0","0","0","0","voluntary","0","0","0","0","voluntary","TRUE"
"52","and","developmg","a","voluntary","testlng","program","man","fda","could","testing","FALSE"
"53","0","0","0","0","program","0","0","0","0","program","TRUE"
"54","0","0","0","0","man","0","0","0","0","which","TRUE"
"55","0","0","0","0","fda","0","0","0","0","fda","TRUE"
"56","0","0","0","0","could","0","0","0","0","could","TRUE"
"57","0","0","0","0","accept","0","0","0","0","accept","TRUE"
"58","0","0","0","0","n","0","0","0","0","in","TRUE"
"59","0","0","0","0","lleu","0","0","0","0","lieu","TRUE"
"60","0","0","0","0","of","0","0","0","0","of","TRUE"
"61","0","0","0","0","an","0","0","0","0","an","TRUE"
"62","n","lleu","of","an","interlm","regulatlon","organlze","and","funded","interim","FALSE"
"63","0","0","0","0","regulatlon","0","0","0","0","regulation","TRUE"
"64","of","an","interlm","regulatlon","organlze","and","funded","to","address","organized","FALSE"
"65","0","0","0","0","and","0","0","0","0","and","TRUE"
"66","0","0","0","0","funded","0","0","0","0","funded","TRUE"
"67","0","0","0","0","to","0","0","0","0","to","TRUE"
"68","0","0","0","0","address","0","0","0","0","address","TRUE"
"69","0","0","0","0","epas","0","0","0","0","epas","TRUE"
"70","0","0","0","0","concerns","0","0","0","0","concerns","TRUE"
"71","0","0","0","0","the","0","0","0","0","the","TRUE"
"72","address","epas","concerns","the","nuns","acmvr","tles","will","be","fdatg","FALSE"
"73","epas","concerns","the","nuns","acmvr","tles","will","be","funded","activi","FALSE"
"74","concerns","the","nuns","acmvr","tles","will","be","funded","separately","ties","FALSE"
"75","0","0","0","0","will","0","0","0","0","will","TRUE"
"76","0","0","0","0","be","0","0","0","0","be","TRUE"
"77","0","0","0","0","funded","0","0","0","0","funded","TRUE"
"78","0","0","0","0","separately","0","0","0","0","separately","TRUE"
"79","0","0","0","0","the","0","0","0","0","the","TRUE"
"80","0","0","0","0","panel","0","0","0","0","panel","TRUE"
"81","0","0","0","0","faces","0","0","0","0","faces","TRUE"
"82","0","0","0","0","the","0","0","0","0","the","TRUE"
"83","0","0","0","0","challenge","0","0","0","0","challenge","TRUE"
"84","0","0","0","0","of","0","0","0","0","of","TRUE"
"85","0","0","0","0","presentlng","0","0","0","0","presenting","TRUE"
"86","0","0","0","0","an","0","0","0","0","an","TRUE"
"87","challenge","of","presentlng","an","ndustry","coni","indlvldul","partlclpatlng","com","industry","FALSE"
"88","of","presentlng","an","ndustry","coni","indlvldul","partlclpatlng","com","minimize","con","FALSE"
"89","presentlng","an","ndustry","coni","indlvldul","partlclpatlng","com","minimize","the","individual","FALSE"
"90","an","ndustry","coni","indlvldul","partlclpatlng","com","minimize","the","regulatory","participating","FALSE"
"91","0","0","0","0","com","0","0","0","0","com","TRUE"
"92","0","0","0","0","minimize","0","0","0","0","minimize","TRUE"
"93","0","0","0","0","the","0","0","0","0","the","TRUE"
"94","0","0","0","0","regulatory","0","0","0","0","regulatory","TRUE"
"95","com","minimize","the","regulatory","actlon","on","these","substances","by","action","FALSE"
"96","0","0","0","0","on","0","0","0","0","on","TRUE"
"97","0","0","0","0","these","0","0","0","0","these","TRUE"
"98","0","0","0","0","substances","0","0","0","0","substances","TRUE"
"99","0","0","0","0","by","0","0","0","0","by","TRUE"
"100","on","these","substances","by","responsy","polchlorlnated","blphenyls","pcb","two","responsi","FALSE"
"101","these","substances","by","responsy","polchlorlnated","blphenyls","pcb","two","part","polychlorinated","FALSE"
"102","substances","by","responsy","polchlorlnated","blphenyls","pcb","two","part","of","biphenyls","FALSE"
"103","0","0","0","0","pcb","0","0","0","0","pcba","TRUE"
"104","0","0","0","0","two","0","0","0","0","two","TRUE"
"105","0","0","0","0","part","0","0","0","0","parts","TRUE"
"106","0","0","0","0","of","0","0","0","0","of","TRUE"
"107","0","0","0","0","epas","0","0","0","0","epas","TRUE"
"108","0","0","0","0","regulatlon","0","0","0","0","regulation","TRUE"
"109","0","0","0","0","pertaining","0","0","0","0","pertaining","TRUE"
"110","0","0","0","0","to","0","0","0","0","to","TRUE"
"111","0","0","0","0","pcbs","0","0","0","0","pcbs","TRUE"
"112","0","0","0","0","the","0","0","0","0","the","TRUE"
"113","0","0","0","0","con","0","0","0","0","court","TRUE"
"114","0","0","0","0","found","0","0","0","0","found","TRUE"
"115","pcbs","the","con","found","uh","epa","dld","not","present","that","FALSE"
"116","0","0","0","0","epa","0","0","0","0","epa","TRUE"
"117","con","found","uh","epa","dld","not","present","substantlal","evldence","did","FALSE"
"118","0","0","0","0","not","0","0","0","0","not","TRUE"
"119","0","0","0","0","present","0","0","0","0","present","TRUE"
"120","epa","dld","not","present","substantlal","evldence","to","support","","substantial","FALSE"
"121","dld","not","present","substantlal","evldence","to","support","","a","evidence","FALSE"
"122","0","0","0","0","to","0","0","0","0","to","TRUE"
"123","0","0","0","0","support","0","0","0","0","support","TRUE"
"124","0","0","0","0","","0","0","0","0","","TRUE"
"125","0","0","0","0","a","0","0","0","0","a","TRUE"
"126","0","0","0","0","aca","0","0","0","0","aca","TRUE"
"127","0","0","0","0","res","0","0","0","0","res","TRUE"
"128","0","0","0","0","of","0","0","0","0","of","TRUE"
"129","0","0","0","0","of","0","0","0","0","of","TRUE"
"130","0","0","0","0","w","0","0","0","0","uy","TRUE"
"131","0","0","0","0","act","0","0","0","0","act","TRUE"
"132","0","0","0","0","c","0","0","0","0","f","TRUE"
"133","0","0","0","0","i","0","0","0","0","i","TRUE"
"134","0","0","0","0","mandate","0","0","0","0","mandate","TRUE"
"135","0","0","0","0","or","0","0","0","0","for","TRUE"
"136","0","0","0","0","up","0","0","0","0","up","TRUE"
"137","i","mandate","or","up","go","elghteen","months","wlthln","thls","co","FALSE"
"138","0","0","0","0","elghteen","0","0","0","0","eighteen","TRUE"
"139","0","0","0","0","months","0","0","0","0","months","TRUE"
"140","up","go","elghteen","months","wlthln","thls","tune","perlod","epa","within","FALSE"
"141","go","elghteen","months","wlthln","thls","tune","perlod","epa","on","this","FALSE"
"142","elghteen","months","wlthln","thls","tune","perlod","epa","on","pcbe","time","FALSE"
"143","0","0","0","0","perlod","0","0","0","0","period","TRUE"
"144","0","0","0","0","epa","0","0","0","0","epa","TRUE"
"145","0","0","0","0","on","0","0","0","0","on","TRUE"
"146","0","0","0","0","pcbe","0","0","0","0","pcbe","TRUE"
"147","perlod","epa","on","pcbe","cm","stat","mm","advlce","from","cma","FALSE"
"148","0","0","0","0","stat","0","0","0","0","staff","TRUE"
"149","on","pcbe","cm","stat","mm","advlce","from","the","chemlcal","with","FALSE"
"150","pcbe","cm","stat","mm","advlce","from","the","chemlcal","regulatlons","advice","FALSE"
"151","0","0","0","0","from","0","0","0","0","from","TRUE"
"152","0","0","0","0","the","0","0","0","0","the","TRUE"
"153","mm","advlce","from","the","chemlcal","regulatlons","advlsor","commlttee","mum","chemical","FALSE"
"154","advlce","from","the","chemlcal","regulatlons","advlsor","commlttee","mum","and","regulations","FALSE"
"155","from","the","chemlcal","regulatlons","advlsor","commlttee","mum","and","nterested","advisory","FALSE"
"156","0","0","0","0","commlttee","0","0","0","0","committee","TRUE"
"157","chemlcal","regulatlons","advlsor","commlttee","mum","and","nterested","company","representatlves","crac","FALSE"
"158","0","0","0","0","and","0","0","0","0","and","TRUE"
"159","0","0","0","0","nterested","0","0","0","0","interested","TRUE"
"160","0","0","0","0","company","0","0","0","0","company","TRUE"
"161","mum","and","nterested","company","representatlves","negotlatd","mm","epa","and","representatives","FALSE"
"162","and","nterested","company","representatlves","negotlatd","mm","epa","and","edp","negotiated","FALSE"
"163","nterested","company","representatlves","negotlatd","mm","epa","and","edp","to","with","FALSE"
"164","0","0","0","0","epa","0","0","0","0","epa","TRUE"
"165","0","0","0","0","and","0","0","0","0","and","TRUE"
"166","0","0","0","0","edp","0","0","0","0","edp","TRUE"
"167","0","0","0","0","to","0","0","0","0","to","TRUE"
"168","0","0","0","0","gather","0","0","0","0","gather","TRUE"
"169","and","edp","to","gather","nformatlon","on","the","snippm","ncdentl","information","FALSE"
"170","0","0","0","0","on","0","0","0","0","on","TRUE"
"171","0","0","0","0","the","0","0","0","0","the","TRUE"
"172","gather","nformatlon","on","the","snippm","ncdentl","generatlon","issue","since","ppm","FALSE"
"173","0","0","0","0","ncdentl","0","0","0","0","incidental","TRUE"
"174","0","0","0","0","generatlon","0","0","0","0","generation","TRUE"
"175","0","0","0","0","issue","0","0","0","0","issue","TRUE"
"176","0","0","0","0","since","0","0","0","0","since","TRUE"
"177","ncdentl","generatlon","issue","since","ccs","budget","could","not","support","cracs","FALSE"
"178","0","0","0","0","budget","0","0","0","0","budget","TRUE"
"179","0","0","0","0","could","0","0","0","0","could","TRUE"
