"","n1","n2","n3","n4","word","n5","n6","n7","n8","truth","TF"
"1","0","0","0","0","constru","0","0","0","0","construction","TRUE"
"2","*","*","*","constru","lon","grant","fundlng","appears","posslble","grant","FALSE"
"3","0","0","0","0","grant","0","0","0","0","funding","TRUE"
"4","0","0","0","0","fundlng","0","0","0","0","it","TRUE"
"5","0","0","0","0","appears","0","0","0","0","appears","TRUE"
"6","lon","grant","fundlng","appears","posslble","that","congress","will","complet","possible","FALSE"
"7","0","0","0","0","that","0","0","0","0","that","TRUE"
"8","0","0","0","0","congress","0","0","0","0","congress","TRUE"
"9","0","0","0","0","will","0","0","0","0","will","TRUE"
"10","0","0","0","0","complet","0","0","0","0","complete","TRUE"
"11","0","0","0","0","work","0","0","0","0","work","TRUE"
"12","0","0","0","0","on","0","0","0","0","on","TRUE"
"13","0","0","0","0","s","0","0","0","0","s","TRUE"
"14","0","0","0","0","before","0","0","0","0","before","TRUE"
"15","work","on","s","before","thls","sesslon","ends","a","and","this","FALSE"
"16","0","0","0","0","sesslon","0","0","0","0","session","TRUE"
"17","0","0","0","0","ends","0","0","0","0","ends","TRUE"
"18","0","0","0","0","a","0","0","0","0","s","TRUE"
"19","0","0","0","0","and","0","0","0","0","and","TRUE"
"20","0","0","0","0","the","0","0","0","0","the","TRUE"
"21","ends","a","and","the","housepssed","verslon","reflect","cm","efforts","housepassed","FALSE"
"22","0","0","0","0","verslon","0","0","0","0","version","TRUE"
"23","0","0","0","0","reflect","0","0","0","0","reflect","TRUE"
"24","the","housepssed","verslon","reflect","cm","efforts","for","extenslons","modlflcatlons","cma","FALSE"
"25","0","0","0","0","efforts","0","0","0","0","efforts","TRUE"
"26","0","0","0","0","for","0","0","0","0","for","TRUE"
"27","reflect","cm","efforts","for","extenslons","modlflcatlons","orlglna","proposals","n","extensions","FALSE"
"28","cm","efforts","for","extenslons","modlflcatlons","orlglna","proposals","n","several","modifications","FALSE"
"29","0","0","0","0","orlglna","0","0","0","0","original","TRUE"
"30","0","0","0","0","proposals","0","0","0","0","proposals","TRUE"
"31","0","0","0","0","n","0","0","0","0","in","TRUE"
"32","0","0","0","0","several","0","0","0","0","several","TRUE"
"33","0","0","0","0","areas","0","0","0","0","areas","TRUE"
"34","0","0","0","0","cma","0","0","0","0","cma","TRUE"
"35","0","0","0","0","sought","0","0","0","0","sought","TRUE"
"36","0","0","0","0","ncludng","0","0","0","0","including","TRUE"
"37","0","0","0","0","extended","0","0","0","0","extended","TRUE"
"38","cma","sought","ncludng","extended","hlth","so","procedural","llmltatlons","and","with","FALSE"
"39","sought","ncludng","extended","hlth","so","procedural","llmltatlons","and","a","some","FALSE"
"40","0","0","0","0","procedural","0","0","0","0","procedural","TRUE"
"41","0","0","0","0","llmltatlons","0","0","0","0","limitations","TRUE"
"42","0","0","0","0","and","0","0","0","0","and","TRUE"
"43","0","0","0","0","a","0","0","0","0","a","TRUE"
"44","0","0","0","0","provlslon","0","0","0","0","provision","TRUE"
"45","llmltatlons","and","a","provlslon","unprovlng","stormwater","regulatry","developments","and","improving","FALSE"
"46","0","0","0","0","stormwater","0","0","0","0","stormwater","TRUE"
"47","a","provlslon","unprovlng","stormwater","regulatry","developments","and","response","proposa","regulatory","FALSE"
"48","0","0","0","0","developments","0","0","0","0","developments","TRUE"
"49","0","0","0","0","and","0","0","0","0","and","TRUE"
"50","0","0","0","0","response","0","0","0","0","response","TRUE"
"51","0","0","0","0","proposa","0","0","0","0","proposal","TRUE"
"52","0","0","0","0","revlses","0","0","0","0","revises","TRUE"
"53","0","0","0","0","the","0","0","0","0","the","TRUE"
"54","0","0","0","0","definitions","0","0","0","0","definitions","TRUE"
"55","0","0","0","0","of","0","0","0","0","of","TRUE"
"56","revlses","the","definitions","of","nterference","and","pass","through","for","interference","FALSE"
"57","0","0","0","0","and","0","0","0","0","and","TRUE"
"58","0","0","0","0","pass","0","0","0","0","pass","TRUE"
"59","0","0","0","0","through","0","0","0","0","through","TRUE"
"60","0","0","0","0","for","0","0","0","0","for","TRUE"
"61","0","0","0","0","purpose","0","0","0","0","purposes","TRUE"
"62","0","0","0","0","of","0","0","0","0","of","TRUE"
"63","0","0","0","0","determlnlng","0","0","0","0","determining","TRUE"
"64","0","0","0","0","extent","0","0","0","0","extent","TRUE"
"65","0","0","0","0","of","0","0","0","0","of","TRUE"
"66","0","0","0","0","pretreatment","0","0","0","0","pretreatment","TRUE"
"67","0","0","0","0","control","0","0","0","0","control","TRUE"
"68","0","0","0","0","necessary","0","0","0","0","necessary","TRUE"
"69","0","0","0","0","cmas","0","0","0","0","cmas","TRUE"
"70","0","0","0","0","comment","0","0","0","0","comments","TRUE"
"71","0","0","0","0","generally","0","0","0","0","generally","TRUE"
"72","0","0","0","0","supported","0","0","0","0","supported","TRUE"
"73","0","0","0","0","the","0","0","0","0","the","TRUE"
"74","0","0","0","0","changes","0","0","0","0","changes","TRUE"
"75","0","0","0","0","since","0","0","0","0","since","TRUE"
"76","0","0","0","0","they","0","0","0","0","they","TRUE"
"77","0","0","0","0","brought","0","0","0","0","brought","TRUE"
"78","0","0","0","0","the","0","0","0","0","the","TRUE"
"79","0","0","0","0","group","0","0","0","0","group","TRUE"
"80","they","brought","the","group","dveloped","comments","on","epas","blomonltorlng","developed","FALSE"
"81","0","0","0","0","comments","0","0","0","0","comments","TRUE"
"82","0","0","0","0","on","0","0","0","0","on","TRUE"
"83","0","0","0","0","epas","0","0","0","0","epas","TRUE"
"84","dveloped","comments","on","epas","blomonltorlng","study","conducted","n","lea","biomonitoring","FALSE"
"85","0","0","0","0","study","0","0","0","0","study","TRUE"
"86","0","0","0","0","conducted","0","0","0","0","conducted","TRUE"
"87","0","0","0","0","n","0","0","0","0","in","TRUE"
"88","blomonltorlng","study","conducted","n","lea","dhlo","en","requested","cma","lima","FALSE"
