"","n1","n2","n3","n4","word","n5","n6","n7","n8","truth","TF"
"1","0","0","0","0","exhibit","0","0","0","0","exhibit","TRUE"
"2","0","0","0","0","e","0","0","0","0","e","TRUE"
"3","*","*","exhibit","e","upon","to","the","board","of","report","FALSE"
"4","0","0","0","0","to","0","0","0","0","to","TRUE"
"5","0","0","0","0","the","0","0","0","0","the","TRUE"
"6","0","0","0","0","board","0","0","0","0","board","TRUE"
"7","0","0","0","0","of","0","0","0","0","of","TRUE"
"8","0","0","0","0","directors","0","0","0","0","directors","TRUE"
"9","0","0","0","0","mmmmmms","0","0","0","0","manufacturing","TRUE"
"10","0","0","0","0","chemists","0","0","0","0","chemists","TRUE"
"11","0","0","0","0","association","0","0","0","0","association","TRUE"
"12","0","0","0","0","william","0","0","0","0","william","TRUE"
"13","0","0","0","0","r","0","0","0","0","r","TRUE"
"14","0","0","0","0","chalker","0","0","0","0","chalker","TRUE"
"15","0","0","0","0","chairman","0","0","0","0","chairman","TRUE"
"16","0","0","0","0","air","0","0","0","0","air","TRUE"
"17","0","0","0","0","quality","0","0","0","0","quality","TRUE"
"18","chalker","chairman","air","quality","commm","april","in","dlscusslng","the","committee","FALSE"
"19","0","0","0","0","april","0","0","0","0","april","TRUE"
"20","0","0","0","0","in","0","0","0","0","in","TRUE"
"21","quality","commm","april","in","dlscusslng","the","actlvltles","of","the","discussing","FALSE"
"22","0","0","0","0","the","0","0","0","0","the","TRUE"
"23","april","in","dlscusslng","the","actlvltles","of","the","a","quallty","activities","FALSE"
"24","0","0","0","0","of","0","0","0","0","of","TRUE"
"25","0","0","0","0","the","0","0","0","0","the","TRUE"
"26","0","0","0","0","a","0","0","0","0","air","TRUE"
"27","0","0","0","0","quallty","0","0","0","0","quality","TRUE"
"28","0","0","0","0","commlttee","0","0","0","0","committee","TRUE"
"29","0","0","0","0","i","0","0","0","0","i","TRUE"
"30","0","0","0","0","will","0","0","0","0","will","TRUE"
"31","0","0","0","0","hlghllght","0","0","0","0","highlight","TRUE"
"32","0","0","0","0","a","0","0","0","0","a","TRUE"
"33","0","0","0","0","key","0","0","0","0","key","TRUE"
"34","0","0","0","0","problem","0","0","0","0","problem","TRUE"
"35","hlghllght","a","key","problem","mm","the","clean","alr","act","with","FALSE"
"36","0","0","0","0","the","0","0","0","0","the","TRUE"
"37","0","0","0","0","clean","0","0","0","0","clean","TRUE"
"38","problem","mm","the","clean","alr","act","and","mandatory","efforts","air","FALSE"
"39","0","0","0","0","act","0","0","0","0","act","TRUE"
"40","0","0","0","0","and","0","0","0","0","and","TRUE"
"41","clean","alr","act","and","mandatory","efforts","polnt","out","flaws","amendatory","FALSE"
"42","0","0","0","0","efforts","0","0","0","0","efforts","TRUE"
"43","0","0","0","0","polnt","0","0","0","0","point","TRUE"
"44","0","0","0","0","out","0","0","0","0","out","TRUE"
"45","0","0","0","0","flaws","0","0","0","0","flaws","TRUE"
"46","0","0","0","0","n","0","0","0","0","in","TRUE"
"47","0","0","0","0","the","0","0","0","0","the","TRUE"
"48","0","0","0","0","epa","0","0","0","0","epa","TRUE"
"49","flaws","n","the","epa","ntezpretlve","rullng","on","offset","of","interpretive","FALSE"
"50","0","0","0","0","rullng","0","0","0","0","ruling","TRUE"
"51","0","0","0","0","on","0","0","0","0","on","TRUE"
"52","0","0","0","0","offset","0","0","0","0","offset","TRUE"
"53","0","0","0","0","of","0","0","0","0","of","TRUE"
"54","0","0","0","0","hydrocarbons","0","0","0","0","hydrocarbons","TRUE"
"55","0","0","0","0","n","0","0","0","0","in","TRUE"
"56","offset","of","hydrocarbons","n","nonattalnment","areas","alts","our","nvolvement","nonattainment","FALSE"
"57","0","0","0","0","areas","0","0","0","0","areas","TRUE"
"58","0","0","0","0","alts","0","0","0","0","cite","TRUE"
"59","0","0","0","0","our","0","0","0","0","our","TRUE"
"60","nonattalnment","areas","alts","our","nvolvement","n","the","epa","synthetlc","involvement","FALSE"
"61","0","0","0","0","n","0","0","0","0","in","TRUE"
"62","0","0","0","0","the","0","0","0","0","the","TRUE"
"63","0","0","0","0","epa","0","0","0","0","epa","TRUE"
"64","nvolvement","n","the","epa","synthetlc","organlc","chemlcal","ndustry","study","synthetic","FALSE"
"65","0","0","0","0","organlc","0","0","0","0","organic","TRUE"
"66","the","epa","synthetlc","organlc","chemlcal","ndustry","study","touch","on","chemical","FALSE"
"67","0","0","0","0","ndustry","0","0","0","0","industry","TRUE"
"68","0","0","0","0","study","0","0","0","0","study","TRUE"
"69","0","0","0","0","touch","0","0","0","0","touch","TRUE"
"70","0","0","0","0","on","0","0","0","0","on","TRUE"
"71","0","0","0","0","our","0","0","0","0","our","TRUE"
"72","0","0","0","0","mca","0","0","0","0","mca","TRUE"
"73","0","0","0","0","hydrocarbon","0","0","0","0","hydrocarbon","TRUE"
"74","0","0","0","0","control","0","0","0","0","control","TRUE"
"75","0","0","0","0","cost","0","0","0","0","cost","TRUE"
"76","0","0","0","0","study","0","0","0","0","study","TRUE"
"77","0","0","0","0","and","0","0","0","0","and","TRUE"
"78","0","0","0","0","oxldant","0","0","0","0","oxidant","TRUE"
"79","0","0","0","0","eplsode","0","0","0","0","episode","TRUE"
"80","0","0","0","0","study","0","0","0","0","study","TRUE"
"81","0","0","0","0","and","0","0","0","0","and","TRUE"
"82","0","0","0","0","descrlbe","0","0","0","0","describe","TRUE"
"83","0","0","0","0","several","0","0","0","0","several","TRUE"
"84","0","0","0","0","new","0","0","0","0","new","TRUE"
"85","0","0","0","0","areas","0","0","0","0","areas","TRUE"
"86","0","0","0","0","of","0","0","0","0","of","TRUE"
"87","several","new","areas","of","comlng","concern","the","regulatory","tempo","coming","FALSE"
"88","0","0","0","0","concern","0","0","0","0","concern","TRUE"
"89","0","0","0","0","the","0","0","0","0","the","TRUE"
"90","0","0","0","0","regulatory","0","0","0","0","regulatory","TRUE"
"91","0","0","0","0","tempo","0","0","0","0","tempo","TRUE"
"92","0","0","0","0","n","0","0","0","0","in","TRUE"
"93","0","0","0","0","the","0","0","0","0","the","TRUE"
"94","regulatory","tempo","n","the","alr","pollutlon","eleld","keeps","rlslng","air","FALSE"
"95","0","0","0","0","pollutlon","0","0","0","0","pollution","TRUE"
"96","0","0","0","0","eleld","0","0","0","0","field","TRUE"
"97","0","0","0","0","keeps","0","0","0","0","keeps","TRUE"
"98","0","0","0","0","rlslng","0","0","0","0","rising","TRUE"
"99","0","0","0","0","but","0","0","0","0","but","TRUE"
"100","0","0","0","0","our","0","0","0","0","our","TRUE"
"101","keeps","rlslng","but","our","objectlve","remalns","the","same","to","objective","FALSE"
"102","0","0","0","0","remalns","0","0","0","0","remains","TRUE"
"103","0","0","0","0","the","0","0","0","0","the","TRUE"
"104","0","0","0","0","same","0","0","0","0","same","TRUE"
"105","0","0","0","0","to","0","0","0","0","to","TRUE"
"106","0","0","0","0","get","0","0","0","0","get","TRUE"
"107","0","0","0","0","pemlts","0","0","0","0","permits","TRUE"
"108","0","0","0","0","to","0","0","0","0","to","TRUE"
"109","0","0","0","0","con","0","0","0","0","con","TRUE"
"110","0","0","0","0","struct","0","0","0","0","struct","TRUE"
"111","0","0","0","0","plants","0","0","0","0","plants","TRUE"
"112","0","0","0","0","or","0","0","0","0","or","TRUE"
"113","0","0","0","0","modlfy","0","0","0","0","modify","TRUE"
"114","struct","plants","or","modlfy","exlstlng","ones","expedltlously","and","hlthln","existing","FALSE"
"115","0","0","0","0","ones","0","0","0","0","ones","TRUE"
"116","or","modlfy","exlstlng","ones","expedltlously","and","hlthln","reallstlc","envlronmental","expeditiously","FALSE"
"117","0","0","0","0","and","0","0","0","0","and","TRUE"
"118","0","0","0","0","hlthln","0","0","0","0","within","TRUE"
"119","0","0","0","0","reallstlc","0","0","0","0","realistic","TRUE"
"120","expedltlously","and","hlthln","reallstlc","envlronmental","constralnts","n","golng","down","environmental","FALSE"
"121","0","0","0","0","constralnts","0","0","0","0","constraints","TRUE"
"122","0","0","0","0","n","0","0","0","0","in","TRUE"
"123","reallstlc","envlronmental","constralnts","n","golng","down","the","permlt","trall","going","FALSE"
"124","0","0","0","0","down","0","0","0","0","down","TRUE"
"125","0","0","0","0","the","0","0","0","0","the","TRUE"
"126","0","0","0","0","permlt","0","0","0","0","permit","TRUE"
"127","0","0","0","0","trall","0","0","0","0","trail","TRUE"
"128","0","0","0","0","the","0","0","0","0","the","TRUE"
"129","0","0","0","0","we","0","0","0","0","we","TRUE"
"130","0","0","0","0","face","0","0","0","0","face","TRUE"
"131","0","0","0","0","an","0","0","0","0","an","TRUE"
"132","the","we","face","an","everiwldenlng","array","of","regulatlons","and","everwidening","FALSE"
"133","0","0","0","0","array","0","0","0","0","array","TRUE"
"134","0","0","0","0","of","0","0","0","0","of","TRUE"
"135","0","0","0","0","regulatlons","0","0","0","0","regulations","TRUE"
"136","0","0","0","0","and","0","0","0","0","and","TRUE"
"137","0","0","0","0","concepts","0","0","0","0","concepts","TRUE"
"138","of","regulatlons","and","concepts","declslons","of","control","agencles","are","decisions","FALSE"
"139","0","0","0","0","of","0","0","0","0","of","TRUE"
"140","0","0","0","0","control","0","0","0","0","control","TRUE"
"141","0","0","0","0","agencles","0","0","0","0","agencies","TRUE"
"142","0","0","0","0","are","0","0","0","0","are","TRUE"
"143","of","control","agencles","are","transcendlng","thelr","past","areas","of","transcending","FALSE"
"144","0","0","0","0","thelr","0","0","0","0","their","TRUE"
"145","0","0","0","0","past","0","0","0","0","past","TRUE"
"146","0","0","0","0","areas","0","0","0","0","areas","TRUE"
"147","0","0","0","0","of","0","0","0","0","of","TRUE"
"148","0","0","0","0","concern","0","0","0","0","concern","TRUE"
"149","0","0","0","0","and","0","0","0","0","and","TRUE"
"150","0","0","0","0","are","0","0","0","0","are","TRUE"
"151","of","concern","and","are","nfluencng","such","wldely","dlfferent","facets","influencing","FALSE"
"152","0","0","0","0","such","0","0","0","0","such","TRUE"
"153","and","are","nfluencng","such","wldely","dlfferent","facets","as","land","widely","FALSE"
"154","are","nfluencng","such","wldely","dlfferent","facets","as","land","use","different","FALSE"
"155","0","0","0","0","facets","0","0","0","0","facets","TRUE"
"156","0","0","0","0","as","0","0","0","0","as","TRUE"
"157","0","0","0","0","land","0","0","0","0","land","TRUE"
