"","n1","n2","n3","n4","word","n5","n6","n7","n8","truth","TF"
"1","0","0","0","0","two","0","0","0","0","two","TRUE"
"2","0","0","0","0","percent","0","0","0","0","percent","TRUE"
"3","0","0","0","0","adltlonal","0","0","0","0","additional","TRUE"
"4","*","two","percent","adltlonal","nvestment","by","would","not","be","investment","FALSE"
"5","0","0","0","0","by","0","0","0","0","by","TRUE"
"6","0","0","0","0","would","0","0","0","0","would","TRUE"
"7","0","0","0","0","not","0","0","0","0","not","TRUE"
"8","0","0","0","0","be","0","0","0","0","be","TRUE"
"9","by","would","not","be","ntolerable","cm","doesnt","suport","the","intolerable","FALSE"
"10","would","not","be","ntolerable","cm","doesnt","suport","the","rooney","cma","FALSE"
"11","0","0","0","0","doesnt","0","0","0","0","doesnt","TRUE"
"12","0","0","0","0","suport","0","0","0","0","support","TRUE"
"13","0","0","0","0","the","0","0","0","0","the","TRUE"
"14","0","0","0","0","rooney","0","0","0","0","rooney","TRUE"
"15","0","0","0","0","amendment","0","0","0","0","amendment","TRUE"
"16","suport","the","rooney","amendment","whlch","place","prlmarlly","resonslblllty","on","which","FALSE"
"17","0","0","0","0","place","0","0","0","0","place","TRUE"
"18","0","0","0","0","prlmarlly","0","0","0","0","primarily","TRUE"
"19","amendment","whlch","place","prlmarlly","resonslblllty","on","the","state","for","responsibility","FALSE"
"20","0","0","0","0","on","0","0","0","0","on","TRUE"
"21","0","0","0","0","the","0","0","0","0","the","TRUE"
"22","0","0","0","0","state","0","0","0","0","state","TRUE"
"23","0","0","0","0","for","0","0","0","0","for","TRUE"
"24","0","0","0","0","grantlng","0","0","0","0","granting","TRUE"
"25","0","0","0","0","varlances","0","0","0","0","variances","TRUE"
"26","0","0","0","0","for","0","0","0","0","for","TRUE"
"27","for","grantlng","varlances","for","expanslon","or","testlmny","before","the","expansion","FALSE"
"28","0","0","0","0","or","0","0","0","0","or","TRUE"
"29","0","0","0","0","testlmny","0","0","0","0","testimony","TRUE"
"30","0","0","0","0","before","0","0","0","0","before","TRUE"
"31","0","0","0","0","the","0","0","0","0","the","TRUE"
"32","0","0","0","0","nac","0","0","0","0","nac","TRUE"
"33","0","0","0","0","on","0","0","0","0","on","TRUE"
"34","0","0","0","0","osha","0","0","0","0","osha","TRUE"
"35","0","0","0","0","mca","0","0","0","0","mca","TRUE"
"36","0","0","0","0","d","0","0","0","0","said","TRUE"
"37","0","0","0","0","the","0","0","0","0","the","TRUE"
"38","0","0","0","0","chemlcal","0","0","0","0","chemical","TRUE"
"39","0","0","0","0","out","0","0","0","0","out","TRUE"
"40","d","the","chemlcal","out","quallfle","experts","see","the","subject","qualified","FALSE"
