"","n1","n2","n3","n4","word","n5","n6","n7","n8","truth","TF"
"1","*","*","*","*","exhlblt","u","report","to","the","exhibit","FALSE"
"2","0","0","0","0","u","0","0","0","0","d","TRUE"
"3","0","0","0","0","report","0","0","0","0","report","TRUE"
"4","0","0","0","0","to","0","0","0","0","to","TRUE"
"5","0","0","0","0","the","0","0","0","0","the","TRUE"
"6","0","0","0","0","board","0","0","0","0","board","TRUE"
"7","0","0","0","0","of","0","0","0","0","of","TRUE"
"8","to","the","board","of","dlrectors","manufacturing","chemists","association","john","directors","FALSE"
"9","0","0","0","0","manufacturing","0","0","0","0","manufacturing","TRUE"
"10","0","0","0","0","chemists","0","0","0","0","chemists","TRUE"
"11","0","0","0","0","association","0","0","0","0","association","TRUE"
"12","0","0","0","0","john","0","0","0","0","john","TRUE"
"13","0","0","0","0","j","0","0","0","0","j","TRUE"
"14","chemists","association","john","j","mdyna","chairman","foou","mum","and","moyna","FALSE"
"15","0","0","0","0","chairman","0","0","0","0","chairman","TRUE"
"16","john","j","mdyna","chairman","foou","mum","and","cosmetic","chemicals","food","FALSE"
"17","j","mdyna","chairman","foou","mum","and","cosmetic","chemicals","committee","drug","FALSE"
"18","0","0","0","0","and","0","0","0","0","and","TRUE"
"19","0","0","0","0","cosmetic","0","0","0","0","cosmetic","TRUE"
"20","0","0","0","0","chemicals","0","0","0","0","chemicals","TRUE"
"21","0","0","0","0","committee","0","0","0","0","committee","TRUE"
"22","0","0","0","0","january","0","0","0","0","january","TRUE"
"23","0","0","0","0","","0","0","0","0","","TRUE"
"24","0","0","0","0","i","0","0","0","0","i","TRUE"
"25","0","0","0","0","welcome","0","0","0","0","welcome","TRUE"
"26","january","","i","welcome","thls","opportunlty","to","acqualnt","you","this","FALSE"
"27","","i","welcome","thls","opportunlty","to","acqualnt","you","mm","opportunity","FALSE"
"28","0","0","0","0","to","0","0","0","0","to","TRUE"
"29","welcome","thls","opportunlty","to","acqualnt","you","mm","some","of","acquaint","FALSE"
"30","0","0","0","0","you","0","0","0","0","you","TRUE"
"31","opportunlty","to","acqualnt","you","mm","some","of","the","areas","with","FALSE"
"32","0","0","0","0","some","0","0","0","0","some","TRUE"
"33","0","0","0","0","of","0","0","0","0","of","TRUE"
"34","0","0","0","0","the","0","0","0","0","the","TRUE"
"35","0","0","0","0","areas","0","0","0","0","areas","TRUE"
"36","0","0","0","0","of","0","0","0","0","of","TRUE"
"37","0","0","0","0","our","0","0","0","0","our","TRUE"
"38","0","0","0","0","commlttees","0","0","0","0","committees","TRUE"
"39","0","0","0","0","concern","0","0","0","0","concern","TRUE"
"40","0","0","0","0","n","0","0","0","0","in","TRUE"
"41","0","0","0","0","the","0","0","0","0","the","TRUE"
"42","0","0","0","0","past","0","0","0","0","past","TRUE"
"43","0","0","0","0","year","0","0","0","0","year","TRUE"
"44","0","0","0","0","and","0","0","0","0","and","TRUE"
"45","0","0","0","0","some","0","0","0","0","some","TRUE"
"46","0","0","0","0","of","0","0","0","0","of","TRUE"
"47","0","0","0","0","the","0","0","0","0","the","TRUE"
"48","0","0","0","0","legal","0","0","0","0","legal","TRUE"
"49","0","0","0","0","and","0","0","0","0","and","TRUE"
"50","0","0","0","0","regulatory","0","0","0","0","regulatory","TRUE"
"51","0","0","0","0","problems","0","0","0","0","problems","TRUE"
"52","legal","and","regulatory","problems","confrontlng","the","food","addltlve","and","confronting","FALSE"
"53","0","0","0","0","the","0","0","0","0","the","TRUE"
"54","0","0","0","0","food","0","0","0","0","food","TRUE"
"55","problems","confrontlng","the","food","addltlve","and","phamaceutlcal","segments","of","additive","FALSE"
"56","0","0","0","0","and","0","0","0","0","and","TRUE"
"57","the","food","addltlve","and","phamaceutlcal","segments","of","the","ndustry","pharmaceutical","FALSE"
"58","0","0","0","0","segments","0","0","0","0","segments","TRUE"
"59","0","0","0","0","of","0","0","0","0","of","TRUE"
"60","0","0","0","0","the","0","0","0","0","the","TRUE"
"61","phamaceutlcal","segments","of","the","ndustry","n","the","year","ahead","industry","FALSE"
"62","0","0","0","0","n","0","0","0","0","in","TRUE"
"63","0","0","0","0","the","0","0","0","0","the","TRUE"
"64","0","0","0","0","year","0","0","0","0","year","TRUE"
"65","0","0","0","0","ahead","0","0","0","0","ahead","TRUE"
"66","0","0","0","0","in","0","0","0","0","in","TRUE"
"67","0","0","0","0","the","0","0","0","0","the","TRUE"
"68","0","0","0","0","area","0","0","0","0","area","TRUE"
"69","0","0","0","0","of","0","0","0","0","of","TRUE"
"70","0","0","0","0","major","0","0","0","0","major","TRUE"
"71","0","0","0","0","new","0","0","0","0","new","TRUE"
"72","0","0","0","0","leglslatlon","0","0","0","0","legislation","TRUE"
"73","0","0","0","0","we","0","0","0","0","we","TRUE"
"74","major","new","leglslatlon","we","antlelpate","that","the","rogers","commlttee","anticipate","FALSE"
"75","0","0","0","0","that","0","0","0","0","that","TRUE"
"76","0","0","0","0","the","0","0","0","0","the","TRUE"
"77","0","0","0","0","rogers","0","0","0","0","rogers","TRUE"
"78","0","0","0","0","commlttee","0","0","0","0","committee","TRUE"
"79","0","0","0","0","n","0","0","0","0","in","TRUE"
"80","0","0","0","0","the","0","0","0","0","the","TRUE"
"81","0","0","0","0","house","0","0","0","0","house","TRUE"
