"","n1","n2","n3","n4","word","n5","n6","n7","n8","truth","TF"
"1","0","0","0","0","pollcy","0","0","0","0","policy","TRUE"
"2","0","0","0","0","commlttee","0","0","0","0","committee","TRUE"
"3","0","0","0","0","m","0","0","0","0","to","TRUE"
"4","*","pollcy","commlttee","m","revlew","thls","problem","and","to","review","FALSE"
"5","pollcy","commlttee","m","revlew","thls","problem","and","to","develop","this","FALSE"
"6","0","0","0","0","problem","0","0","0","0","problem","TRUE"
"7","0","0","0","0","and","0","0","0","0","and","TRUE"
"8","0","0","0","0","to","0","0","0","0","to","TRUE"
"9","0","0","0","0","develop","0","0","0","0","develop","TRUE"
"10","0","0","0","0","an","0","0","0","0","an","TRUE"
"11","0","0","0","0","approprlate","0","0","0","0","appropriate","TRUE"
"12","0","0","0","0","cma","0","0","0","0","cma","TRUE"
"13","0","0","0","0","response","0","0","0","0","response","TRUE"
"14","0","0","0","0","and","0","0","0","0","and","TRUE"
"15","0","0","0","0","strategy","0","0","0","0","strategy","TRUE"
"16","0","0","0","0","on","0","0","0","0","on","TRUE"
"17","0","0","0","0","october","0","0","0","0","october","TRUE"
"18","0","0","0","0","the","0","0","0","0","the","TRUE"
"19","0","0","0","0","forelgn","0","0","0","0","foreign","TRUE"
"20","0","0","0","0","tax","0","0","0","0","tax","TRUE"
"21","0","0","0","0","task","0","0","0","0","task","TRUE"
"22","0","0","0","0","group","0","0","0","0","group","TRUE"
"23","0","0","0","0","met","0","0","0","0","met","TRUE"
"24","0","0","0","0","on","0","0","0","0","on","TRUE"
"25","task","group","met","on","ms","and","a","representatlve","will","disc","FALSE"
"26","0","0","0","0","and","0","0","0","0","and","TRUE"
"27","0","0","0","0","a","0","0","0","0","a","TRUE"
"28","on","ms","and","a","representatlve","will","present","a","status","representative","FALSE"
"29","0","0","0","0","will","0","0","0","0","will","TRUE"
"30","0","0","0","0","present","0","0","0","0","present","TRUE"
"31","0","0","0","0","a","0","0","0","0","a","TRUE"
"32","0","0","0","0","status","0","0","0","0","status","TRUE"
"33","0","0","0","0","in","0","0","0","0","in","TRUE"
"34","0","0","0","0","the","0","0","0","0","the","TRUE"
"35","0","0","0","0","interim","0","0","0","0","interim","TRUE"
"36","status","in","the","interim","cm","presldent","robert","a","roland","cma","FALSE"
"37","0","0","0","0","presldent","0","0","0","0","president","TRUE"
"38","0","0","0","0","robert","0","0","0","0","robert","TRUE"
"39","0","0","0","0","a","0","0","0","0","a","TRUE"
"40","0","0","0","0","roland","0","0","0","0","roland","TRUE"
