"","n1","n2","n3","n4","word","n5","n6","n7","n8","truth","TF"
"1","*","*","*","*","exmm","g","upon","to","be","exhibit","FALSE"
"2","0","0","0","0","g","0","0","0","0","g","TRUE"
"3","*","*","exmm","g","upon","to","be","board","f","report","FALSE"
"4","0","0","0","0","to","0","0","0","0","to","TRUE"
"5","0","0","0","0","be","0","0","0","0","the","TRUE"
"6","0","0","0","0","board","0","0","0","0","board","TRUE"
"7","0","0","0","0","f","0","0","0","0","of","TRUE"
"8","to","be","board","f","ummmns","manufacturng","chemists","association","joseph","directors","FALSE"
"9","be","board","f","ummmns","manufacturng","chemists","association","joseph","sanifdrd","manufacturing","FALSE"
"10","0","0","0","0","chemists","0","0","0","0","chemists","TRUE"
"11","0","0","0","0","association","0","0","0","0","association","TRUE"
"12","0","0","0","0","joseph","0","0","0","0","joseph","TRUE"
"13","0","0","0","0","sanifdrd","0","0","0","0","sandford","TRUE"
"14","0","0","0","0","jr","0","0","0","0","jr","TRUE"
"15","0","0","0","0","chairman","0","0","0","0","chairman","TRUE"
"16","0","0","0","0","chemical","0","0","0","0","chemical","TRUE"
"17","sanifdrd","jr","chairman","chemical","panama","committee","november","","emphaslze","packaging","FALSE"
"18","0","0","0","0","committee","0","0","0","0","committee","TRUE"
"19","0","0","0","0","november","0","0","0","0","november","TRUE"
"20","0","0","0","0","","0","0","0","0","","TRUE"
"21","panama","committee","november","","emphaslze","ho","major","areas","regulatlons","emphasize","FALSE"
"22","committee","november","","emphaslze","ho","major","areas","regulatlons","and","two","FALSE"
"23","0","0","0","0","major","0","0","0","0","major","TRUE"
"24","0","0","0","0","areas","0","0","0","0","areas","TRUE"
"25","emphaslze","ho","major","areas","regulatlons","and","leglslatlon","our","atlons","regulations","FALSE"
"26","0","0","0","0","and","0","0","0","0","and","TRUE"
"27","major","areas","regulatlons","and","leglslatlon","our","atlons","and","how","legislation","FALSE"
"28","0","0","0","0","our","0","0","0","0","our","TRUE"
"29","regulatlons","and","leglslatlon","our","atlons","and","how","we","are","ations","FALSE"
"30","0","0","0","0","and","0","0","0","0","and","TRUE"
"31","0","0","0","0","how","0","0","0","0","how","TRUE"
"32","0","0","0","0","we","0","0","0","0","we","TRUE"
"33","0","0","0","0","are","0","0","0","0","are","TRUE"
"34","0","0","0","0","asslstlng","0","0","0","0","assisting","TRUE"
"35","0","0","0","0","each","0","0","0","0","each","TRUE"
"36","0","0","0","0","of","0","0","0","0","of","TRUE"
"37","0","0","0","0","our","0","0","0","0","our","TRUE"
"38","0","0","0","0","companles","0","0","0","0","companies","TRUE"
"39","0","0","0","0","m","0","0","0","0","to","TRUE"
"40","of","our","companles","m","achleve","both","safet","n","packaglng","achieve","FALSE"
"41","0","0","0","0","both","0","0","0","0","both","TRUE"
"42","companles","m","achleve","both","safet","n","packaglng","and","regulatory","safety","FALSE"
"43","0","0","0","0","n","0","0","0","0","in","TRUE"
"44","achleve","both","safet","n","packaglng","and","regulatory","compllance","tunes","packaging","FALSE"
"45","0","0","0","0","and","0","0","0","0","and","TRUE"
"46","0","0","0","0","regulatory","0","0","0","0","regulatory","TRUE"
"47","0","0","0","0","compllance","0","0","0","0","compliance","TRUE"
"48","packaglng","and","regulatory","compllance","tunes","have","changed","just","a","times","FALSE"
"49","0","0","0","0","have","0","0","0","0","have","TRUE"
"50","0","0","0","0","changed","0","0","0","0","changed","TRUE"
"51","0","0","0","0","just","0","0","0","0","just","TRUE"
"52","0","0","0","0","a","0","0","0","0","a","TRUE"
"53","0","0","0","0","is","0","0","0","0","few","TRUE"
"54","0","0","0","0","years","0","0","0","0","years","TRUE"
"55","0","0","0","0","ago","0","0","0","0","ago","TRUE"
"56","0","0","0","0","a","0","0","0","0","a","TRUE"
"57","0","0","0","0","chemlcal","0","0","0","0","chemical","TRUE"
"58","years","ago","a","chemlcal","packaglng","ngneer","mlght","be","concentratlng","packaging","FALSE"
"59","0","0","0","0","ngneer","0","0","0","0","engineer","TRUE"
"60","a","chemlcal","packaglng","ngneer","mlght","be","concentratlng","on","the","might","FALSE"
"61","0","0","0","0","be","0","0","0","0","be","TRUE"
"62","packaglng","ngneer","mlght","be","concentratlng","on","the","steel","thlckness","concentrating","FALSE"
"63","0","0","0","0","on","0","0","0","0","on","TRUE"
"64","0","0","0","0","the","0","0","0","0","the","TRUE"
"65","0","0","0","0","steel","0","0","0","0","steel","TRUE"
"66","concentratlng","on","the","steel","thlckness","reslns","o","a","funglclde","thickness","FALSE"
"67","on","the","steel","thlckness","reslns","o","a","funglclde","box","resins","FALSE"
"68","0","0","0","0","o","0","0","0","0","or","TRUE"
"69","0","0","0","0","a","0","0","0","0","a","TRUE"
"70","thlckness","reslns","o","a","funglclde","box","closure","today","he","fungicide","FALSE"
"71","0","0","0","0","box","0","0","0","0","box","TRUE"
"72","0","0","0","0","closure","0","0","0","0","closure","TRUE"
"73","0","0","0","0","today","0","0","0","0","today","TRUE"
"74","0","0","0","0","he","0","0","0","0","he","TRUE"
"75","box","closure","today","he","us","also","know","about","the","must","FALSE"
"76","0","0","0","0","also","0","0","0","0","also","TRUE"
"77","0","0","0","0","know","0","0","0","0","know","TRUE"
"78","0","0","0","0","about","0","0","0","0","about","TRUE"
"79","0","0","0","0","the","0","0","0","0","the","TRUE"
"80","also","know","about","the","transportatlon","safety","act","of","the","transportation","FALSE"
"81","0","0","0","0","safety","0","0","0","0","safety","TRUE"
"82","0","0","0","0","act","0","0","0","0","act","TRUE"
"83","0","0","0","0","of","0","0","0","0","of","TRUE"
"84","0","0","0","0","the","0","0","0","0","the","TRUE"
"85","safety","act","of","the","consolldatlon","of","ddt","reulatlons","the","consolidation","FALSE"
"86","0","0","0","0","of","0","0","0","0","of","TRUE"
"87","of","the","consolldatlon","of","ddt","reulatlons","the","metrlc","converslon","dot","FALSE"
"88","0","0","0","0","reulatlons","0","0","0","0","regulations","TRUE"
"89","0","0","0","0","the","0","0","0","0","the","TRUE"
"90","of","ddt","reulatlons","the","metrlc","converslon","act","of","nteri","metric","FALSE"
"91","ddt","reulatlons","the","metrlc","converslon","act","of","nteri","natlonal","conversion","FALSE"
"92","0","0","0","0","act","0","0","0","0","act","TRUE"
"93","0","0","0","0","of","0","0","0","0","of","TRUE"
"94","metrlc","converslon","act","of","nteri","natlonal","hipplng","regulatlons","and","inter","FALSE"
"95","0","0","0","0","natlonal","0","0","0","0","national","TRUE"
"96","act","of","nteri","natlonal","hipplng","regulatlons","and","looklng","m","shipping","FALSE"
"97","of","nteri","natlonal","hipplng","regulatlons","and","looklng","m","the","regulations","FALSE"
"98","0","0","0","0","and","0","0","0","0","and","TRUE"
"99","natlonal","hipplng","regulatlons","and","looklng","m","the","future","regi","looking","FALSE"
"100","0","0","0","0","m","0","0","0","0","to","TRUE"
"101","0","0","0","0","the","0","0","0","0","the","TRUE"
"102","0","0","0","0","future","0","0","0","0","future","TRUE"
"103","looklng","m","the","future","regi","ulatlons","n","solld","waste","reg","FALSE"
"104","0","0","0","0","ulatlons","0","0","0","0","ulations","TRUE"
"105","0","0","0","0","n","0","0","0","0","on","TRUE"
"106","0","0","0","0","solld","0","0","0","0","solid","TRUE"
"107","0","0","0","0","waste","0","0","0","0","waste","TRUE"
"108","ulatlons","n","solld","waste","dlsposal","and","carclnogens","what","has","disposal","FALSE"
"109","0","0","0","0","and","0","0","0","0","and","TRUE"
"110","solld","waste","dlsposal","and","carclnogens","what","has","aused","thls","carcinogens","FALSE"
"111","0","0","0","0","what","0","0","0","0","what","TRUE"
"112","0","0","0","0","has","0","0","0","0","has","TRUE"
"113","0","0","0","0","aused","0","0","0","0","caused","TRUE"
"114","carclnogens","what","has","aused","thls","change","n","our","commlttees","this","FALSE"
"115","0","0","0","0","change","0","0","0","0","change","TRUE"
"116","0","0","0","0","n","0","0","0","0","in","TRUE"
"117","0","0","0","0","our","0","0","0","0","our","TRUE"
"118","0","0","0","0","commlttees","0","0","0","0","committees","TRUE"
"119","change","n","our","commlttees","acmw","safety","n","the","packaglng","activ","FALSE"
"120","0","0","0","0","safety","0","0","0","0","safety","TRUE"
"121","0","0","0","0","n","0","0","0","0","in","TRUE"
"122","0","0","0","0","the","0","0","0","0","the","TRUE"
"123","acmw","safety","n","the","packaglng","transportatlon","and","dlstrlbutlon","of","packaging","FALSE"
"124","safety","n","the","packaglng","transportatlon","and","dlstrlbutlon","of","haz","transportation","FALSE"
"125","0","0","0","0","and","0","0","0","0","and","TRUE"
"126","the","packaglng","transportatlon","and","dlstrlbutlon","of","haz","ardous","malerlals","distribution","FALSE"
"127","0","0","0","0","of","0","0","0","0","of","TRUE"
"128","0","0","0","0","haz","0","0","0","0","haz","TRUE"
"129","0","0","0","0","ardous","0","0","0","0","ardous","TRUE"
"130","dlstrlbutlon","of","haz","ardous","malerlals","the","deparment","of","transportatlons","materials","FALSE"
"131","0","0","0","0","the","0","0","0","0","the","TRUE"
"132","haz","ardous","malerlals","the","deparment","of","transportatlons","past","two","department","FALSE"
"133","0","0","0","0","of","0","0","0","0","of","TRUE"
"134","malerlals","the","deparment","of","transportatlons","past","two","annual","reorts","transportations","FALSE"
"135","0","0","0","0","past","0","0","0","0","past","TRUE"
"136","0","0","0","0","two","0","0","0","0","two","TRUE"
"137","0","0","0","0","annual","0","0","0","0","annual","TRUE"
"138","0","0","0","0","reorts","0","0","0","0","reports","TRUE"
"139","0","0","0","0","on","0","0","0","0","on","TRUE"
"140","0","0","0","0","hazardous","0","0","0","0","hazardous","TRUE"
"141","annual","reorts","on","hazardous","materlals","control","are","more","speclflc","materials","FALSE"
"142","0","0","0","0","control","0","0","0","0","control","TRUE"
"143","0","0","0","0","are","0","0","0","0","are","TRUE"
"144","0","0","0","0","more","0","0","0","0","more","TRUE"
"145","materlals","control","are","more","speclflc","about","m","concern","over","specific","FALSE"
"146","0","0","0","0","about","0","0","0","0","about","TRUE"
"147","0","0","0","0","m","0","0","0","0","this","TRUE"
"148","0","0","0","0","concern","0","0","0","0","concern","TRUE"
"149","0","0","0","0","over","0","0","0","0","over","TRUE"
"150","0","0","0","0","safety","0","0","0","0","safety","TRUE"
"151","0","0","0","0","in","0","0","0","0","in","TRUE"
"152","0","0","0","0","these","0","0","0","0","these","TRUE"
"153","over","safety","in","these","iwo","years","fatalltles","and","over","two","FALSE"
"154","0","0","0","0","years","0","0","0","0","years","TRUE"
"155","0","0","0","0","fatalltles","0","0","0","0","fatalities","TRUE"
"156","0","0","0","0","and","0","0","0","0","and","TRUE"
"157","0","0","0","0","over","0","0","0","0","over","TRUE"
"158","0","0","0","0","injuries","0","0","0","0","injuries","TRUE"
"159","0","0","0","0","occurred","0","0","0","0","occurred","TRUE"
"160","0","0","0","0","n","0","0","0","0","in","TRUE"
"161","0","0","0","0","all","0","0","0","0","all","TRUE"
"162","0","0","0","0","hazardous","0","0","0","0","hazardous","TRUE"
