"","n1","n2","n3","n4","word","n5","n6","n7","n8","truth","TF"
"1","0","0","0","0","as","0","0","0","0","as","TRUE"
"2","0","0","0","0","well","0","0","0","0","well","TRUE"
"3","0","0","0","0","prior","0","0","0","0","prior","TRUE"
"4","0","0","0","0","to","0","0","0","0","to","TRUE"
"5","0","0","0","0","the","0","0","0","0","the","TRUE"
"6","0","0","0","0","march","0","0","0","0","march","TRUE"
"7","0","0","0","0","meetlng","0","0","0","0","meeting","TRUE"
"8","to","the","march","meetlng","cm","","commumcnmus","committee","mr","cma","FALSE"
"9","0","0","0","0","","0","0","0","0","","TRUE"
"10","0","0","0","0","commumcnmus","0","0","0","0","communications","TRUE"
"11","0","0","0","0","committee","0","0","0","0","committee","TRUE"
"12","0","0","0","0","mr","0","0","0","0","mr","TRUE"
"13","0","0","0","0","thompson","0","0","0","0","thompson","TRUE"
"14","0","0","0","0","presented","0","0","0","0","presented","TRUE"
"15","0","0","0","0","the","0","0","0","0","the","TRUE"
"16","0","0","0","0","annual","0","0","0","0","annual","TRUE"
"17","0","0","0","0","report","0","0","0","0","report","TRUE"
"18","0","0","0","0","of","0","0","0","0","of","TRUE"
"19","0","0","0","0","the","0","0","0","0","the","TRUE"
"20","annual","report","of","the","communlcatlons","commlti","he","revlewed","the","communications","FALSE"
"21","0","0","0","0","commlti","0","0","0","0","commit","TRUE"
"22","0","0","0","0","he","0","0","0","0","he","TRUE"
"23","0","0","0","0","revlewed","0","0","0","0","reviewed","TRUE"
"24","0","0","0","0","the","0","0","0","0","the","TRUE"
"25","0","0","0","0","publlc","0","0","0","0","public","TRUE"
"26","0","0","0","0","con","0","0","0","0","con","TRUE"
"27","revlewed","the","publlc","con","identlfled","as","high","priorities","for","identified","FALSE"
"28","0","0","0","0","as","0","0","0","0","as","TRUE"
"29","0","0","0","0","high","0","0","0","0","high","TRUE"
"30","0","0","0","0","priorities","0","0","0","0","priorities","TRUE"
"31","0","0","0","0","for","0","0","0","0","for","TRUE"
"32","0","0","0","0","ncluded","0","0","0","0","included","TRUE"
"33","0","0","0","0","caerncric","0","0","0","0","caerncric","TRUE"
"34","priorities","for","ncluded","caerncric","unplementatlon","state","are","communlcatlons","support","implementation","FALSE"
"35","0","0","0","0","state","0","0","0","0","state","TRUE"
"36","0","0","0","0","are","0","0","0","0","cic","TRUE"
"37","caerncric","unplementatlon","state","are","communlcatlons","support","leglslatlve","advocacy","support","communications","FALSE"
"38","0","0","0","0","support","0","0","0","0","support","TRUE"
"39","0","0","0","0","leglslatlve","0","0","0","0","legislative","TRUE"
"40","0","0","0","0","advocacy","0","0","0","0","advocacy","TRUE"
"41","0","0","0","0","support","0","0","0","0","support","TRUE"
"42","0","0","0","0","for","0","0","0","0","for","TRUE"
"43","0","0","0","0","cmacics","0","0","0","0","cmacics","TRUE"
"44","0","0","0","0","ncreased","0","0","0","0","increased","TRUE"
"45","0","0","0","0","actlvlty","0","0","0","0","activity","TRUE"
"46","0","0","0","0","by","0","0","0","0","by","TRUE"
"47","0","0","0","0","senlor","0","0","0","0","senior","TRUE"
"48","ncreased","actlvlty","by","senlor","executlves","n","communlcatlons","actlvltles","and","executives","FALSE"
"49","0","0","0","0","n","0","0","0","0","in","TRUE"
"50","by","senlor","executlves","n","communlcatlons","actlvltles","and","rlsk","perceptlon","communications","FALSE"
"51","0","0","0","0","actlvltles","0","0","0","0","activities","TRUE"
"52","0","0","0","0","and","0","0","0","0","and","TRUE"
"53","n","communlcatlons","actlvltles","and","rlsk","perceptlon","he","recommended","the","risk","FALSE"
"54","0","0","0","0","perceptlon","0","0","0","0","perception","TRUE"
"55","0","0","0","0","he","0","0","0","0","he","TRUE"
"56","0","0","0","0","recommended","0","0","0","0","recommended","TRUE"
"57","0","0","0","0","the","0","0","0","0","the","TRUE"
"58","perceptlon","he","recommended","the","followlng","speclflc","actlons","m","unprove","following","FALSE"
"59","he","recommended","the","followlng","speclflc","actlons","m","unprove","performance","specific","FALSE"
"60","0","0","0","0","actlons","0","0","0","0","actions","TRUE"
"61","0","0","0","0","m","0","0","0","0","to","TRUE"
"62","followlng","speclflc","actlons","m","unprove","performance","n","the","communlcatlons","improve","FALSE"
"63","0","0","0","0","performance","0","0","0","0","performance","TRUE"
"64","0","0","0","0","n","0","0","0","0","in","TRUE"
"65","0","0","0","0","the","0","0","0","0","the","TRUE"
"66","unprove","performance","n","the","communlcatlons","area","idemnlflcatlon","of","plant","communications","FALSE"
"67","0","0","0","0","area","0","0","0","0","area","TRUE"
"68","n","the","communlcatlons","area","idemnlflcatlon","of","plant","managers","agalnst","idemnificatlon","FALSE"
"69","0","0","0","0","of","0","0","0","0","of","TRUE"
"70","0","0","0","0","plant","0","0","0","0","plant","TRUE"
"71","0","0","0","0","managers","0","0","0","0","managers","TRUE"
"72","0","0","0","0","agalnst","0","0","0","0","against","TRUE"
"73","0","0","0","0","the","0","0","0","0","the","TRUE"
"74","0","0","0","0","rlsks","0","0","0","0","risks","TRUE"
"75","0","0","0","0","of","0","0","0","0","of","TRUE"
"76","agalnst","the","rlsks","of","worklng","mm","the","press","and","working","FALSE"
"77","the","rlsks","of","worklng","mm","the","press","and","ensurlng","with","FALSE"
"78","0","0","0","0","the","0","0","0","0","the","TRUE"
"79","0","0","0","0","press","0","0","0","0","press","TRUE"
"80","0","0","0","0","and","0","0","0","0","and","TRUE"
"81","0","0","0","0","ensurlng","0","0","0","0","ensuring","TRUE"
"82","0","0","0","0","that","0","0","0","0","that","TRUE"
"83","0","0","0","0","company","0","0","0","0","company","TRUE"
"84","0","0","0","0","emergency","0","0","0","0","emergency","TRUE"
"85","ensurlng","that","company","emergency","communlcatlons","proce","dures","are","as","communications","FALSE"
"86","0","0","0","0","proce","0","0","0","0","proce","TRUE"
"87","0","0","0","0","dures","0","0","0","0","dures","TRUE"
"88","0","0","0","0","are","0","0","0","0","are","TRUE"
"89","0","0","0","0","as","0","0","0","0","as","TRUE"
"90","0","0","0","0","upitoidate","0","0","0","0","uptodate","TRUE"
"91","0","0","0","0","as","0","0","0","0","as","TRUE"
"92","0","0","0","0","the","0","0","0","0","the","TRUE"
"93","0","0","0","0","company","0","0","0","0","company","TRUE"
"94","0","0","0","0","emergency","0","0","0","0","emergency","TRUE"
"95","0","0","0","0","response","0","0","0","0","response","TRUE"
"96","0","0","0","0","procedures","0","0","0","0","procedures","TRUE"
"97","0","0","0","0","patent","0","0","0","0","patent","TRUE"
"98","0","0","0","0","and","0","0","0","0","and","TRUE"
"99","0","0","0","0","trademark","0","0","0","0","trademark","TRUE"
"100","0","0","0","0","committee","0","0","0","0","committee","TRUE"
"101","0","0","0","0","mr","0","0","0","0","mr","TRUE"
"102","0","0","0","0","dbrlen","0","0","0","0","obrien","TRUE"
"103","0","0","0","0","presented","0","0","0","0","presented","TRUE"
"104","0","0","0","0","the","0","0","0","0","the","TRUE"
"105","0","0","0","0","annual","0","0","0","0","annual","TRUE"
"106","0","0","0","0","report","0","0","0","0","report","TRUE"
"107","0","0","0","0","of","0","0","0","0","of","TRUE"
"108","0","0","0","0","the","0","0","0","0","the","TRUE"
"109","0","0","0","0","patent","0","0","0","0","patent","TRUE"
"110","0","0","0","0","and","0","0","0","0","and","TRUE"
"111","0","0","0","0","trademark","0","0","0","0","trademark","TRUE"
"112","0","0","0","0","air","0","0","0","0","air","TRUE"
"113","0","0","0","0","tdxics","0","0","0","0","toxics","TRUE"
"114","0","0","0","0","control","0","0","0","0","control","TRUE"
"115","0","0","0","0","policy","0","0","0","0","policy","TRUE"
"116","0","0","0","0","mr","0","0","0","0","mr","TRUE"
"117","0","0","0","0","sorgentl","0","0","0","0","sorgentl","TRUE"
"118","0","0","0","0","and","0","0","0","0","and","TRUE"
"119","0","0","0","0","mr","0","0","0","0","mr","TRUE"
"120","0","0","0","0","berryman","0","0","0","0","berryman","TRUE"
"121","0","0","0","0","outllned","0","0","0","0","outlined","TRUE"
"122","0","0","0","0","the","0","0","0","0","the","TRUE"
"123","0","0","0","0","evolutlon","0","0","0","0","evolution","TRUE"
"124","0","0","0","0","of","0","0","0","0","of","TRUE"
"125","0","0","0","0","the","0","0","0","0","the","TRUE"
"126","0","0","0","0","proposed","0","0","0","0","proposed","TRUE"
"127","0","0","0","0","program","0","0","0","0","program","TRUE"
"128","0","0","0","0","to","0","0","0","0","to","TRUE"
"129","0","0","0","0","address","0","0","0","0","address","TRUE"
"130","0","0","0","0","the","0","0","0","0","the","TRUE"
"131","0","0","0","0","air","0","0","0","0","air","TRUE"
"132","to","address","the","air","toxlcs","issue","mr","sorgentl","reported","toxics","FALSE"
"133","0","0","0","0","issue","0","0","0","0","issue","TRUE"
"134","0","0","0","0","mr","0","0","0","0","mr","TRUE"
"135","0","0","0","0","sorgentl","0","0","0","0","sorgentl","TRUE"
"136","0","0","0","0","reported","0","0","0","0","reported","TRUE"
"137","0","0","0","0","on","0","0","0","0","on","TRUE"
"138","0","0","0","0","the","0","0","0","0","the","TRUE"
"139","0","0","0","0","actlvltles","0","0","0","0","activities","TRUE"
"140","0","0","0","0","of","0","0","0","0","of","TRUE"
"141","0","0","0","0","the","0","0","0","0","the","TRUE"
"142","0","0","0","0","ad","0","0","0","0","ad","TRUE"
"143","0","0","0","0","hoc","0","0","0","0","hoc","TRUE"
"144","of","the","ad","hoc","executlve","commlttee","group","comprlsed","of","executive","FALSE"
"145","0","0","0","0","commlttee","0","0","0","0","committee","TRUE"
"146","0","0","0","0","group","0","0","0","0","group","TRUE"
"147","0","0","0","0","comprlsed","0","0","0","0","comprised","TRUE"
"148","0","0","0","0","of","0","0","0","0","of","TRUE"
"149","0","0","0","0","hlmself","0","0","0","0","himself","TRUE"
"150","0","0","0","0","messrs","0","0","0","0","messrs","TRUE"
"151","0","0","0","0","forney","0","0","0","0","forney","TRUE"
"152","0","0","0","0","mckennon","0","0","0","0","mckennon","TRUE"
"153","0","0","0","0","and","0","0","0","0","and","TRUE"
"154","0","0","0","0","street","0","0","0","0","street","TRUE"
"155","0","0","0","0","and","0","0","0","0","and","TRUE"
"156","mckennon","and","street","and","representatlves","of","the","envlronmental","management","representatives","FALSE"
"157","0","0","0","0","of","0","0","0","0","of","TRUE"
"158","0","0","0","0","the","0","0","0","0","the","TRUE"
"159","and","representatlves","of","the","envlronmental","management","commlttee","whlch","had","environmental","FALSE"
"160","0","0","0","0","management","0","0","0","0","management","TRUE"
"161","0","0","0","0","commlttee","0","0","0","0","committee","TRUE"
"162","0","0","0","0","whlch","0","0","0","0","which","TRUE"
"163","0","0","0","0","had","0","0","0","0","had","TRUE"
"164","0","0","0","0","been","0","0","0","0","been","TRUE"
"165","0","0","0","0","appolnted","0","0","0","0","appointed","TRUE"
"166","0","0","0","0","to","0","0","0","0","to","TRUE"
"167","0","0","0","0","resolve","0","0","0","0","resolve","TRUE"
"168","0","0","0","0","cmas","0","0","0","0","cmas","TRUE"
"169","0","0","0","0","pollcy","0","0","0","0","policy","TRUE"
"170","0","0","0","0","on","0","0","0","0","on","TRUE"
"171","0","0","0","0","thls","0","0","0","0","this","TRUE"
"172","0","0","0","0","lssue","0","0","0","0","issue","TRUE"
"173","pollcy","on","thls","lssue","followlng","the","october","board","meetlng","following","FALSE"
"174","0","0","0","0","the","0","0","0","0","the","TRUE"
"175","0","0","0","0","october","0","0","0","0","october","TRUE"
"176","0","0","0","0","board","0","0","0","0","board","TRUE"
"177","0","0","0","0","meetlng","0","0","0","0","meeting","TRUE"
"178","0","0","0","0","mr","0","0","0","0","mr","TRUE"
"179","0","0","0","0","berryman","0","0","0","0","berryman","TRUE"
"180","0","0","0","0","introduced","0","0","0","0","introduced","TRUE"
"181","0","0","0","0","the","0","0","0","0","the","TRUE"
"182","0","0","0","0","other","0","0","0","0","other","TRUE"
"183","0","0","0","0","presenters","0","0","0","0","presenters","TRUE"
"184","0","0","0","0","and","0","0","0","0","and","TRUE"
"185","the","other","presenters","and","thelr","ndvdual","segments","mr","holladay","their","FALSE"
"186","0","0","0","0","ndvdual","0","0","0","0","individual","TRUE"
"187","0","0","0","0","segments","0","0","0","0","segments","TRUE"
"188","0","0","0","0","mr","0","0","0","0","mr","TRUE"
"189","0","0","0","0","holladay","0","0","0","0","holladay","TRUE"
"190","0","0","0","0","reported","0","0","0","0","reported","TRUE"
"191","0","0","0","0","on","0","0","0","0","on","TRUE"
"192","0","0","0","0","the","0","0","0","0","the","TRUE"
"193","0","0","0","0","status","0","0","0","0","status","TRUE"
"194","0","0","0","0","of","0","0","0","0","of","TRUE"
"195","0","0","0","0","exlstlng","0","0","0","0","existing","TRUE"
"196","0","0","0","0","federal","0","0","0","0","federal","TRUE"
"197","0","0","0","0","and","0","0","0","0","and","TRUE"
"198","0","0","0","0","state","0","0","0","0","state","TRUE"
"199","0","0","0","0","lav","0","0","0","0","lav","TRUE"
"200","0","0","0","0","regulatlng","0","0","0","0","regulating","TRUE"
"201","and","state","lav","regulatlng","toxlc","alr","emlsslons","he","also","toxic","FALSE"
"202","state","lav","regulatlng","toxlc","alr","emlsslons","he","also","descrlbed","air","FALSE"
"203","0","0","0","0","emlsslons","0","0","0","0","emissions","TRUE"
"204","0","0","0","0","he","0","0","0","0","he","TRUE"
"205","0","0","0","0","also","0","0","0","0","also","TRUE"
"206","alr","emlsslons","he","also","descrlbed","varlous","proposals","pendlng","or","described","FALSE"
"207","0","0","0","0","varlous","0","0","0","0","various","TRUE"
"208","0","0","0","0","proposals","0","0","0","0","proposals","TRUE"
"209","0","0","0","0","pendlng","0","0","0","0","pending","TRUE"
"210","0","0","0","0","or","0","0","0","0","or","TRUE"
"211","0","0","0","0","expected","0","0","0","0","expected","TRUE"
"212","0","0","0","0","to","0","0","0","0","to","TRUE"
"213","0","0","0","0","be","0","0","0","0","be","TRUE"
"214","0","0","0","0","ntroduced","0","0","0","0","introduced","TRUE"
"215","0","0","0","0","in","0","0","0","0","in","TRUE"
"216","0","0","0","0","the","0","0","0","0","the","TRUE"
"217","0","0","0","0","congress","0","0","0","0","congress","TRUE"
"218","0","0","0","0","and","0","0","0","0","and","TRUE"
"219","0","0","0","0","the","0","0","0","0","the","TRUE"
"220","0","0","0","0","states","0","0","0","0","states","TRUE"
"221","0","0","0","0","n","0","0","0","0","in","TRUE"
"222","0","0","0","0","mr","0","0","0","0","mr","TRUE"
"223","the","states","n","mr","symuleskl","presented","the","proposed","pollcy","symuleski","FALSE"
"224","0","0","0","0","presented","0","0","0","0","presented","TRUE"
"225","0","0","0","0","the","0","0","0","0","the","TRUE"
"226","0","0","0","0","proposed","0","0","0","0","proposed","TRUE"
"227","0","0","0","0","pollcy","0","0","0","0","policy","TRUE"
"228","0","0","0","0","and","0","0","0","0","and","TRUE"
"229","0","0","0","0","related","0","0","0","0","related","TRUE"
"230","proposed","pollcy","and","related","implementatlon","procedures","on","air","toxlcs","implementation","FALSE"
"231","0","0","0","0","procedures","0","0","0","0","procedures","TRUE"
"232","0","0","0","0","on","0","0","0","0","on","TRUE"
"233","0","0","0","0","air","0","0","0","0","air","TRUE"
"234","implementatlon","procedures","on","air","toxlcs","emlsslons","and","revlewed","n","toxics","FALSE"
"235","0","0","0","0","emlsslons","0","0","0","0","emissions","TRUE"
"236","0","0","0","0","and","0","0","0","0","and","TRUE"
"237","0","0","0","0","revlewed","0","0","0","0","reviewed","TRUE"
"238","0","0","0","0","n","0","0","0","0","in","TRUE"
"239","0","0","0","0","detall","0","0","0","0","detail","TRUE"
"240","0","0","0","0","what","0","0","0","0","what","TRUE"
"241","0","0","0","0","was","0","0","0","0","was","TRUE"
"242","0","0","0","0","intended","0","0","0","0","intended","TRUE"
"243","0","0","0","0","by","0","0","0","0","by","TRUE"
"244","0","0","0","0","varlous","0","0","0","0","various","TRUE"
"245","0","0","0","0","elements","0","0","0","0","elements","TRUE"
"246","0","0","0","0","of","0","0","0","0","of","TRUE"
"247","0","0","0","0","the","0","0","0","0","the","TRUE"
"248","0","0","0","0","proposal","0","0","0","0","proposal","TRUE"
"249","0","0","0","0","mr","0","0","0","0","mr","TRUE"
"250","0","0","0","0","kelley","0","0","0","0","kelley","TRUE"
"251","0","0","0","0","presented","0","0","0","0","presented","TRUE"
"252","0","0","0","0","an","0","0","0","0","an","TRUE"
"253","0","0","0","0","overvlew","0","0","0","0","overview","TRUE"
"254","0","0","0","0","of","0","0","0","0","of","TRUE"
"255","0","0","0","0","the","0","0","0","0","the","TRUE"
"256","0","0","0","0","package","0","0","0","0","package","TRUE"
"257","0","0","0","0","of","0","0","0","0","of","TRUE"
"258","0","0","0","0","leglslatlve","0","0","0","0","legislative","TRUE"
"259","the","package","of","leglslatlve","pump","ples","whlch","had","been","princi","FALSE"
"260","0","0","0","0","ples","0","0","0","0","ples","TRUE"
"261","0","0","0","0","whlch","0","0","0","0","which","TRUE"
"262","0","0","0","0","had","0","0","0","0","had","TRUE"
"263","0","0","0","0","been","0","0","0","0","been","TRUE"
"264","0","0","0","0","developed","0","0","0","0","developed","TRUE"
"265","0","0","0","0","to","0","0","0","0","to","TRUE"
"266","0","0","0","0","address","0","0","0","0","address","TRUE"
"267","0","0","0","0","dlstlnct","0","0","0","0","distinct","TRUE"
"268","0","0","0","0","leglslatlve","0","0","0","0","legislative","TRUE"
"269","0","0","0","0","lssues","0","0","0","0","issues","TRUE"
"270","0","0","0","0","nvolved","0","0","0","0","involved","TRUE"
"271","0","0","0","0","n","0","0","0","0","in","TRUE"
"272","leglslatlve","lssues","nvolved","n","alr","toxlcs","mr","marchesanl","descrlbed","air","FALSE"
"273","lssues","nvolved","n","alr","toxlcs","mr","marchesanl","descrlbed","how","toxics","FALSE"
"274","0","0","0","0","mr","0","0","0","0","mr","TRUE"
