"","n1","n2","n3","n4","word","n5","n6","n7","n8","truth","TF"
"1","0","0","0","0","r","0","0","0","0","r","TRUE"
"2","0","0","0","0","agenda","0","0","0","0","agenda","TRUE"
"3","0","0","0","0","meeting","0","0","0","0","meeting","TRUE"
"4","0","0","0","0","of","0","0","0","0","of","TRUE"
"5","0","0","0","0","cma","0","0","0","0","cma","TRUE"
"6","agenda","meeting","of","cma","mm","of","directors","monday","and","board","FALSE"
"7","0","0","0","0","of","0","0","0","0","of","TRUE"
"8","0","0","0","0","directors","0","0","0","0","directors","TRUE"
"9","0","0","0","0","monday","0","0","0","0","monday","TRUE"
"10","0","0","0","0","and","0","0","0","0","and","TRUE"
"11","0","0","0","0","tuesday","0","0","0","0","tuesday","TRUE"
"12","0","0","0","0","september","0","0","0","0","september","TRUE"
"13","0","0","0","0","the","0","0","0","0","the","TRUE"
"14","and","tuesday","september","the","ritz","carlton","ballroom","v","roomy","rltz","FALSE"
"15","0","0","0","0","carlton","0","0","0","0","carlton","TRUE"
"16","0","0","0","0","ballroom","0","0","0","0","ballroom","TRUE"
"17","0","0","0","0","v","0","0","0","0","iv","TRUE"
"18","0","0","0","0","roomy","0","0","0","0","room","TRUE"
"19","0","0","0","0","laguna","0","0","0","0","laguna","TRUE"
"20","ballroom","v","roomy","laguna","mguel","callfornla","tab","call","to","niguel","FALSE"
"21","0","0","0","0","callfornla","0","0","0","0","california","TRUE"
"22","0","0","0","0","tab","0","0","0","0","tab","TRUE"
"23","0","0","0","0","call","0","0","0","0","call","TRUE"
"24","0","0","0","0","to","0","0","0","0","to","TRUE"
"25","0","0","0","0","order","0","0","0","0","order","TRUE"
"26","0","0","0","0","and","0","0","0","0","and","TRUE"
"27","0","0","0","0","approval","0","0","0","0","approval","TRUE"
"28","0","0","0","0","of","0","0","0","0","of","TRUE"
"29","order","and","approval","of","mlnutes","of","june","meetlng","chalman","minutes","FALSE"
"30","0","0","0","0","of","0","0","0","0","of","TRUE"
"31","0","0","0","0","june","0","0","0","0","june","TRUE"
"32","of","mlnutes","of","june","meetlng","chalman","sella","annual","report","meeting","FALSE"
"33","0","0","0","0","chalman","0","0","0","0","chairman","TRUE"
"34","0","0","0","0","sella","0","0","0","0","sella","TRUE"
"35","0","0","0","0","annual","0","0","0","0","annual","TRUE"
"36","0","0","0","0","report","0","0","0","0","report","TRUE"
"37","0","0","0","0","of","0","0","0","0","of","TRUE"
"38","0","0","0","0","the","0","0","0","0","the","TRUE"
"39","annual","report","of","the","envlronmental","manage","ment","commlttee","frank","environmental","FALSE"
"40","0","0","0","0","manage","0","0","0","0","manage","TRUE"
"41","0","0","0","0","ment","0","0","0","0","ment","TRUE"
"42","0","0","0","0","commlttee","0","0","0","0","committee","TRUE"
"43","0","0","0","0","frank","0","0","0","0","frank","TRUE"
"44","0","0","0","0","v","0","0","0","0","v","TRUE"
"45","0","0","0","0","berryman","0","0","0","0","berryman","TRUE"
"46","0","0","0","0","chevron","0","0","0","0","chevron","TRUE"
"47","0","0","0","0","chemlcal","0","0","0","0","chemical","TRUE"
"48","0","0","0","0","company","0","0","0","0","company","TRUE"
"49","0","0","0","0","chalman","0","0","0","0","chairman","TRUE"
"50","chevron","chemlcal","company","chalman","cm","envlronmental","management","commlttee","analysls","cma","FALSE"
"51","chemlcal","company","chalman","cm","envlronmental","management","commlttee","analysls","of","environmental","FALSE"
"52","0","0","0","0","management","0","0","0","0","management","TRUE"
"53","0","0","0","0","commlttee","0","0","0","0","committee","TRUE"
"54","0","0","0","0","analysls","0","0","0","0","analysis","TRUE"
"55","0","0","0","0","of","0","0","0","0","of","TRUE"
"56","0","0","0","0","dlngell","0","0","0","0","dlngell","TRUE"
"57","0","0","0","0","survey","0","0","0","0","survey","TRUE"
"58","0","0","0","0","on","0","0","0","0","on","TRUE"
"59","of","dlngell","survey","on","alr","emlsslons","and","emergency","response","air","FALSE"
"60","0","0","0","0","emlsslons","0","0","0","0","emissions","TRUE"
"61","0","0","0","0","and","0","0","0","0","and","TRUE"
"62","0","0","0","0","emergency","0","0","0","0","emergency","TRUE"
"63","0","0","0","0","response","0","0","0","0","response","TRUE"
"64","0","0","0","0","frank","0","0","0","0","frank","TRUE"
"65","0","0","0","0","w","0","0","0","0","w","TRUE"
"66","0","0","0","0","berryman","0","0","0","0","berryman","TRUE"
"67","0","0","0","0","annual","0","0","0","0","annual","TRUE"
"68","0","0","0","0","report","0","0","0","0","report","TRUE"
"69","0","0","0","0","of","0","0","0","0","of","TRUE"
"70","0","0","0","0","the","0","0","0","0","the","TRUE"
"71","0","0","0","0","state","0","0","0","0","state","TRUE"
"72","0","0","0","0","affalrs","0","0","0","0","affairs","TRUE"
"73","of","the","state","affalrs","commlti","tee","garth","f","fort","commit","FALSE"
"74","0","0","0","0","tee","0","0","0","0","tee","TRUE"
"75","0","0","0","0","garth","0","0","0","0","garth","TRUE"
"76","0","0","0","0","f","0","0","0","0","f","TRUE"
"77","0","0","0","0","fort","0","0","0","0","fort","TRUE"
"78","0","0","0","0","monsanto","0","0","0","0","monsanto","TRUE"
"79","0","0","0","0","company","0","0","0","0","company","TRUE"
"80","0","0","0","0","chalrman","0","0","0","0","chairman","TRUE"
"81","fort","monsanto","company","chalrman","cm","state","affalrs","conalttee","speclal","cma","FALSE"
"82","0","0","0","0","state","0","0","0","0","state","TRUE"
"83","0","0","0","0","affalrs","0","0","0","0","affairs","TRUE"
