"","n1","n2","n3","n4","word","n5","n6","n7","n8","truth","TF"
"1","0","0","0","0","these","0","0","0","0","these","TRUE"
"2","0","0","0","0","ndvduals","0","0","0","0","individuals","TRUE"
"3","0","0","0","0","today","0","0","0","0","today","TRUE"
"4","0","0","0","0","are","0","0","0","0","are","TRUE"
"5","0","0","0","0","more","0","0","0","0","more","TRUE"
"6","0","0","0","0","willing","0","0","0","0","willing","TRUE"
"7","0","0","0","0","and","0","0","0","0","and","TRUE"
"8","0","0","0","0","capable","0","0","0","0","capable","TRUE"
"9","0","0","0","0","of","0","0","0","0","of","TRUE"
"10","0","0","0","0","representlng","0","0","0","0","representing","TRUE"
"11","0","0","0","0","you","0","0","0","0","your","TRUE"
"12","0","0","0","0","companles","0","0","0","0","companies","TRUE"
"13","0","0","0","0","and","0","0","0","0","and","TRUE"
"14","0","0","0","0","our","0","0","0","0","our","TRUE"
"15","0","0","0","0","ndustry","0","0","0","0","industry","TRUE"
"16","0","0","0","0","than","0","0","0","0","than","TRUE"
"17","0","0","0","0","ever","0","0","0","0","ever","TRUE"
"18","0","0","0","0","before","0","0","0","0","before","TRUE"
"19","0","0","0","0","its","0","0","0","0","its","TRUE"
"20","0","0","0","0","also","0","0","0","0","also","TRUE"
"21","0","0","0","0","clear","0","0","0","0","clear","TRUE"
"22","0","0","0","0","to","0","0","0","0","to","TRUE"
"23","0","0","0","0","the","0","0","0","0","the","TRUE"
"24","0","0","0","0","commlttee","0","0","0","0","committee","TRUE"
"25","0","0","0","0","that","0","0","0","0","that","TRUE"
"26","0","0","0","0","many","0","0","0","0","many","TRUE"
"27","0","0","0","0","companles","0","0","0","0","companies","TRUE"
"28","0","0","0","0","are","0","0","0","0","are","TRUE"
"29","0","0","0","0","now","0","0","0","0","now","TRUE"
"30","0","0","0","0","placlng","0","0","0","0","placing","TRUE"
"31","0","0","0","0","ncrease","0","0","0","0","increased","TRUE"
"32","0","0","0","0","value","0","0","0","0","value","TRUE"
"33","0","0","0","0","on","0","0","0","0","on","TRUE"
"34","placlng","ncrease","value","on","communlcatlons","skllls","when","senlor","management","communications","FALSE"
"35","0","0","0","0","skllls","0","0","0","0","skills","TRUE"
"36","0","0","0","0","when","0","0","0","0","when","TRUE"
"37","on","communlcatlons","skllls","when","senlor","management","selects","the","people","senior","FALSE"
"38","0","0","0","0","management","0","0","0","0","management","TRUE"
"39","0","0","0","0","selects","0","0","0","0","selects","TRUE"
"40","0","0","0","0","the","0","0","0","0","the","TRUE"
"41","0","0","0","0","people","0","0","0","0","people","TRUE"
"42","0","0","0","0","to","0","0","0","0","to","TRUE"
"43","0","0","0","0","serve","0","0","0","0","serve","TRUE"
"44","0","0","0","0","as","0","0","0","0","as","TRUE"
"45","0","0","0","0","your","0","0","0","0","your","TRUE"
"46","0","0","0","0","plant","0","0","0","0","plant","TRUE"
"47","0","0","0","0","managers","0","0","0","0","managers","TRUE"
"48","0","0","0","0","on","0","0","0","0","on","TRUE"
"49","0","0","0","0","the","0","0","0","0","the","TRUE"
"50","plant","managers","on","the","medla","reltlons","front","n","the","media","FALSE"
"51","0","0","0","0","reltlons","0","0","0","0","relations","TRUE"
"52","0","0","0","0","front","0","0","0","0","front","TRUE"
"53","0","0","0","0","n","0","0","0","0","in","TRUE"
"54","0","0","0","0","the","0","0","0","0","the","TRUE"
"55","0","0","0","0","commlttee","0","0","0","0","committee","TRUE"
"56","0","0","0","0","felt","0","0","0","0","felt","TRUE"
"57","0","0","0","0","that","0","0","0","0","that","TRUE"
"58","0","0","0","0","we","0","0","0","0","we","TRUE"
"59","0","0","0","0","generally","0","0","0","0","generally","TRUE"
"60","felt","that","we","generally","recelvd","falr","coverage","our","relatlonshlps","received","FALSE"
"61","that","we","generally","recelvd","falr","coverage","our","relatlonshlps","hlth","fair","FALSE"
"62","0","0","0","0","coverage","0","0","0","0","coverage","TRUE"
"63","0","0","0","0","our","0","0","0","0","our","TRUE"
"64","0","0","0","0","relatlonshlps","0","0","0","0","relationships","TRUE"
"65","falr","coverage","our","relatlonshlps","hlth","envlronmental","reorters","for","many","with","FALSE"
"66","coverage","our","relatlonshlps","hlth","envlronmental","reorters","for","many","major","environmental","FALSE"
"67","0","0","0","0","reorters","0","0","0","0","reporters","TRUE"
"68","0","0","0","0","for","0","0","0","0","for","TRUE"
"69","0","0","0","0","many","0","0","0","0","many","TRUE"
"70","0","0","0","0","major","0","0","0","0","major","TRUE"
"71","reorters","for","many","major","medla","were","further","regard","and","media","FALSE"
"72","0","0","0","0","were","0","0","0","0","were","TRUE"
"73","0","0","0","0","further","0","0","0","0","further","TRUE"
"74","0","0","0","0","regard","0","0","0","0","regard","TRUE"
"75","0","0","0","0","and","0","0","0","0","and","TRUE"
"76","0","0","0","0","we","0","0","0","0","we","TRUE"
"77","0","0","0","0","had","0","0","0","0","had","TRUE"
"78","0","0","0","0","another","0","0","0","0","another","TRUE"
"79","0","0","0","0","year","0","0","0","0","year","TRUE"
