"","n1","n2","n3","n4","word","n5","n6","n7","n8","truth","TF"
"1","*","*","*","*","ntellectual","property","rlghts","nvestment","pollcy","intellectual","FALSE"
"2","0","0","0","0","property","0","0","0","0","property","TRUE"
"3","0","0","0","0","rlghts","0","0","0","0","rights","TRUE"
"4","*","ntellectual","property","rlghts","nvestment","pollcy","an","rle","cuttlng","investment","FALSE"
"5","0","0","0","0","pollcy","0","0","0","0","policy","TRUE"
"6","0","0","0","0","an","0","0","0","0","and","TRUE"
"7","rlghts","nvestment","pollcy","an","rle","cuttlng","mm","a","tlon","tariff","FALSE"
"8","0","0","0","0","cuttlng","0","0","0","0","cutting","TRUE"
"9","pollcy","an","rle","cuttlng","mm","a","tlon","already","approved","with","FALSE"
"10","0","0","0","0","a","0","0","0","0","a","TRUE"
"11","rle","cuttlng","mm","a","tlon","already","approved","by","the","position","FALSE"
"12","0","0","0","0","already","0","0","0","0","already","TRUE"
"13","0","0","0","0","approved","0","0","0","0","approved","TRUE"
"14","0","0","0","0","by","0","0","0","0","by","TRUE"
"15","0","0","0","0","the","0","0","0","0","the","TRUE"
"16","0","0","0","0","board","0","0","0","0","board","TRUE"
"17","0","0","0","0","on","0","0","0","0","on","TRUE"
"18","0","0","0","0","the","0","0","0","0","the","TRUE"
"19","the","board","on","the","flrst","m","sues","approval","of","first","FALSE"
"20","0","0","0","0","m","0","0","0","0","two","TRUE"
"21","on","the","flrst","m","sues","approval","of","a","tarlff","issues","FALSE"
"22","0","0","0","0","approval","0","0","0","0","approval","TRUE"
"23","0","0","0","0","of","0","0","0","0","of","TRUE"
"24","0","0","0","0","a","0","0","0","0","a","TRUE"
"25","sues","approval","of","a","tarlff","cuttlng","pollcy","was","requested","tariff","FALSE"
"26","0","0","0","0","cuttlng","0","0","0","0","cutting","TRUE"
"27","0","0","0","0","pollcy","0","0","0","0","policy","TRUE"
"28","0","0","0","0","was","0","0","0","0","was","TRUE"
"29","0","0","0","0","requested","0","0","0","0","requested","TRUE"
"30","0","0","0","0","the","0","0","0","0","the","TRUE"
"31","0","0","0","0","b","0","0","0","0","board","TRUE"
"32","0","0","0","0","on","0","0","0","0","on","TRUE"
"33","0","0","0","0","september","0","0","0","0","september","TRUE"
"34","0","0","0","0","the","0","0","0","0","the","TRUE"
"35","0","0","0","0","proposal","0","0","0","0","proposal","TRUE"
"36","0","0","0","0","was","0","0","0","0","was","TRUE"
"37","september","the","proposal","was","table","wlthout","board","members","the","tabled","FALSE"
"38","the","proposal","was","table","wlthout","board","members","the","resultlng","without","FALSE"
"39","0","0","0","0","board","0","0","0","0","board","TRUE"
"40","0","0","0","0","members","0","0","0","0","members","TRUE"
"41","0","0","0","0","the","0","0","0","0","the","TRUE"
"42","0","0","0","0","resultlng","0","0","0","0","resulting","TRUE"
"43","0","0","0","0","proposed","0","0","0","0","proposed","TRUE"
"44","0","0","0","0","pollcy","0","0","0","0","policy","TRUE"
"45","0","0","0","0","and","0","0","0","0","and","TRUE"
"46","0","0","0","0","s","0","0","0","0","statement","TRUE"
"47","0","0","0","0","ment","0","0","0","0","of","TRUE"
"48","0","0","0","0","of","0","0","0","0","principles","TRUE"
"49","0","0","0","0","prlnclples","0","0","0","0","is","TRUE"
"50","0","0","0","0","attached","0","0","0","0","attached","TRUE"
"51","0","0","0","0","negotlatlng","0","0","0","0","negotiating","TRUE"
"52","0","0","0","0","pollcy","0","0","0","0","policy","TRUE"
"53","0","0","0","0","a","0","0","0","0","a","TRUE"
"54","0","0","0","0","better","0","0","0","0","better","TRUE"
"55","0","0","0","0","gatt","0","0","0","0","gatt","TRUE"
"56","0","0","0","0","dlspute","0","0","0","0","dispute","TRUE"
"57","0","0","0","0","settlement","0","0","0","0","settlement","TRUE"
"58","0","0","0","0","procedure","0","0","0","0","procedure","TRUE"
"59","0","0","0","0","llmlted","0","0","0","0","limited","TRUE"
"60","dlspute","settlement","procedure","llmlted","tarlff","cuttln","nd","n","other","tariff","FALSE"
"61","0","0","0","0","cuttln","0","0","0","0","cutting","TRUE"
"62","procedure","llmlted","tarlff","cuttln","nd","n","other","countrles","action","and","FALSE"
"63","0","0","0","0","n","0","0","0","0","in","TRUE"
"64","0","0","0","0","other","0","0","0","0","other","TRUE"
"65","0","0","0","0","countrles","0","0","0","0","countries","TRUE"
"66","0","0","0","0","action","0","0","0","0","action","TRUE"
"67","n","other","countrles","action","rmvnmu","approval","of","attached","posltlon","required","FALSE"
"68","0","0","0","0","approval","0","0","0","0","approval","TRUE"
"69","0","0","0","0","of","0","0","0","0","of","TRUE"
"70","0","0","0","0","attached","0","0","0","0","attached","TRUE"
"71","rmvnmu","approval","of","attached","posltlon","am","am","chemical","manufacturers","position","FALSE"
"72","approval","of","attached","posltlon","am","am","chemical","manufacturers","association","cma","FALSE"
"73","of","attached","posltlon","am","am","chemical","manufacturers","association","statement","cma","FALSE"
"74","0","0","0","0","chemical","0","0","0","0","chemical","TRUE"
"75","0","0","0","0","manufacturers","0","0","0","0","manufacturers","TRUE"
"76","0","0","0","0","association","0","0","0","0","association","TRUE"
"77","0","0","0","0","statement","0","0","0","0","statement","TRUE"
"78","0","0","0","0","f","0","0","0","0","of","TRUE"
"79","manufacturers","association","statement","f","pnmcrpms","communes","united","sums","participation","principles","FALSE"
