"","n1","n2","n3","n4","word","n5","n6","n7","n8","truth","TF"
"1","0","0","0","0","arsenlc","0","0","0","0","arsenic","TRUE"
"2","0","0","0","0","ethylne","0","0","0","0","ethylene","TRUE"
"3","*","*","arsenlc","ethylne","chhlorlde","polychlorlnated","blphenyls","phthalate","esters","dichloride","FALSE"
"4","0","0","0","0","polychlorlnated","0","0","0","0","polychlorinated","TRUE"
"5","arsenlc","ethylne","chhlorlde","polychlorlnated","blphenyls","phthalate","esters","trlchlroethylene","mel","biphenyls","FALSE"
"6","0","0","0","0","phthalate","0","0","0","0","phthalate","TRUE"
"7","0","0","0","0","esters","0","0","0","0","esters","TRUE"
"8","polychlorlnated","blphenyls","phthalate","esters","trlchlroethylene","mel","chlorlde","dow","chemical","trichloroethylene","FALSE"
"9","blphenyls","phthalate","esters","trlchlroethylene","mel","chlorlde","dow","chemical","acrylonltrlle","vinyl","FALSE"
"10","0","0","0","0","chlorlde","0","0","0","0","chloride","TRUE"
"11","0","0","0","0","dow","0","0","0","0","dow","TRUE"
"12","0","0","0","0","chemical","0","0","0","0","chemical","TRUE"
"13","0","0","0","0","acrylonltrlle","0","0","0","0","acrylonitrile","TRUE"
"14","0","0","0","0","allyl","0","0","0","0","allyl","TRUE"
"15","0","0","0","0","chlorlde","0","0","0","0","chloride","TRUE"
"16","0","0","0","0","benzene","0","0","0","0","benzene","TRUE"
"17","0","0","0","0","chlorobenzenes","0","0","0","0","chlorobenzenes","TRUE"
"18","0","0","0","0","epoxy","0","0","0","0","epoxy","TRUE"
"19","chlorlde","benzene","chlorobenzenes","epoxy","reslns","ethers","ketone","styrene","trlchloroethylene","resins","FALSE"
"20","0","0","0","0","ethers","0","0","0","0","ethers","TRUE"
"21","chlorobenzenes","epoxy","reslns","ethers","ketone","styrene","trlchloroethylene","vlnyl","chlorlde","ketones","FALSE"
"22","0","0","0","0","styrene","0","0","0","0","styrene","TRUE"
"23","reslns","ethers","ketone","styrene","trlchloroethylene","vlnyl","chlorlde","vlnylldene","chlrlde","trichloroethylene","FALSE"
"24","0","0","0","0","vlnyl","0","0","0","0","vinyl","TRUE"
"25","0","0","0","0","chlorlde","0","0","0","0","chloride","TRUE"
"26","0","0","0","0","vlnylldene","0","0","0","0","vinylidene","TRUE"
"27","0","0","0","0","chlrlde","0","0","0","0","chloride","TRUE"
"28","0","0","0","0","acrylonltrlle","0","0","0","0","acrylonitrile","TRUE"
"29","0","0","0","0","benzene","0","0","0","0","benzene","TRUE"
"30","0","0","0","0","ethylene","0","0","0","0","ethylene","TRUE"
"31","chlrlde","acrylonltrlle","benzene","ethylene","chhlorlde","fluorocarbons","phosgene","phthlate","esters","dichloride","FALSE"
"32","0","0","0","0","fluorocarbons","0","0","0","0","fluorocarbons","TRUE"
"33","0","0","0","0","phosgene","0","0","0","0","phosgene","TRUE"
"34","ethylene","chhlorlde","fluorocarbons","phosgene","phthlate","esters","polychlorlnated","blphenyls","tltanlum","phthalate","FALSE"
"35","0","0","0","0","esters","0","0","0","0","esters","TRUE"
"36","0","0","0","0","polychlorlnated","0","0","0","0","polychlorinated","TRUE"
"37","phosgene","phthlate","esters","polychlorlnated","blphenyls","tltanlum","dloxlde","vlnyldene","chlorlde","biphenyls","FALSE"
"38","0","0","0","0","tltanlum","0","0","0","0","titanium","TRUE"
"39","esters","polychlorlnated","blphenyls","tltanlum","dloxlde","vlnyldene","chlorlde","nu","font","dioxide","FALSE"
"40","0","0","0","0","vlnyldene","0","0","0","0","vinylidene","TRUE"
"41","0","0","0","0","chlorlde","0","0","0","0","chloride","TRUE"
"42","tltanlum","dloxlde","vlnyldene","chlorlde","nu","font","canada","inc","fluorocarbons","du","FALSE"
"43","dloxlde","vlnyldene","chlorlde","nu","font","canada","inc","fluorocarbons","elcd","pont","FALSE"
"44","0","0","0","0","canada","0","0","0","0","canada","TRUE"
"45","0","0","0","0","inc","0","0","0","0","inc","TRUE"
"46","0","0","0","0","fluorocarbons","0","0","0","0","fluorocarbons","TRUE"
"47","font","canada","inc","fluorocarbons","elcd","cdrpdratiin","el","pasd","wow","elco","FALSE"
"48","canada","inc","fluorocarbons","elcd","cdrpdratiin","el","pasd","wow","company","corporation","FALSE"
"49","0","0","0","0","el","0","0","0","0","el","TRUE"
"50","fluorocarbons","elcd","cdrpdratiin","el","pasd","wow","company","styrene","eastman","paso","FALSE"
"51","elcd","cdrpdratiin","el","pasd","wow","company","styrene","eastman","kodak","products","FALSE"
"52","0","0","0","0","company","0","0","0","0","company","TRUE"
"53","0","0","0","0","styrene","0","0","0","0","styrene","TRUE"
"54","0","0","0","0","eastman","0","0","0","0","eastman","TRUE"
"55","0","0","0","0","kodak","0","0","0","0","kodak","TRUE"
"56","company","styrene","eastman","kodak","polychlorlnate","blphenyls","essex","chemical","macom","polychlorinated","FALSE"
"57","styrene","eastman","kodak","polychlorlnate","blphenyls","essex","chemical","macom","fluorocarbons","biphenyls","FALSE"
"58","0","0","0","0","essex","0","0","0","0","essex","TRUE"
"59","0","0","0","0","chemical","0","0","0","0","chemical","TRUE"
"60","polychlorlnate","blphenyls","essex","chemical","macom","fluorocarbons","allyl","chlorlde","ethylene","racon","FALSE"
"61","0","0","0","0","fluorocarbons","0","0","0","0","fluorocarbons","TRUE"
"62","0","0","0","0","allyl","0","0","0","0","allyl","TRUE"
"63","0","0","0","0","chlorlde","0","0","0","0","chloride","TRUE"
"64","0","0","0","0","ethylene","0","0","0","0","ethylene","TRUE"
"65","fluorocarbons","allyl","chlorlde","ethylene","mbmmde","ethylene","chhlorlde","phthalate","esters","dibromide","FALSE"
"66","0","0","0","0","ethylene","0","0","0","0","ethylene","TRUE"
"67","chlorlde","ethylene","mbmmde","ethylene","chhlorlde","phthalate","esters","trlchlroethylene","mel","dichloride","FALSE"
"68","0","0","0","0","phthalate","0","0","0","0","phthalate","TRUE"
"69","0","0","0","0","esters","0","0","0","0","esters","TRUE"
"70","ethylene","chhlorlde","phthalate","esters","trlchlroethylene","mel","chlorlde","m","dlalkyl","trichloroethylene","FALSE"
"71","chhlorlde","phthalate","esters","trlchlroethylene","mel","chlorlde","m","dlalkyl","dlthlophosphats","vinyl","FALSE"
"72","0","0","0","0","chlorlde","0","0","0","0","chloride","TRUE"
"73","0","0","0","0","m","0","0","0","0","zinc","TRUE"
"74","0","0","0","0","dlalkyl","0","0","0","0","dialkyl","TRUE"
"75","mel","chlorlde","m","dlalkyl","dlthlophosphats","exxon","chlorlde","m","dlalkyl","dithiophosphates","FALSE"
"76","0","0","0","0","exxon","0","0","0","0","exxon","TRUE"
"77","0","0","0","0","chlorlde","0","0","0","0","chloride","TRUE"
"78","0","0","0","0","m","0","0","0","0","zinc","TRUE"
"79","0","0","0","0","dlalkyl","0","0","0","0","dialkyl","TRUE"
"80","exxon","chlorlde","m","dlalkyl","dlthlophosphates","mxmnc","cox","ethylene","dxlde","dithiophosphates","FALSE"
"81","chlorlde","m","dlalkyl","dlthlophosphates","mxmnc","cox","ethylene","dxlde","general","foxmatic","FALSE"
"82","m","dlalkyl","dlthlophosphates","mxmnc","cox","ethylene","dxlde","general","tire","corp","FALSE"
"83","0","0","0","0","ethylene","0","0","0","0","ethylene","TRUE"
"84","dlthlophosphates","mxmnc","cox","ethylene","dxlde","general","tire","rubber","cm","oxide","FALSE"
"85","0","0","0","0","general","0","0","0","0","general","TRUE"
"86","0","0","0","0","tire","0","0","0","0","tire","TRUE"
