"","n1","n2","n3","n4","word","n5","n6","n7","n8","truth","TF"
"1","*","*","*","*","knowledg","of","productlon","and","use","knowledge","FALSE"
"2","0","0","0","0","of","0","0","0","0","of","TRUE"
"3","0","0","0","0","productlon","0","0","0","0","production","TRUE"
"4","0","0","0","0","and","0","0","0","0","and","TRUE"
"5","0","0","0","0","use","0","0","0","0","use","TRUE"
"6","0","0","0","0","patterns","0","0","0","0","patterns","TRUE"
"7","0","0","0","0","toxlcologlc","0","0","0","0","toxicologic","TRUE"
"8","0","0","0","0","propel","0","0","0","0","proper","TRUE"
"9","use","patterns","toxlcologlc","propel","tles","an","the","presence","of","ties","FALSE"
"10","0","0","0","0","an","0","0","0","0","and","TRUE"
"11","0","0","0","0","the","0","0","0","0","the","TRUE"
"12","0","0","0","0","presence","0","0","0","0","presence","TRUE"
"13","0","0","0","0","of","0","0","0","0","of","TRUE"
"14","an","the","presence","of","arsenlc","in","the","envlronment","the","arsenic","FALSE"
"15","0","0","0","0","in","0","0","0","0","in","TRUE"
"16","0","0","0","0","the","0","0","0","0","the","TRUE"
"17","0","0","0","0","envlronment","0","0","0","0","environment","TRUE"
"18","0","0","0","0","the","0","0","0","0","the","TRUE"
"19","0","0","0","0","arse","0","0","0","0","arsenic","TRUE"
"20","0","0","0","0","program","0","0","0","0","program","TRUE"
"21","0","0","0","0","panel","0","0","0","0","panel","TRUE"
"22","0","0","0","0","sponsored","0","0","0","0","sponsored","TRUE"
"23","0","0","0","0","a","0","0","0","0","a","TRUE"
"24","0","0","0","0","llterature","0","0","0","0","literature","TRUE"
"25","0","0","0","0","revlew","0","0","0","0","review","TRUE"
"26","0","0","0","0","of","0","0","0","0","of","TRUE"
"27","0","0","0","0","he","0","0","0","0","he","TRUE"
"28","llterature","revlew","of","he","suspcted","carclnogenlc","effects","of","arsenlc","suspected","FALSE"
"29","0","0","0","0","carclnogenlc","0","0","0","0","carcinogenic","TRUE"
"30","0","0","0","0","effects","0","0","0","0","effects","TRUE"
"31","0","0","0","0","of","0","0","0","0","of","TRUE"
"32","suspcted","carclnogenlc","effects","of","arsenlc","hlth","dr","hardlngbarlow","am","arsenic","FALSE"
"33","carclnogenlc","effects","of","arsenlc","hlth","dr","hardlngbarlow","am","butylate","with","FALSE"
"34","0","0","0","0","dr","0","0","0","0","dr","TRUE"
"35","0","0","0","0","hardlngbarlow","0","0","0","0","hardlngbarlow","TRUE"
"36","arsenlc","hlth","dr","hardlngbarlow","am","butylate","hydroxytoluene","arm","the","cma","FALSE"
"37","hlth","dr","hardlngbarlow","am","butylate","hydroxytoluene","arm","the","joln","butylated","FALSE"
"38","0","0","0","0","hydroxytoluene","0","0","0","0","hydroxytoluene","TRUE"
"39","hardlngbarlow","am","butylate","hydroxytoluene","arm","the","joln","fadwhd","expert","ht","FALSE"
"40","0","0","0","0","the","0","0","0","0","the","TRUE"
"41","0","0","0","0","joln","0","0","0","0","joint","TRUE"
"42","hydroxytoluene","arm","the","joln","fadwhd","expert","commlttee","on","food","faowho","FALSE"
"43","0","0","0","0","expert","0","0","0","0","expert","TRUE"
"44","0","0","0","0","commlttee","0","0","0","0","committee","TRUE"
"45","0","0","0","0","on","0","0","0","0","on","TRUE"
"46","0","0","0","0","food","0","0","0","0","food","TRUE"
"47","0","0","0","0","addltlves","0","0","0","0","additives","TRUE"
"48","0","0","0","0","re","0","0","0","0","re","TRUE"
"49","on","food","addltlves","re","bet","penlng","recelpt","of","addltlonal","bht","FALSE"
"50","food","addltlves","re","bet","penlng","recelpt","of","addltlonal","testlng","pending","FALSE"
"51","0","0","0","0","recelpt","0","0","0","0","receipt","TRUE"
"52","0","0","0","0","of","0","0","0","0","of","TRUE"
"53","0","0","0","0","addltlonal","0","0","0","0","additional","TRUE"
"54","0","0","0","0","testlng","0","0","0","0","testing","TRUE"
"55","0","0","0","0","data","0","0","0","0","data","TRUE"
"56","0","0","0","0","epa","0","0","0","0","epa","TRUE"
"57","0","0","0","0","and","0","0","0","0","and","TRUE"
"58","0","0","0","0","he","0","0","0","0","the","TRUE"
"59","0","0","0","0","chlorobenzenes","0","0","0","0","chlorobenzenes","TRUE"
"60","0","0","0","0","producers","0","0","0","0","producers","TRUE"
"61","0","0","0","0","have","0","0","0","0","have","TRUE"
"62","0","0","0","0","agreed","0","0","0","0","agreed","TRUE"
"63","0","0","0","0","on","0","0","0","0","on","TRUE"
"64","0","0","0","0","a","0","0","0","0","a","TRUE"
"65","0","0","0","0","voluntar","0","0","0","0","voluntary","TRUE"
"66","0","0","0","0","industry","0","0","0","0","industry","TRUE"
"67","0","0","0","0","test","0","0","0","0","test","TRUE"
"68","0","0","0","0","program","0","0","0","0","program","TRUE"
"69","0","0","0","0","the","0","0","0","0","the","TRUE"
"70","0","0","0","0","toxlcology","0","0","0","0","toxicology","TRUE"
"71","0","0","0","0","research","0","0","0","0","research","TRUE"
"72","0","0","0","0","group","0","0","0","0","group","TRUE"
"73","0","0","0","0","foundatln","0","0","0","0","foundation","TRUE"
"74","0","0","0","0","perform","0","0","0","0","perform","TRUE"
"75","0","0","0","0","the","0","0","0","0","the","TRUE"
"76","0","0","0","0","cell","0","0","0","0","cell","TRUE"
"77","foundatln","perform","the","cell","transfomatlon","assays","and","epa","is","transformation","FALSE"
"78","0","0","0","0","assays","0","0","0","0","assays","TRUE"
"79","0","0","0","0","and","0","0","0","0","and","TRUE"
"80","0","0","0","0","epa","0","0","0","0","epa","TRUE"
"81","0","0","0","0","is","0","0","0","0","is","TRUE"
"82","0","0","0","0","in","0","0","0","0","in","TRUE"
"83","0","0","0","0","agreemen","0","0","0","0","agreement","TRUE"
"84","epa","is","in","agreemen","mm","thls","recommendatlon","requests","for","with","FALSE"
"85","is","in","agreemen","mm","thls","recommendatlon","requests","for","proposals","this","FALSE"
"86","0","0","0","0","recommendatlon","0","0","0","0","recommendation","TRUE"
"87","0","0","0","0","requests","0","0","0","0","requests","TRUE"
"88","0","0","0","0","for","0","0","0","0","for","TRUE"
"89","0","0","0","0","proposals","0","0","0","0","proposals","TRUE"
"90","0","0","0","0","to","0","0","0","0","to","TRUE"
"91","0","0","0","0","benzene","0","0","0","0","benzene","TRUE"
"92","0","0","0","0","are","0","0","0","0","were","TRUE"
"93","0","0","0","0","sent","0","0","0","0","sent","TRUE"
"94","0","0","0","0","to","0","0","0","0","to","TRUE"
"95","benzene","are","sent","to","elva","contract","laboratorles","ethylene","leromlde","five","FALSE"
"96","0","0","0","0","contract","0","0","0","0","contract","TRUE"
"97","0","0","0","0","laboratorles","0","0","0","0","laboratories","TRUE"
"98","0","0","0","0","ethylene","0","0","0","0","ethylene","TRUE"
"99","0","0","0","0","leromlde","0","0","0","0","dibromide","TRUE"
"100","contract","laboratorles","ethylene","leromlde","ems","the","intenatlonal","brotherhood","of","edb","FALSE"
"101","0","0","0","0","the","0","0","0","0","the","TRUE"
"102","0","0","0","0","intenatlonal","0","0","0","0","international","TRUE"
"103","0","0","0","0","brotherhood","0","0","0","0","brotherhood","TRUE"
"104","0","0","0","0","of","0","0","0","0","of","TRUE"
"105","0","0","0","0","teamsters","0","0","0","0","teamsters","TRUE"
"106","0","0","0","0","urged","0","0","0","0","urged","TRUE"
"107","0","0","0","0","in","0","0","0","0","in","TRUE"
"108","0","0","0","0","a","0","0","0","0","a","TRUE"
"109","teamsters","urged","in","a","septembe","petition","that","the","dccupatlonal","september","FALSE"
"110","0","0","0","0","petition","0","0","0","0","petition","TRUE"
"111","0","0","0","0","that","0","0","0","0","that","TRUE"
"112","0","0","0","0","the","0","0","0","0","the","TRUE"
"113","0","0","0","0","dccupatlonal","0","0","0","0","occupational","TRUE"
"114","0","0","0","0","safety","0","0","0","0","safety","TRUE"
"115","0","0","0","0","and","0","0","0","0","and","TRUE"
"116","0","0","0","0","health","0","0","0","0","health","TRUE"
"117","0","0","0","0","amlnlstratlon","0","0","0","0","administration","TRUE"
"118","0","0","0","0","osha","0","0","0","0","osha","TRUE"
"119","0","0","0","0","issue","0","0","0","0","issue","TRUE"
"120","0","0","0","0","an","0","0","0","0","an","TRUE"
