"","n1","n2","n3","n4","word","n5","n6","n7","n8","truth","TF"
"1","*","*","*","*","xansm","u","ma","rah","by","exhibit","FALSE"
"2","0","0","0","0","u","0","0","0","0","d","TRUE"
"3","0","0","0","0","ma","0","0","0","0","ma","TRUE"
"4","*","xansm","u","ma","rah","by","willlam","j","drlver","rch","FALSE"
"5","0","0","0","0","by","0","0","0","0","by","TRUE"
"6","0","0","0","0","willlam","0","0","0","0","william","TRUE"
"7","0","0","0","0","j","0","0","0","0","j","TRUE"
"8","rah","by","willlam","j","drlver","congressional","action","nvolvng","portlons","driver","FALSE"
"9","0","0","0","0","congressional","0","0","0","0","congressional","TRUE"
"10","0","0","0","0","action","0","0","0","0","action","TRUE"
"11","j","drlver","congressional","action","nvolvng","portlons","of","t","orelgn","involving","FALSE"
"12","0","0","0","0","portlons","0","0","0","0","portions","TRUE"
"13","0","0","0","0","of","0","0","0","0","of","TRUE"
"14","0","0","0","0","t","0","0","0","0","the","TRUE"
"15","nvolvng","portlons","of","t","orelgn","trade","and","investment","act","foreign","FALSE"
"16","0","0","0","0","trade","0","0","0","0","trade","TRUE"
"17","0","0","0","0","and","0","0","0","0","and","TRUE"
"18","0","0","0","0","investment","0","0","0","0","investment","TRUE"
"19","0","0","0","0","act","0","0","0","0","act","TRUE"
"20","0","0","0","0","of","0","0","0","0","of","TRUE"
"21","0","0","0","0","that","0","0","0","0","that","TRUE"
"22","0","0","0","0","the","0","0","0","0","the","TRUE"
"23","act","of","that","the","aflcid","planned","to","attempt","cmng","aflcio","FALSE"
"24","0","0","0","0","planned","0","0","0","0","planned","TRUE"
"25","0","0","0","0","to","0","0","0","0","to","TRUE"
"26","0","0","0","0","attempt","0","0","0","0","attempt","TRUE"
"27","aflcid","planned","to","attempt","cmng","tltles","v","and","vii","attaching","FALSE"
"28","planned","to","attempt","cmng","tltles","v","and","vii","of","titles","FALSE"
"29","0","0","0","0","v","0","0","0","0","vi","TRUE"
"30","0","0","0","0","and","0","0","0","0","and","TRUE"
"31","0","0","0","0","vii","0","0","0","0","vii","TRUE"
"32","0","0","0","0","of","0","0","0","0","of","TRUE"
"33","0","0","0","0","that","0","0","0","0","that","TRUE"
"34","0","0","0","0","proposed","0","0","0","0","proposed","TRUE"
"35","0","0","0","0","act","0","0","0","0","act","TRUE"
"36","0","0","0","0","to","0","0","0","0","to","TRUE"
"37","0","0","0","0","the","0","0","0","0","the","TRUE"
"38","proposed","act","to","the","admlnlstratlons","d","leglslatlon","has","been","administrations","FALSE"
"39","0","0","0","0","d","0","0","0","0","gold","TRUE"
"40","0","0","0","0","leglslatlon","0","0","0","0","legislation","TRUE"
"41","0","0","0","0","has","0","0","0","0","has","TRUE"
"42","0","0","0","0","been","0","0","0","0","been","TRUE"
"43","0","0","0","0","given","0","0","0","0","given","TRUE"
"44","leglslatlon","has","been","given","jurlsdlctlon","over","tltles","v","and","jurisdiction","FALSE"
