"","n1","n2","n3","n4","word","n5","n6","n7","n8","truth","TF"
"1","*","*","*","*","exhlblt","e","report","by","the","exhibit","FALSE"
"2","0","0","0","0","e","0","0","0","0","e","TRUE"
"3","0","0","0","0","report","0","0","0","0","report","TRUE"
"4","0","0","0","0","by","0","0","0","0","by","TRUE"
"5","0","0","0","0","the","0","0","0","0","the","TRUE"
"6","0","0","0","0","director","0","0","0","0","director","TRUE"
"7","0","0","0","0","of","0","0","0","0","of","TRUE"
"8","0","0","0","0","government","0","0","0","0","government","TRUE"
"9","0","0","0","0","relations","0","0","0","0","relations","TRUE"
"10","0","0","0","0","william","0","0","0","0","william","TRUE"
"11","0","0","0","0","m","0","0","0","0","m","TRUE"
"12","0","0","0","0","stover","0","0","0","0","stover","TRUE"
"13","0","0","0","0","may","0","0","0","0","may","TRUE"
"14","0","0","0","0","senate","0","0","0","0","senate","TRUE"
"15","0","0","0","0","committee","0","0","0","0","committee","TRUE"
"16","0","0","0","0","working","0","0","0","0","working","TRUE"
"17","0","0","0","0","n","0","0","0","0","on","TRUE"
"18","0","0","0","0","tax","0","0","0","0","tax","TRUE"
"19","0","0","0","0","legislation","0","0","0","0","legislation","TRUE"
"20","0","0","0","0","the","0","0","0","0","the","TRUE"
"21","0","0","0","0","senate","0","0","0","0","senate","TRUE"
"22","tax","legislation","the","senate","flnance","commlttee","began","markup","of","finance","FALSE"
"23","0","0","0","0","commlttee","0","0","0","0","committee","TRUE"
"24","0","0","0","0","began","0","0","0","0","began","TRUE"
"25","0","0","0","0","markup","0","0","0","0","markup","TRUE"
"26","0","0","0","0","of","0","0","0","0","of","TRUE"
"27","0","0","0","0","tax","0","0","0","0","tax","TRUE"
"28","0","0","0","0","reformtax","0","0","0","0","reformtax","TRUE"
"29","markup","of","tax","reformtax","posslble","that","thelr","mu","hill","possible","FALSE"
"30","0","0","0","0","that","0","0","0","0","that","TRUE"
"31","tax","reformtax","posslble","that","thelr","mu","hill","mply","extend","their","FALSE"
"32","reformtax","posslble","that","thelr","mu","hill","mply","extend","tax","bill","FALSE"
"33","0","0","0","0","hill","0","0","0","0","will","TRUE"
"34","that","thelr","mu","hill","mply","extend","tax","reductlon","pro","simply","FALSE"
"35","0","0","0","0","extend","0","0","0","0","extend","TRUE"
"36","0","0","0","0","tax","0","0","0","0","tax","TRUE"
"37","0","0","0","0","reductlon","0","0","0","0","reduction","TRUE"
"38","0","0","0","0","pro","0","0","0","0","pro","TRUE"
"39","0","0","0","0","visions","0","0","0","0","visions","TRUE"
"40","tax","reductlon","pro","visions","whlch","explre","on","june","thus","which","FALSE"
"41","reductlon","pro","visions","whlch","explre","on","june","thus","delaylng","expire","FALSE"
"42","0","0","0","0","on","0","0","0","0","on","TRUE"
"43","0","0","0","0","june","0","0","0","0","june","TRUE"
"44","0","0","0","0","thus","0","0","0","0","thus","TRUE"
"45","explre","on","june","thus","delaylng","actlon","on","a","tax","delaying","FALSE"
"46","on","june","thus","delaylng","actlon","on","a","tax","recom","action","FALSE"
"47","0","0","0","0","on","0","0","0","0","on","TRUE"
"48","0","0","0","0","a","0","0","0","0","a","TRUE"
"49","0","0","0","0","tax","0","0","0","0","tax","TRUE"
"50","actlon","on","a","tax","recom","package","untll","later","n","reform","FALSE"
"51","0","0","0","0","package","0","0","0","0","package","TRUE"
"52","0","0","0","0","untll","0","0","0","0","until","TRUE"
"53","0","0","0","0","later","0","0","0","0","later","TRUE"
"54","0","0","0","0","n","0","0","0","0","in","TRUE"
"55","0","0","0","0","the","0","0","0","0","the","TRUE"
"56","0","0","0","0","year","0","0","0","0","year","TRUE"
"57","0","0","0","0","senator","0","0","0","0","senator","TRUE"
"58","0","0","0","0","russell","0","0","0","0","russell","TRUE"
"59","0","0","0","0","long","0","0","0","0","long","TRUE"
"60","year","senator","russell","long","chalman","of","the","flnance","conxnlttee","chairman","FALSE"
"61","0","0","0","0","of","0","0","0","0","of","TRUE"
"62","0","0","0","0","the","0","0","0","0","the","TRUE"
"63","long","chalman","of","the","flnance","conxnlttee","has","ndcated","that","finance","FALSE"
"64","chalman","of","the","flnance","conxnlttee","has","ndcated","that","such","conxnittee","FALSE"
"65","0","0","0","0","has","0","0","0","0","has","TRUE"
"66","the","flnance","conxnlttee","has","ndcated","that","such","a","durlng","indicated","FALSE"
"67","0","0","0","0","that","0","0","0","0","that","TRUE"
"68","0","0","0","0","such","0","0","0","0","such","TRUE"
"69","0","0","0","0","a","0","0","0","0","a","TRUE"
"70","ndcated","that","such","a","durlng","the","past","two","weeks","during","FALSE"
"71","0","0","0","0","the","0","0","0","0","the","TRUE"
"72","0","0","0","0","past","0","0","0","0","past","TRUE"
"73","0","0","0","0","two","0","0","0","0","two","TRUE"
"74","0","0","0","0","weeks","0","0","0","0","weeks","TRUE"
"75","0","0","0","0","of","0","0","0","0","of","TRUE"
"76","0","0","0","0","markup","0","0","0","0","markup","TRUE"
"77","two","weeks","of","markup","sesslons","the","senate","commlttee","dealt","sessions","FALSE"
"78","0","0","0","0","the","0","0","0","0","the","TRUE"
"79","0","0","0","0","senate","0","0","0","0","senate","TRUE"
"80","0","0","0","0","commlttee","0","0","0","0","committee","TRUE"
"81","0","0","0","0","dealt","0","0","0","0","dealt","TRUE"
"82","the","senate","commlttee","dealt","prlmarlly","mm","tax","shelters","of","primarily","FALSE"
"83","senate","commlttee","dealt","prlmarlly","mm","tax","shelters","of","llttle","with","FALSE"
"84","0","0","0","0","tax","0","0","0","0","tax","TRUE"
"85","0","0","0","0","shelters","0","0","0","0","shelters","TRUE"
"86","0","0","0","0","of","0","0","0","0","of","TRUE"
"87","0","0","0","0","llttle","0","0","0","0","little","TRUE"
"88","0","0","0","0","threat","0","0","0","0","direct","TRUE"
"89","0","0","0","0","nterest","0","0","0","0","interest","TRUE"
"90","0","0","0","0","to","0","0","0","0","to","TRUE"
