"","n1","n2","n3","n4","word","n5","n6","n7","n8","truth","TF"
"1","*","*","*","*","mum","e","george","mm","chairman","exhibit","FALSE"
"2","0","0","0","0","e","0","0","0","0","e","TRUE"
"3","0","0","0","0","george","0","0","0","0","george","TRUE"
"4","*","mum","e","george","mm","chairman","chemical","regulat","advisory","dominguez","FALSE"
"5","0","0","0","0","chairman","0","0","0","0","chairman","TRUE"
"6","0","0","0","0","chemical","0","0","0","0","chemical","TRUE"
"7","george","mm","chairman","chemical","regulat","advisory","committee","february","","regulations","FALSE"
"8","0","0","0","0","advisory","0","0","0","0","advisory","TRUE"
"9","0","0","0","0","committee","0","0","0","0","committee","TRUE"
"10","0","0","0","0","february","0","0","0","0","february","TRUE"
"11","0","0","0","0","","0","0","0","0","","TRUE"
"12","advisory","committee","february","","toxlc","substances","sty","n","draftlng","toxic","FALSE"
"13","0","0","0","0","substances","0","0","0","0","substances","TRUE"
"14","february","","toxlc","substances","sty","n","draftlng","regulatlon","d","ots","FALSE"
"15","0","0","0","0","n","0","0","0","0","in","TRUE"
"16","toxlc","substances","sty","n","draftlng","regulatlon","d","deflnltlons","requlred","drafting","FALSE"
"17","substances","sty","n","draftlng","regulatlon","d","deflnltlons","requlred","on","regulations","FALSE"
"18","0","0","0","0","d","0","0","0","0","and","TRUE"
"19","n","draftlng","regulatlon","d","deflnltlons","requlred","on","a","tune","definitions","FALSE"
"20","draftlng","regulatlon","d","deflnltlons","requlred","on","a","tune","schedule","required","FALSE"
"21","0","0","0","0","on","0","0","0","0","on","TRUE"
"22","0","0","0","0","a","0","0","0","0","a","TRUE"
"23","deflnltlons","requlred","on","a","tune","schedule","establlshed","by","the","time","FALSE"
"24","0","0","0","0","schedule","0","0","0","0","schedule","TRUE"
"25","on","a","tune","schedule","establlshed","by","the","toxl","stances","established","FALSE"
"26","0","0","0","0","by","0","0","0","0","by","TRUE"
"27","0","0","0","0","the","0","0","0","0","the","TRUE"
"28","schedule","establlshed","by","the","toxl","stances","control","act","a","toxic","FALSE"
"29","establlshed","by","the","toxl","stances","control","act","a","serles","substances","FALSE"
"30","0","0","0","0","control","0","0","0","0","control","TRUE"
"31","0","0","0","0","act","0","0","0","0","act","TRUE"
"32","0","0","0","0","a","0","0","0","0","a","TRUE"
"33","stances","control","act","a","serles","of","weekly","meetlngs","provlded","series","FALSE"
"34","0","0","0","0","of","0","0","0","0","of","TRUE"
"35","0","0","0","0","weekly","0","0","0","0","weekly","TRUE"
"36","a","serles","of","weekly","meetlngs","provlded","epa","mm","abbr","meetings","FALSE"
"37","0","0","0","0","provlded","0","0","0","0","provided","TRUE"
"38","0","0","0","0","epa","0","0","0","0","epa","TRUE"
"39","weekly","meetlngs","provlded","epa","mm","abbr","vlated","vlews","on","with","FALSE"
"40","0","0","0","0","abbr","0","0","0","0","abbr","TRUE"
"41","provlded","epa","mm","abbr","vlated","vlews","on","baslc","concepts","viated","FALSE"
"42","epa","mm","abbr","vlated","vlews","on","baslc","concepts","at","views","FALSE"
"43","0","0","0","0","on","0","0","0","0","on","TRUE"
"44","abbr","vlated","vlews","on","baslc","concepts","at","epa","publlc","basic","FALSE"
"45","0","0","0","0","concepts","0","0","0","0","concepts","TRUE"
"46","0","0","0","0","at","0","0","0","0","at","TRUE"
"47","0","0","0","0","epa","0","0","0","0","epa","TRUE"
"48","0","0","0","0","publlc","0","0","0","0","public","TRUE"
"49","concepts","at","epa","publlc","meetlngs","december","and","prepared","statements","meetings","FALSE"
"50","0","0","0","0","december","0","0","0","0","december","TRUE"
"51","0","0","0","0","and","0","0","0","0","and","TRUE"
"52","0","0","0","0","prepared","0","0","0","0","prepared","TRUE"
"53","0","0","0","0","statements","0","0","0","0","statements","TRUE"
"54","0","0","0","0","were","0","0","0","0","were","TRUE"
"55","0","0","0","0","read","0","0","0","0","read","TRUE"
"56","0","0","0","0","before","0","0","0","0","before","TRUE"
"57","0","0","0","0","an","0","0","0","0","an","TRUE"
"58","0","0","0","0","later","0","0","0","0","later","TRUE"
"59","0","0","0","0","statements","0","0","0","0","statements","TRUE"
"60","0","0","0","0","were","0","0","0","0","were","TRUE"
"61","0","0","0","0","presented","0","0","0","0","presented","TRUE"
"62","0","0","0","0","on","0","0","0","0","on","TRUE"
"63","0","0","0","0","more","0","0","0","0","more","TRUE"
"64","were","presented","on","more","detalled","sectlons","and","lssues","of","detailed","FALSE"
"65","presented","on","more","detalled","sectlons","and","lssues","of","the","sections","FALSE"
"66","0","0","0","0","and","0","0","0","0","and","TRUE"
"67","more","detalled","sectlons","and","lssues","of","the","law","before","issues","FALSE"
"68","0","0","0","0","of","0","0","0","0","of","TRUE"
"69","0","0","0","0","the","0","0","0","0","the","TRUE"
"70","0","0","0","0","law","0","0","0","0","law","TRUE"
"71","0","0","0","0","before","0","0","0","0","before","TRUE"
"72","0","0","0","0","smaller","0","0","0","0","smaller","TRUE"
"73","0","0","0","0","epa","0","0","0","0","epa","TRUE"
"74","0","0","0","0","sponsored","0","0","0","0","sponsored","TRUE"
"75","before","smaller","epa","sponsored","meetlngs","in","mldijanuary","mca","vlews","meetings","FALSE"
"76","0","0","0","0","in","0","0","0","0","in","TRUE"
"77","epa","sponsored","meetlngs","in","mldijanuary","mca","vlews","were","developed","midjanuary","FALSE"
"78","0","0","0","0","mca","0","0","0","0","mca","TRUE"
"79","meetlngs","in","mldijanuary","mca","vlews","were","developed","for","presentatlon","views","FALSE"
"80","0","0","0","0","were","0","0","0","0","were","TRUE"
"81","0","0","0","0","developed","0","0","0","0","developed","TRUE"
"82","0","0","0","0","for","0","0","0","0","for","TRUE"
"83","vlews","were","developed","for","presentatlon","to","epa","on","twelve","presentation","FALSE"
"84","0","0","0","0","to","0","0","0","0","to","TRUE"
"85","0","0","0","0","epa","0","0","0","0","epa","TRUE"
"86","0","0","0","0","on","0","0","0","0","on","TRUE"
"87","0","0","0","0","twelve","0","0","0","0","twelve","TRUE"
"88","0","0","0","0","records","0","0","0","0","records","TRUE"
"89","0","0","0","0","and","0","0","0","0","and","TRUE"
"90","0","0","0","0","reports","0","0","0","0","reports","TRUE"
"91","twelve","records","and","reports","lssues","dellneated","by","epa","in","issues","FALSE"
"92","0","0","0","0","dellneated","0","0","0","0","delineated","TRUE"
"93","0","0","0","0","by","0","0","0","0","by","TRUE"
"94","0","0","0","0","epa","0","0","0","0","epa","TRUE"
"95","0","0","0","0","in","0","0","0","0","in","TRUE"
"96","0","0","0","0","these","0","0","0","0","these","TRUE"
"97","0","0","0","0","and","0","0","0","0","and","TRUE"
"98","0","0","0","0","the","0","0","0","0","the","TRUE"
"99","0","0","0","0","weekly","0","0","0","0","weekly","TRUE"
"100","these","and","the","weekly","meetlngs","the","vlews","presented","were","meetings","FALSE"
"101","0","0","0","0","the","0","0","0","0","the","TRUE"
"102","the","weekly","meetlngs","the","vlews","presented","were","largely","tentatlve","views","FALSE"
"103","0","0","0","0","presented","0","0","0","0","presented","TRUE"
"104","0","0","0","0","were","0","0","0","0","were","TRUE"
"105","0","0","0","0","largely","0","0","0","0","largely","TRUE"
"106","vlews","presented","were","largely","tentatlve","but","ncreaslngly","convergent","i","tentative","FALSE"
"107","0","0","0","0","but","0","0","0","0","but","TRUE"
"108","were","largely","tentatlve","but","ncreaslngly","convergent","i","on","workable","increasingly","FALSE"
"109","0","0","0","0","convergent","0","0","0","0","convergent","TRUE"
"110","0","0","0","0","i","0","0","0","0","i","TRUE"
"111","0","0","0","0","on","0","0","0","0","on","TRUE"
"112","0","0","0","0","workable","0","0","0","0","workable","TRUE"
"113","convergent","i","on","workable","understandlng","through","nteractlon","hlth","epa","understanding","FALSE"
"114","0","0","0","0","through","0","0","0","0","through","TRUE"
"115","on","workable","understandlng","through","nteractlon","hlth","epa","a","epa","interaction","FALSE"
"116","workable","understandlng","through","nteractlon","hlth","epa","a","epa","llkely","with","FALSE"
"117","0","0","0","0","epa","0","0","0","0","epa","TRUE"
"118","0","0","0","0","a","0","0","0","0","as","TRUE"
"119","0","0","0","0","epa","0","0","0","0","epa","TRUE"
"120","0","0","0","0","llkely","0","0","0","0","likely","TRUE"
"121","0","0","0","0","m","0","0","0","0","to","TRUE"
"122","a","epa","llkely","m","ncrease","to","complete","luvplementatlon","n","increase","FALSE"
"123","0","0","0","0","to","0","0","0","0","to","TRUE"
"124","0","0","0","0","complete","0","0","0","0","complete","TRUE"
"125","m","ncrease","to","complete","luvplementatlon","n","as","requlr","d","implementation","FALSE"
"126","0","0","0","0","n","0","0","0","0","in","TRUE"
"127","0","0","0","0","as","0","0","0","0","as","TRUE"
"128","complete","luvplementatlon","n","as","requlr","d","by","law","the","requir","FALSE"
"129","0","0","0","0","d","0","0","0","0","d","TRUE"
"130","0","0","0","0","by","0","0","0","0","by","TRUE"
"131","0","0","0","0","law","0","0","0","0","law","TRUE"
"132","0","0","0","0","the","0","0","0","0","the","TRUE"
"133","0","0","0","0","results","0","0","0","0","results","TRUE"
"134","0","0","0","0","of","0","0","0","0","of","TRUE"
"135","0","0","0","0","these","0","0","0","0","these","TRUE"
"136","the","results","of","these","sesslons","are","manlfest","n","changed","sessions","FALSE"
"137","0","0","0","0","are","0","0","0","0","are","TRUE"
"138","of","these","sesslons","are","manlfest","n","changed","epa","posltlons","manifest","FALSE"
"139","0","0","0","0","n","0","0","0","0","in","TRUE"
"140","0","0","0","0","changed","0","0","0","0","changed","TRUE"
"141","0","0","0","0","epa","0","0","0","0","epa","TRUE"
"142","manlfest","n","changed","epa","posltlons","for","example","epas","earller","positions","FALSE"
"143","0","0","0","0","for","0","0","0","0","for","TRUE"
"144","0","0","0","0","example","0","0","0","0","example","TRUE"
"145","0","0","0","0","epas","0","0","0","0","epas","TRUE"
"146","0","0","0","0","earller","0","0","0","0","earlier","TRUE"
"147","0","0","0","0","preference","0","0","0","0","preference","TRUE"
"148","0","0","0","0","for","0","0","0","0","for","TRUE"
"149","0","0","0","0","a","0","0","0","0","a","TRUE"
"150","earller","preference","for","a","mple","numerlcal","m","to","small","simple","FALSE"
"151","0","0","0","0","numerlcal","0","0","0","0","numerical","TRUE"
"152","0","0","0","0","m","0","0","0","0","limit","TRUE"
"153","0","0","0","0","to","0","0","0","0","to","TRUE"
"154","0","0","0","0","small","0","0","0","0","small","TRUE"
"155","numerlcal","m","to","small","quantltles","for","research","and","develop","quantities","FALSE"
"156","0","0","0","0","for","0","0","0","0","for","TRUE"
"157","0","0","0","0","research","0","0","0","0","research","TRUE"
"158","0","0","0","0","and","0","0","0","0","and","TRUE"
"159","0","0","0","0","develop","0","0","0","0","develop","TRUE"
"160","0","0","0","0","reflect","0","0","0","0","reflect","TRUE"
"161","research","and","develop","reflect","reallstlc","dlsslmllarltles","between","dlverse","ndustres","realistic","FALSE"
"162","and","develop","reflect","reallstlc","dlsslmllarltles","between","dlverse","ndustres","and","dissimilarities","FALSE"
"163","0","0","0","0","between","0","0","0","0","between","TRUE"
"164","reflect","reallstlc","dlsslmllarltles","between","dlverse","ndustres","and","diff","rent","diverse","FALSE"
"165","reallstlc","dlsslmllarltles","between","dlverse","ndustres","and","diff","rent","stages","industries","FALSE"
"166","0","0","0","0","and","0","0","0","0","and","TRUE"
"167","0","0","0","0","diff","0","0","0","0","diff","TRUE"
"168","0","0","0","0","rent","0","0","0","0","rent","TRUE"
"169","0","0","0","0","stages","0","0","0","0","stages","TRUE"
"170","0","0","0","0","n","0","0","0","0","in","TRUE"
"171","0","0","0","0","research","0","0","0","0","research","TRUE"
"172","0","0","0","0","manufacture","0","0","0","0","manufacture","TRUE"
"173","0","0","0","0","or","0","0","0","0","or","TRUE"
"174","n","research","manufacture","or","processlng","of","such","varled","quantltles","processing","FALSE"
"175","0","0","0","0","of","0","0","0","0","of","TRUE"
"176","0","0","0","0","such","0","0","0","0","such","TRUE"
"177","or","processlng","of","such","varled","quantltles","be","supervlsed","by","varied","FALSE"
"178","processlng","of","such","varled","quantltles","be","supervlsed","by","professlonally","quantities","FALSE"
"179","0","0","0","0","be","0","0","0","0","be","TRUE"
"180","such","varled","quantltles","be","supervlsed","by","professlonally","tralned","personnel","supervised","FALSE"
"181","0","0","0","0","by","0","0","0","0","by","TRUE"
"182","0","0","0","0","professlonally","0","0","0","0","professionally","TRUE"
"183","be","supervlsed","by","professlonally","tralned","personnel","nformed","about","the","trained","FALSE"
"184","0","0","0","0","personnel","0","0","0","0","personnel","TRUE"
"185","by","professlonally","tralned","personnel","nformed","about","the","health","and","informed","FALSE"
"186","0","0","0","0","about","0","0","0","0","about","TRUE"
"187","0","0","0","0","the","0","0","0","0","the","TRUE"
"188","0","0","0","0","health","0","0","0","0","health","TRUE"
"189","0","0","0","0","and","0","0","0","0","and","TRUE"
"190","0","0","0","0","safety","0","0","0","0","safety","TRUE"
"191","0","0","0","0","aspects","0","0","0","0","aspects","TRUE"
"192","0","0","0","0","of","0","0","0","0","of","TRUE"
"193","0","0","0","0","the","0","0","0","0","the","TRUE"
"194","safety","aspects","of","the","speclflc","materlal","the","procedure","for","specific","FALSE"
"195","aspects","of","the","speclflc","materlal","the","procedure","for","dlstrlbutlon","material","FALSE"
"196","0","0","0","0","the","0","0","0","0","the","TRUE"
"197","0","0","0","0","procedure","0","0","0","0","procedure","TRUE"
"198","0","0","0","0","for","0","0","0","0","for","TRUE"
"199","materlal","the","procedure","for","dlstrlbutlon","or","dlsposal","of","plantiscale","distribution","FALSE"
"200","0","0","0","0","or","0","0","0","0","or","TRUE"
"201","procedure","for","dlstrlbutlon","or","dlsposal","of","plantiscale","trlal","quantltles","disposal","FALSE"
"202","0","0","0","0","of","0","0","0","0","of","TRUE"
"203","dlstrlbutlon","or","dlsposal","of","plantiscale","trlal","quantltles","that","impurities","plantscale","FALSE"
"204","0","0","0","0","trlal","0","0","0","0","trial","TRUE"
"205","dlsposal","of","plantiscale","trlal","quantltles","that","impurities","of","substances","quantities","FALSE"
"206","0","0","0","0","that","0","0","0","0","that","TRUE"
"207","0","0","0","0","impurities","0","0","0","0","impurities","TRUE"
"208","0","0","0","0","of","0","0","0","0","of","TRUE"
"209","0","0","0","0","substances","0","0","0","0","substances","TRUE"
"210","0","0","0","0","be","0","0","0","0","be","TRUE"
"211","0","0","0","0","reported","0","0","0","0","reported","TRUE"
"212","of","substances","be","reported","hlth","annual","productlon","volumes","not","with","FALSE"
"213","0","0","0","0","annual","0","0","0","0","annual","TRUE"
"214","be","reported","hlth","annual","productlon","volumes","not","meet","costbeneflt","production","FALSE"
"215","0","0","0","0","volumes","0","0","0","0","volumes","TRUE"
"216","0","0","0","0","not","0","0","0","0","not","TRUE"
"217","0","0","0","0","meet","0","0","0","0","meet","TRUE"
"218","productlon","volumes","not","meet","costbeneflt","analysls","cm","","perhaps","costbenefit","FALSE"
"219","volumes","not","meet","costbeneflt","analysls","cm","","perhaps","the","analysis","FALSE"
"220","not","meet","costbeneflt","analysls","cm","","perhaps","the","most","cma","FALSE"
"221","0","0","0","0","","0","0","0","0","","TRUE"
"222","0","0","0","0","perhaps","0","0","0","0","perhaps","TRUE"
"223","0","0","0","0","the","0","0","0","0","the","TRUE"
"224","0","0","0","0","most","0","0","0","0","most","TRUE"
"225","","perhaps","the","most","creatlve","proposal","tentatlvely","accepted","by","creative","FALSE"
"226","0","0","0","0","proposal","0","0","0","0","proposal","TRUE"
"227","the","most","creatlve","proposal","tentatlvely","accepted","by","the","dentty","tentatively","FALSE"
"228","0","0","0","0","accepted","0","0","0","0","accepted","TRUE"
"229","0","0","0","0","by","0","0","0","0","by","TRUE"
"230","0","0","0","0","the","0","0","0","0","the","TRUE"
"231","tentatlvely","accepted","by","the","dentty","of","certaln","substances","consldered","identity","FALSE"
"232","0","0","0","0","of","0","0","0","0","of","TRUE"
"233","by","the","dentty","of","certaln","substances","consldered","to","be","certain","FALSE"
"234","0","0","0","0","substances","0","0","0","0","substances","TRUE"
"235","0","0","0","0","consldered","0","0","0","0","considered","TRUE"
"236","0","0","0","0","to","0","0","0","0","to","TRUE"
"237","0","0","0","0","be","0","0","0","0","be","TRUE"
"238","0","0","0","0","bona","0","0","0","0","bona","TRUE"
"239","consldered","to","be","bona","flde","trade","secrets","codlng","identities","fide","FALSE"
"240","0","0","0","0","trade","0","0","0","0","trade","TRUE"
"241","0","0","0","0","secrets","0","0","0","0","secrets","TRUE"
"242","bona","flde","trade","secrets","codlng","identities","by","qualltatlve","empirical","coding","FALSE"
"243","0","0","0","0","identities","0","0","0","0","identities","TRUE"
"244","0","0","0","0","by","0","0","0","0","by","TRUE"
"245","secrets","codlng","identities","by","qualltatlve","empirical","formula","and","molecular","qualitative","FALSE"
"246","0","0","0","0","empirical","0","0","0","0","empirical","TRUE"
"247","0","0","0","0","formula","0","0","0","0","formula","TRUE"
"248","0","0","0","0","and","0","0","0","0","and","TRUE"
"249","0","0","0","0","molecular","0","0","0","0","molecular","TRUE"
"250","empirical","formula","and","molecular","welght","thls","proposal","has","earned","weight","FALSE"
"251","formula","and","molecular","welght","thls","proposal","has","earned","inltlal","this","FALSE"
"252","0","0","0","0","proposal","0","0","0","0","proposal","TRUE"
"253","0","0","0","0","has","0","0","0","0","has","TRUE"
"254","0","0","0","0","earned","0","0","0","0","earned","TRUE"
"255","0","0","0","0","inltlal","0","0","0","0","initial","TRUE"
"256","0","0","0","0","support","0","0","0","0","support","TRUE"
"257","0","0","0","0","by","0","0","0","0","by","TRUE"
"258","earned","inltlal","support","by","envlronmentallsts","volunteer","company","members","n","environmentalists","FALSE"
"259","0","0","0","0","volunteer","0","0","0","0","volunteer","TRUE"
"260","0","0","0","0","company","0","0","0","0","company","TRUE"
"261","0","0","0","0","members","0","0","0","0","members","TRUE"
"262","0","0","0","0","n","0","0","0","0","in","TRUE"
"263","volunteer","company","members","n","addltlon","m","cmcs","membep","shlp","addition","FALSE"
"264","0","0","0","0","m","0","0","0","0","to","TRUE"
"265","members","n","addltlon","m","cmcs","membep","shlp","of","thlrty","cracs","FALSE"
"266","n","addltlon","m","cmcs","membep","shlp","of","thlrty","have","member","FALSE"
"267","addltlon","m","cmcs","membep","shlp","of","thlrty","have","been","ship","FALSE"
"268","0","0","0","0","of","0","0","0","0","of","TRUE"
"269","cmcs","membep","shlp","of","thlrty","have","been","readlly","accepted","thirty","FALSE"
"270","0","0","0","0","have","0","0","0","0","have","TRUE"
"271","0","0","0","0","been","0","0","0","0","been","TRUE"
"272","0","0","0","0","readlly","0","0","0","0","readily","TRUE"
"273","0","0","0","0","accepted","0","0","0","0","accepted","TRUE"
"274","0","0","0","0","at","0","0","0","0","at","TRUE"
"275","0","0","0","0","work","0","0","0","0","work","TRUE"
"276","0","0","0","0","group","0","0","0","0","group","TRUE"
"277","0","0","0","0","levels","0","0","0","0","levels","TRUE"
"278","at","work","group","levels","assurlng","effectlve","mca","representatlon","n","assuring","FALSE"
"279","work","group","levels","assurlng","effectlve","mca","representatlon","n","these","effective","FALSE"
"280","0","0","0","0","mca","0","0","0","0","mca","TRUE"
"281","0","0","0","0","representatlon","0","0","0","0","representation","TRUE"
"282","0","0","0","0","n","0","0","0","0","in","TRUE"
"283","0","0","0","0","these","0","0","0","0","these","TRUE"
"284","0","0","0","0","frequent","0","0","0","0","frequent","TRUE"
"285","0","0","0","0","epa","0","0","0","0","epa","TRUE"
"286","n","these","frequent","epa","worklng","sesslons","the","january","lssue","working","FALSE"
"287","these","frequent","epa","worklng","sesslons","the","january","lssue","of","sessions","FALSE"
"288","0","0","0","0","the","0","0","0","0","the","TRUE"
"289","0","0","0","0","january","0","0","0","0","january","TRUE"
"290","0","0","0","0","lssue","0","0","0","0","issue","TRUE"
"291","0","0","0","0","of","0","0","0","0","of","TRUE"
"292","0","0","0","0","mca","0","0","0","0","mca","TRUE"
"293","0","0","0","0","news","0","0","0","0","news","TRUE"
"294","0","0","0","0","carrles","0","0","0","0","carries","TRUE"
"295","0","0","0","0","a","0","0","0","0","a","TRUE"
"296","0","0","0","0","story","0","0","0","0","story","TRUE"
"297","0","0","0","0","and","0","0","0","0","and","TRUE"
"298","0","0","0","0","plcture","0","0","0","0","picture","TRUE"
"299","0","0","0","0","of","0","0","0","0","of","TRUE"
"300","0","0","0","0","one","0","0","0","0","one","TRUE"
"301","0","0","0","0","of","0","0","0","0","of","TRUE"
"302","0","0","0","0","the","0","0","0","0","the","TRUE"
"303","0","0","0","0","work","0","0","0","0","work","TRUE"
"304","0","0","0","0","groups","0","0","0","0","groups","TRUE"
"305","of","the","work","groups","actlvely","preparing","post","exlstlng","chemlcals","actively","FALSE"
"306","0","0","0","0","preparing","0","0","0","0","preparing","TRUE"
"307","work","groups","actlvely","preparing","post","exlstlng","chemlcals","slmultaneously","three","posi","FALSE"
"308","groups","actlvely","preparing","post","exlstlng","chemlcals","slmultaneously","three","reglonal","existing","FALSE"
"309","0","0","0","0","chemlcals","0","0","0","0","chemicals","TRUE"
"310","0","0","0","0","slmultaneously","0","0","0","0","simultaneously","TRUE"
"311","0","0","0","0","three","0","0","0","0","three","TRUE"
"312","exlstlng","chemlcals","slmultaneously","three","reglonal","semlnars","have","been","organlzed","regional","FALSE"
"313","chemlcals","slmultaneously","three","reglonal","semlnars","have","been","organlzed","to","seminars","FALSE"
"314","0","0","0","0","have","0","0","0","0","have","TRUE"
"315","0","0","0","0","been","0","0","0","0","been","TRUE"
