"","n1","n2","n3","n4","word","n5","n6","n7","n8","truth","TF"
"1","0","0","0","0","october","0","0","0","0","october","TRUE"
"2","0","0","0","0","","0","0","0","0","","TRUE"
"3","0","0","0","0","in","0","0","0","0","in","TRUE"
"4","0","0","0","0","an","0","0","0","0","an","TRUE"
"5","october","","in","an","effot","to","lllustrate","to","you","effort","FALSE"
"6","0","0","0","0","to","0","0","0","0","to","TRUE"
"7","0","0","0","0","lllustrate","0","0","0","0","illustrate","TRUE"
"8","0","0","0","0","to","0","0","0","0","to","TRUE"
"9","0","0","0","0","you","0","0","0","0","you","TRUE"
"10","0","0","0","0","the","0","0","0","0","the","TRUE"
"11","lllustrate","to","you","the","relatlve","unportance","of","matters","h","relative","FALSE"
"12","to","you","the","relatlve","unportance","of","matters","h","are","importance","FALSE"
"13","0","0","0","0","of","0","0","0","0","of","TRUE"
"14","0","0","0","0","matters","0","0","0","0","matters","TRUE"
"15","0","0","0","0","h","0","0","0","0","that","TRUE"
"16","0","0","0","0","are","0","0","0","0","are","TRUE"
"17","0","0","0","0","now","0","0","0","0","now","TRUE"
"18","matters","h","are","now","pendlng","pertaining","to","nternatlonal","trade","pending","FALSE"
"19","0","0","0","0","pertaining","0","0","0","0","pertaining","TRUE"
"20","0","0","0","0","to","0","0","0","0","to","TRUE"
"21","now","pendlng","pertaining","to","nternatlonal","trade","would","e","to","international","FALSE"
"22","0","0","0","0","trade","0","0","0","0","trade","TRUE"
"23","0","0","0","0","would","0","0","0","0","would","TRUE"
"24","0","0","0","0","e","0","0","0","0","like","TRUE"
"25","0","0","0","0","to","0","0","0","0","to","TRUE"
"26","0","0","0","0","quote","0","0","0","0","quote","TRUE"
"27","0","0","0","0","from","0","0","0","0","from","TRUE"
"28","0","0","0","0","ambassador","0","0","0","0","ambassador","TRUE"
"29","to","quote","from","ambassador","frederlck","dent","of","the","offlce","frederick","FALSE"
"30","0","0","0","0","dent","0","0","0","0","dent","TRUE"
"31","0","0","0","0","of","0","0","0","0","of","TRUE"
"32","0","0","0","0","the","0","0","0","0","the","TRUE"
"33","0","0","0","0","offlce","0","0","0","0","office","TRUE"
