"","n1","n2","n3","n4","word","n5","n6","n7","n8","truth","TF"
"1","*","*","*","*","eneflts","such","as","medlcal","and","benefits","FALSE"
"2","0","0","0","0","such","0","0","0","0","such","TRUE"
"3","0","0","0","0","as","0","0","0","0","as","TRUE"
"4","0","0","0","0","medlcal","0","0","0","0","medical","TRUE"
"5","0","0","0","0","and","0","0","0","0","and","TRUE"
"6","0","0","0","0","other","0","0","0","0","other","TRUE"
"7","0","0","0","0","nsurance","0","0","0","0","insurance","TRUE"
"8","0","0","0","0","premlums","0","0","0","0","premiums","TRUE"
"9","0","0","0","0","and","0","0","0","0","and","TRUE"
"10","0","0","0","0","perhaps","0","0","0","0","perhaps","TRUE"
"11","0","0","0","0","some","0","0","0","0","some","TRUE"
"12","0","0","0","0","toms","0","0","0","0","forms","TRUE"
"13","0","0","0","0","o","0","0","0","0","of","TRUE"
"14","perhaps","some","toms","o","erred","compensatlon","not","presently","taxed","deferred","FALSE"
"15","0","0","0","0","compensatlon","0","0","0","0","compensation","TRUE"
"16","0","0","0","0","not","0","0","0","0","not","TRUE"
"17","0","0","0","0","presently","0","0","0","0","presently","TRUE"
"18","0","0","0","0","taxed","0","0","0","0","taxed","TRUE"
"19","0","0","0","0","there","0","0","0","0","there","TRUE"
"20","0","0","0","0","seems","0","0","0","0","seems","TRUE"
"21","0","0","0","0","to","0","0","0","0","to","TRUE"
"22","0","0","0","0","be","0","0","0","0","be","TRUE"
"23","0","0","0","0","a","0","0","0","0","a","TRUE"
"24","0","0","0","0","renewed","0","0","0","0","renewed","TRUE"
"25","0","0","0","0","fter","0","0","0","0","fter","TRUE"
"26","0","0","0","0","leglslatlve","0","0","0","0","legislative","TRUE"
"27","0","0","0","0","catastrophe","0","0","0","0","catastrophe","TRUE"
"28","0","0","0","0","to","0","0","0","0","for","TRUE"
"29","0","0","0","0","e","0","0","0","0","the","TRUE"
"30","leglslatlve","catastrophe","to","e","ndustry","jd","the","subsldles","code","industry","FALSE"
