"","n1","n2","n3","n4","word","n5","n6","n7","n8","truth","TF"
"1","*","*","*","*","mum","b","n","ayunocmm","mm","exhibit","FALSE"
"2","0","0","0","0","b","0","0","0","0","b","TRUE"
"3","0","0","0","0","n","0","0","0","0","on","TRUE"
"4","*","mum","b","n","ayunocmm","mm","control","cost","analysis","hydrocarbon","FALSE"
"5","mum","b","n","ayunocmm","mm","control","cost","analysis","the","emission","FALSE"
"6","0","0","0","0","control","0","0","0","0","control","TRUE"
"7","0","0","0","0","cost","0","0","0","0","cost","TRUE"
"8","0","0","0","0","analysis","0","0","0","0","analysis","TRUE"
"9","0","0","0","0","the","0","0","0","0","the","TRUE"
"10","control","cost","analysis","the","alr","quallty","ttee","recommends","mca","air","FALSE"
"11","0","0","0","0","quallty","0","0","0","0","quality","TRUE"
"12","analysis","the","alr","quallty","ttee","recommends","mca","engage","an","committee","FALSE"
"13","0","0","0","0","recommends","0","0","0","0","recommends","TRUE"
"14","0","0","0","0","mca","0","0","0","0","mca","TRUE"
"15","0","0","0","0","engage","0","0","0","0","engage","TRUE"
"16","0","0","0","0","an","0","0","0","0","an","TRUE"
"17","0","0","0","0","may","0","0","0","0","inde","TRUE"
"18","0","0","0","0","the","0","0","0","0","the","TRUE"
"19","engage","an","may","the","commlttee","further","recommends","the","study","committee","FALSE"
"20","0","0","0","0","further","0","0","0","0","further","TRUE"
"21","0","0","0","0","recommends","0","0","0","0","recommends","TRUE"
"22","0","0","0","0","the","0","0","0","0","the","TRUE"
"23","0","0","0","0","study","0","0","0","0","study","TRUE"
"24","further","recommends","the","study","requlrlng","months","at","a","pro","requiring","FALSE"
"25","0","0","0","0","months","0","0","0","0","months","TRUE"
"26","0","0","0","0","at","0","0","0","0","at","TRUE"
"27","0","0","0","0","a","0","0","0","0","a","TRUE"
"28","0","0","0","0","pro","0","0","0","0","pro","TRUE"
"29","0","0","0","0","posed","0","0","0","0","posed","TRUE"
"30","0","0","0","0","cost","0","0","0","0","cost","TRUE"
"31","0","0","0","0","of","0","0","0","0","of","TRUE"
"32","0","0","0","0","be","0","0","0","0","be","TRUE"
"33","posed","cost","of","be","asslgned","to","foster","u","all","assigned","FALSE"
"34","0","0","0","0","to","0","0","0","0","to","TRUE"
"35","0","0","0","0","foster","0","0","0","0","foster","TRUE"
"36","0","0","0","0","u","0","0","0","0","d","TRUE"
"37","0","0","0","0","all","0","0","0","0","snell","TRUE"
"38","to","foster","u","all","tlmated","million","tons","per","year","timated","FALSE"
"39","0","0","0","0","million","0","0","0","0","million","TRUE"
"40","0","0","0","0","tons","0","0","0","0","tons","TRUE"
"41","0","0","0","0","per","0","0","0","0","per","TRUE"
"42","0","0","0","0","year","0","0","0","0","year","TRUE"
"43","0","0","0","0","of","0","0","0","0","of","TRUE"
"44","0","0","0","0","hydrocarbon","0","0","0","0","hydrocarbon","TRUE"
"45","per","year","of","hydrocarbon","emlsslons","m","t","new","levels","emissions","FALSE"
"46","0","0","0","0","m","0","0","0","0","to","TRUE"
"47","0","0","0","0","t","0","0","0","0","the","TRUE"
"48","0","0","0","0","new","0","0","0","0","new","TRUE"
"49","0","0","0","0","levels","0","0","0","0","levels","TRUE"
"50","0","0","0","0","annual","0","0","0","0","annual","TRUE"
"51","t","new","levels","annual","operatlng","and","malntenance","costs","would","operating","FALSE"
"52","0","0","0","0","and","0","0","0","0","and","TRUE"
"53","levels","annual","operatlng","and","malntenance","costs","would","be","n","maintenance","FALSE"
"54","0","0","0","0","costs","0","0","0","0","costs","TRUE"
"55","0","0","0","0","would","0","0","0","0","would","TRUE"
"56","0","0","0","0","be","0","0","0","0","be","TRUE"
"57","0","0","0","0","n","0","0","0","0","in","TRUE"
"58","0","0","0","0","draft","0","0","0","0","draft","TRUE"
"59","0","0","0","0","epa","0","0","0","0","epa","TRUE"
"60","0","0","0","0","guldellne","0","0","0","0","guideline","TRUE"
"61","0","0","0","0","documents","0","0","0","0","documents","TRUE"
"62","0","0","0","0","indicate","0","0","0","0","indicate","TRUE"
"63","epa","guldellne","documents","indicate","estlmates","of","control","costs","at","estimates","FALSE"
"64","0","0","0","0","of","0","0","0","0","of","TRUE"
"65","0","0","0","0","control","0","0","0","0","control","TRUE"
"66","0","0","0","0","costs","0","0","0","0","costs","TRUE"
"67","0","0","0","0","at","0","0","0","0","at","TRUE"
"68","0","0","0","0","much","0","0","0","0","much","TRUE"
"69","0","0","0","0","lower","0","0","0","0","lower","TRUE"
"70","0","0","0","0","levels","0","0","0","0","levels","TRUE"
"71","0","0","0","0","the","0","0","0","0","the","TRUE"
"72","much","lower","levels","the","crltlcal","nature","of","the","contemplated","critical","FALSE"
"73","0","0","0","0","nature","0","0","0","0","nature","TRUE"
"74","0","0","0","0","of","0","0","0","0","of","TRUE"
"75","0","0","0","0","the","0","0","0","0","the","TRUE"
