"","n1","n2","n3","n4","word","n5","n6","n7","n8","truth","TF"
"1","*","*","*","*","mum","f","r","by","the","exhibit","FALSE"
"2","0","0","0","0","f","0","0","0","0","f","TRUE"
"3","0","0","0","0","r","0","0","0","0","report","TRUE"
"4","0","0","0","0","by","0","0","0","0","by","TRUE"
"5","0","0","0","0","the","0","0","0","0","the","TRUE"
"6","0","0","0","0","director","0","0","0","0","director","TRUE"
"7","0","0","0","0","of","0","0","0","0","of","TRUE"
"8","0","0","0","0","government","0","0","0","0","government","TRUE"
"9","0","0","0","0","relations","0","0","0","0","relations","TRUE"
"10","director","of","government","relations","cousmss","nears","ment","amid","growing","congress","FALSE"
"11","0","0","0","0","nears","0","0","0","0","nears","TRUE"
"12","government","relations","cousmss","nears","ment","amid","growing","election","fever","adjournment","FALSE"
"13","0","0","0","0","amid","0","0","0","0","amid","TRUE"
"14","0","0","0","0","growing","0","0","0","0","growing","TRUE"
"15","0","0","0","0","election","0","0","0","0","election","TRUE"
"16","0","0","0","0","fever","0","0","0","0","fever","TRUE"
"17","0","0","0","0","leaders","0","0","0","0","leaders","TRUE"
"18","0","0","0","0","of","0","0","0","0","of","TRUE"
"19","0","0","0","0","both","0","0","0","0","both","TRUE"
"20","0","0","0","0","the","0","0","0","0","the","TRUE"
"21","leaders","of","both","the","ho","and","senate","contlnue","to","house","FALSE"
"22","0","0","0","0","and","0","0","0","0","and","TRUE"
"23","0","0","0","0","senate","0","0","0","0","senate","TRUE"
"24","0","0","0","0","contlnue","0","0","0","0","continue","TRUE"
"25","0","0","0","0","to","0","0","0","0","to","TRUE"
"26","and","senate","contlnue","to","sun","for","october","adjournment","of","aim","FALSE"
"27","0","0","0","0","for","0","0","0","0","for","TRUE"
"28","0","0","0","0","october","0","0","0","0","october","TRUE"
"29","0","0","0","0","adjournment","0","0","0","0","adjournment","TRUE"
"30","0","0","0","0","of","0","0","0","0","of","TRUE"
"31","0","0","0","0","t","0","0","0","0","the","TRUE"
"32","0","0","0","0","th","0","0","0","0","th","TRUE"
"33","0","0","0","0","congress","0","0","0","0","congress","TRUE"
"34","0","0","0","0","desplte","0","0","0","0","despite","TRUE"
"35","0","0","0","0","the","0","0","0","0","the","TRUE"
"36","0","0","0","0","fact","0","0","0","0","fact","TRUE"
"37","0","0","0","0","that","0","0","0","0","that","TRUE"
"38","0","0","0","0","both","0","0","0","0","both","TRUE"
"39","0","0","0","0","houses","0","0","0","0","houses","TRUE"
"40","0","0","0","0","appear","0","0","0","0","appear","TRUE"
"41","0","0","0","0","on","0","0","0","0","on","TRUE"
"42","both","houses","appear","on","sche","some","observers","are","skeptlcal","schedule","FALSE"
"43","0","0","0","0","some","0","0","0","0","some","TRUE"
"44","0","0","0","0","observers","0","0","0","0","observers","TRUE"
"45","0","0","0","0","are","0","0","0","0","are","TRUE"
"46","sche","some","observers","are","skeptlcal","since","congress","rately","meet","skeptical","FALSE"
"47","0","0","0","0","since","0","0","0","0","since","TRUE"
"48","0","0","0","0","congress","0","0","0","0","congress","TRUE"
"49","0","0","0","0","rately","0","0","0","0","rately","TRUE"
"50","0","0","0","0","meet","0","0","0","0","meets","TRUE"
"51","0","0","0","0","adllnes","0","0","0","0","deadlines","TRUE"
"52","0","0","0","0","for","0","0","0","0","for","TRUE"
"53","0","0","0","0","endlng","0","0","0","0","ending","TRUE"
"54","0","0","0","0","of","0","0","0","0","of","TRUE"
"55","0","0","0","0","the","0","0","0","0","the","TRUE"
"56","0","0","0","0","november","0","0","0","0","november","TRUE"
"57","0","0","0","0","electlon","0","0","0","0","election","TRUE"
"58","0","0","0","0","are","0","0","0","0","are","TRUE"
"59","0","0","0","0","provlng","0","0","0","0","proving","TRUE"
"60","november","electlon","are","provlng","ncreaslngly","actlng","to","members","a","increasingly","FALSE"
"61","0","0","0","0","actlng","0","0","0","0","distracting","TRUE"
"62","0","0","0","0","to","0","0","0","0","to","TRUE"
"63","0","0","0","0","members","0","0","0","0","members","TRUE"
"64","0","0","0","0","a","0","0","0","0","a","TRUE"
"65","0","0","0","0","number","0","0","0","0","number","TRUE"
"66","0","0","0","0","of","0","0","0","0","of","TRUE"
"67","0","0","0","0","congressmen","0","0","0","0","congressmen","TRUE"
"68","0","0","0","0","have","0","0","0","0","have","TRUE"
"69","0","0","0","0","already","0","0","0","0","already","TRUE"
"70","0","0","0","0","gone","0","0","0","0","gone","TRUE"
"71","0","0","0","0","a","0","0","0","0","home","TRUE"
"72","0","0","0","0","m","0","0","0","0","to","TRUE"
"73","0","0","0","0","campalgn","0","0","0","0","campaign","TRUE"
"74","0","0","0","0","and","0","0","0","0","and","TRUE"
"75","0","0","0","0","attendance","0","0","0","0","attendance","TRUE"
"76","0","0","0","0","problems","0","0","0","0","problems","TRUE"
"77","0","0","0","0","could","0","0","0","0","could","TRUE"
"78","0","0","0","0","cause","0","0","0","0","cause","TRUE"
"79","attendance","problems","could","cause","dlfflculty","for","party","leaders","n","difficulty","FALSE"
"80","0","0","0","0","for","0","0","0","0","for","TRUE"
"81","0","0","0","0","party","0","0","0","0","party","TRUE"
"82","0","0","0","0","leaders","0","0","0","0","leaders","TRUE"
"83","0","0","0","0","n","0","0","0","0","in","TRUE"
"84","0","0","0","0","these","0","0","0","0","these","TRUE"
"85","party","leaders","n","these","closmg","weeks","as","they","attempt","closing","FALSE"
"86","0","0","0","0","weeks","0","0","0","0","weeks","TRUE"
"87","0","0","0","0","as","0","0","0","0","as","TRUE"
"88","0","0","0","0","they","0","0","0","0","they","TRUE"
"89","0","0","0","0","attempt","0","0","0","0","attempt","TRUE"
"90","0","0","0","0","to","0","0","0","0","to","TRUE"
"91","0","0","0","0","complete","0","0","0","0","complete","TRUE"
"92","0","0","0","0","remalnlng","0","0","0","0","remaining","TRUE"
"93","0","0","0","0","leglslatlon","0","0","0","0","legislation","TRUE"
"94","0","0","0","0","the","0","0","0","0","the","TRUE"
"95","0","0","0","0","flnal","0","0","0","0","final","TRUE"
"96","0","0","0","0","days","0","0","0","0","days","TRUE"
"97","0","0","0","0","before","0","0","0","0","before","TRUE"
"98","0","0","0","0","adjournment","0","0","0","0","adjournment","TRUE"
"99","0","0","0","0","are","0","0","0","0","are","TRUE"
"100","0","0","0","0","always","0","0","0","0","always","TRUE"
"101","0","0","0","0","a","0","0","0","0","a","TRUE"
"102","adjournment","are","always","a","dlfflcult","actlvltles","closely","time","pressures","difficult","FALSE"
"103","are","always","a","dlfflcult","actlvltles","closely","time","pressures","and","activities","FALSE"
"104","0","0","0","0","closely","0","0","0","0","closely","TRUE"
"105","0","0","0","0","time","0","0","0","0","time","TRUE"
"106","0","0","0","0","pressures","0","0","0","0","pressures","TRUE"
"107","0","0","0","0","and","0","0","0","0","and","TRUE"
"108","closely","time","pressures","and","dlstractlons","lead","to","hasty","actlon","distractions","FALSE"
"109","0","0","0","0","lead","0","0","0","0","lead","TRUE"
"110","0","0","0","0","to","0","0","0","0","to","TRUE"
"111","0","0","0","0","hasty","0","0","0","0","hasty","TRUE"
"112","0","0","0","0","actlon","0","0","0","0","action","TRUE"
"113","0","0","0","0","n","0","0","0","0","in","TRUE"
"114","0","0","0","0","some","0","0","0","0","some","TRUE"
"115","0","0","0","0","cases","0","0","0","0","cases","TRUE"
"116","0","0","0","0","and","0","0","0","0","and","TRUE"
"117","0","0","0","0","the","0","0","0","0","the","TRUE"
"118","0","0","0","0","leglslatlve","0","0","0","0","legislative","TRUE"
"119","0","0","0","0","process","0","0","0","0","process","TRUE"
"120","0","0","0","0","becomes","0","0","0","0","becomes","TRUE"
"121","0","0","0","0","all","0","0","0","0","all","TRUE"
"122","0","0","0","0","the","0","0","0","0","the","TRUE"
"123","0","0","0","0","more","0","0","0","0","more","TRUE"
"124","0","0","0","0","unpredlctable","0","0","0","0","unpredictable","TRUE"
"125","0","0","0","0","fate","0","0","0","0","fate","TRUE"
"126","0","0","0","0","of","0","0","0","0","of","TRUE"
"127","0","0","0","0","several","0","0","0","0","several","TRUE"
