"","dictionary"
"1","arsenic"
"2","ethylene"
"3","dichloride"
"4","polychlorinated"
"5","biphenyls"
"6","phthalate"
"7","esters"
"8","trichloroethylene"
"9","vinyl"
"10","chloride"
"11","dow"
"12","chemical"
"13","acrylonitrile"
"14","allyl"
"15","chloride"
"16","benzene"
"17","chlorobenzenes"
"18","epoxy"
"19","resins"
"20","ethylene"
"21","dibromide"
"22","ethylene"
"23","dichloride"
"24","ethylene"
"25","oxide"
"26","glycol"
"27","ethers"
"28","ketones"
"29","styrene"
"30","trichloroethylene"
"31","vinyl"
"32","chloride"
"33","vinylidene"
"34","chloride"
"35","acrylonitrile"
"36","benzene"
"37","ethylene"
"38","dichloride"
"39","fluorocarbons"
"40","phosgene"
"41","phthalate"
"42","esters"
"43","polychlorinated"
"44","biphenyls"
"45","titanium"
"46","dioxide"
"47","vinylidene"
"48","chloride"
"49","du"
"50","pont"
"51","canada"
"52","inc"
"53","fluorocarbons"
"54","elco"
"55","corporation"
"56","zinc"
"57","dialkyl"
"58","dithiophosphates"
"59","el"
"60","paso"
"61","products"
"62","company"
"63","styrene"
"64","eastman"
"65","kodak"
"66","polychlorinated"
"67","biphenyls"
"68","essex"
"69","chemical"
"70","racon"
"71","fluorocarbons"
"72","ethyl"
"73","corporation"
"74","allyl"
"75","chloride"
"76","ethylene"
"77","dibromide"
"78","ethylene"
"79","dichloride"
"80","phthalate"
"81","esters"
"82","trichloroethylene"
"83","vinyl"
"84","chloride"
"85","zinc"
"86","dialkyl"
"87","dithiophosphates"
"88","exxon"
"89","benzene"
"90","ketones"
"91","polychlorinated"
"92","biphenyls"
"93","phthalate"
"94","esters"
"95","vinyl"
"96","chloride"
"97","zinc"
"98","dialkyl"
"99","dithiophosphates"
"100","foxmatic"
"101","corp"
"102","ethylene"
"103","oxide"
"104","general"
"105","electric"
"106","phosgene"
"107","phthalate"
"108","esters"
"109","polychlorinated"
"110","biphenyls"
"111","general"
"112","tire"
"113","rubber"
"114","phthalate"
"115","esters"
"116","vinyl"
"117","chloride"
"118","cma"
"119","i"
"120","bfgoodrich"
"121","allyl"
"122","chloride"
"123","ethylene"
"124","dichloride"
"125","rubber"
"126","additives"
"127","vinyl"
"128","chloride"
"129","vinylidene"
"130","chloride"
"131","goodyear"
"132","tire"
"133","rubber"
"134","rubber"
"135","additives"
"136","vinyl"
"137","chloride"
"138","vinyl"
"139","chloride"
"140","vinylidene"
"141","chloride"
"142","great"
"143","american"
"144","chemical"
"145","vinyl"
"146","chloride"
"147","great"
"148","lakes"
"149","ethylenedibromide"
"150","gulf"
"151","chemical"
"152","co"
"153","acrylonitrile"
"154","benzene"
"155","ethylene"
"156","dichloride"
"157","styrene"
"158","vinyl"
"159","chloride"
"160","gulf"
"161","western"
"162","titanium"
"163","dioxide"
"164","halcon"
"165","ethylene"
"166","oxide"
"167","hoechst"
"168","agamerican"
"169","hoechst"
"170","fluorocarbons"
"171","hooker"
"172","chemical"
"173","polychlorinated"
"174","biphenyls"
"175","trichloroethylene"
"176","vinyl"
"177","chloride"
"178","ici"
"179","americas"
"180","ethyiene"
"181","dichloride"
"182","glycol"
"183","ethers"
"184","vinyl"
"185","chloride"
"186","imperial"
"187","chemical"
"188","industries"
"189","plc"
"190","fluorocarbons"
"191","trichloroethylene"
"192","inmont"
"193","corporation"
"194","fhthalate"
"195","esters"
"196","isc"
"197","chemicals"
"198","ltd"
"199","fluorocarbons"
"200","japan"
"201","flow"
"202","gas"
"203","assoc"
"204","fluorocarbons"
"205","johnson"
"206","johnson"
"207","ethylene"
"208","oxide"
"209","cma"
"210","kaiser"
"211","aluminum"
"212","and"
"213","chemical"
"214","corp"
"215","fluorcarbons"
"216","polychlorinated"
"217","biphenyls"
"218","kali"
"219","chemie"
"220","ag"
"221","fluorocarbons"
"222","kendall"
"223","co"
"224","ethylene"
"225","oxide"
"226","keysorcentury"
"227","vinyl"
"228","chloride"
"229","koppers"
"230","company"
"231","arsenic"
"232","benzene"
"233","butylated"
"234","hydroxytoluene"
"235","phthalate"
"236","esters"
"237","kureha"
"238","chemical"
"239","industry"
"240","vinylidene"
"241","chloride"
"242","lubriql"
"243","zinc"
"244","dialkyl"
"245","dithiophosphates"
"246","mallinckrodt"
"247","inc"
"248","ethylene"
"249","oxide"
"250","micro"
"251","biotrol"
"252","ethylene"
"253","oxide"
"254","mitsdi"
"255","floorochemicals"
"256","ltd"
"257","fluorocarbons"
"258","mobay"
"259","chemical"
"260","fhosgene"
"261","rubber"
"262","additives"
"263","mobil"
"264","oil"
"265","corporation"
"266","benzene"
"267","phthalate"
"268","esters"
"269","monsanto"
"270","company"
"271","acrylonitrile"
"272","benzene"
"273","chlorobenzenes"
"274","ketones"
"275","polychlorinated"
"276","biphenyls"
"277","phthalate"
"278","esters"
"279","rubber"
"280","additives"
"281","styrene"
"282","vinyl"
"283","chloride"
"284","vinylidene"
"285","chloride"
"286","montedison"
"287","spa"
"288","fluorocarbons"
"289","phosgene"
"290","montrose"
"291","chemical"
"292","corp"
"293","of"
"294","ca"
"295","chlorobenzenes"
"296","morton"
"297","chemical"
"298","vinylidene"
"299","chloride"
"300","cma"
"301","nalco"
"302","chemical"
"303","company"
"304","ethylene"
"305","oxide"
"306","nl"
"307","industries"
"308","titanium"
"309","dioxide"
"310","qlin"
"311","corporation"
"312","glycol"
"313","ethers"
"314","polychlorinated"
"315","biphenyls"
"316","phosgene"
"317","vinylidene"
"318","chloride"
"319","osmose"
"320","wood"
"321","preserving"
"322","company"
"323","arsenic"
"324","pantasots"
"325","phthalate"
"326","esters"
"327","pennwalt"
"328","arsenic"
"329","fluorocarbons"
"330","rubber"
"331","additives"
"332","phillips"
"333","petroleum"
"334","company"
"335","benzene"
"336","ppg"
"337","industries"
"338","chlorobenzenes"
"339","ethylene"
"340","dibroraide"
"341","ethylene"
"342","dichloride"
"343","ethylene"
"344","oxide"
"345","glycol"
"346","ethers"
"347","polychlorinated"
"348","biphenyls"
"349","phosgene"
"350","trichloroethylene"
"351","vinyl"
"352","chloride"
"353","vinylidene"
"354","chloride"
"355","polysar"
"356","limited"
"357","benzene"
"358","produits"
"359","chimiques"
"360","ugine"
"361","kuhlmann"
"362","fluorocarbons"
"363","reichhold"
"364","chemicals"
"365","epoxy"
"366","resins"
"367","rohm"
"368","haas"
"369","vinylidene"
"370","dichloride"
"371","rubicon"
"372","phosgene"
"373","salsbury"
"374","labs"
"375","arsenic"
"376","scm"
"377","corporation"
"378","titanium"
"379","dioxide"
"380","shell"
"381","chemical"
"382","company"
"383","ailyl"
"384","chloride"
"385","benzene"
"386","butylated"
"387","hydroxytoluene"
"388","epoxy"
"389","resins"
"390","ethylene"
"391","dichloride"
"392","ethylene"
"393","oxide"
"394","glycol"
"395","ethers"
"396","ketones"
"397","phthalate"
"398","esters"
"399","vinyl"
"400","chloride"
"401","styrene"
"402","zinc"
"403","dialkyl"
"404","dithiophosphates"
"405","sherwin"
"406","williams"
"407","butylated"
"408","hydroxytoluene"
"409","cma"
"410","sherwood"
"411","medical"
"412","ethylene"
"413","oxide"
"414","showa"
"415","denko"
"416","kk"
"417","fluorocarbons"
"418","standard"
"419","chlorine"
"420","chemical"
"421","co"
"422","chlorobenzenes"
"423","standard"
"424","oil"
"425","ohio"
"426","acrylonitrile"
"427","benzene"
"428","stange"
"429","company"
"430","ethylene"
"431","oxide"
"432","stauffer"
"433","chemical"
"434","ethylene"
"435","dichloride"
"436","phosgene"
"437","phthalate"
"438","esters"
"439","polychlorinated"
"440","biphenyls"
"441","vinyl"
"442","chloride"
"443","stspen"
"444","chemical"
"445","phthalate"
"446","esters"
"447","sun"
"448","petroleum"
"449","products"
"450","styrene"
"451","sunshine"
"452","mining"
"453","co"
"454","arsenic"
"455","tecknorapex"
"456","phthalate"
"457","eaters"
"458","tennessee"
"459","eastman"
"460","acrylonitrile"
"461","glycol"
"462","ethers"
"463","ketones"
"464","phthalate"
"465","esters"
"466","vinyliden"
"467","chloride"
"468","tenneco"
"469","chemicals"
"470","vinyl"
"471","chloride"
"472","texaco"
"473","inc"
"474","benzene"
"475","ethylene"
"476","oxide"
"477","glycol"
"478","ethers"
"479","zinc"
"480","dialkyl"
"481","dithiophosphates"
"482","tioxide"
"483","canada"
"484","ltd"
"485","titanium"
"486","dioxide"
"487","toms"
"488","river"
"489","phosgene"
"490","travenol"
"491","labs"
"492","ethylene"
"493","oxide"
"494","union"
"495","carbide"
"496","senzene"
"497","ethylene"
"498","dichloride"
"499","ethylene"
"500","oxide"
"501","glycol"
"502","ethers"
"503","ketones"
"504","rhi"
"505","cvlrinated"
"506","biphenls"
"507","phosgene"
"508","phthalat"
"509","esters"
"510","styren"
"511","vinyl"
"512","cma"
"513","union"
"514","oil"
"515","ofca"
"516","vinylidene"
"517","chloride"
"518","uniroyal"
"519","inc"
"520","acrylonitrile"
"521","butylated"
"522","hydroxytoluene"
"523","rubber"
"524","additives"
"525","vinyl"
"526","chloride"
"527","uss"
"528","chemicals"
"529","benzene"
"530","phthalate"
"531","esters"
"532","styrene"
"533","upjohn"
"534","company"
"535","phosgene"
"536","vulcan"
"537","materials"
"538","ethylene"
"539","dichloride"
"540","polychlorinated"
"541","biphenyls"
"542","witco"
"543","chemicals"
"544","phthalate"
"545","esters"
"546","warren"
"547","chemical"
"548","co"
"549","ethylene"
"550","oxide"
"551","s"
"552","cma"
"553","exhibit"
"554","h"
"555","technical"
"556","directors"
"557","report"
"558","since"
"559","the"
"560","last"
"561","board"
"562","of"
"563","directors"
"564","meeting"
"565","the"
"566","techni­"
"567","cal"
"568","director"
"569","made"
"570","presentations"
"571","at"
"572","the"
"573","following"
"574","conferences"
"575","national"
"576","solid"
"577","waste"
"578","management"
"579","association"
"580","ence"
"581","on"
"582","waste"
"583","technology"
"584","boston"
"585","ma"
"586","degree"
"587","of"
"588","hazard"
"589","management"
"590","of"
"591","uncontrolled"
"592","hazardous"
"593","waste"
"594","sites"
"595","washington"
"596","dc"
"597","plenary"
"598","lecture"
"599","topic"
"600","degree"
"601","of"
"602","hazard"
"603","she"
"604","participated"
"605","in"
"606","media"
"607","detroit"
"608","boston"
"609","and"
"610","providence"
"611","tours"
"612","in"
"613","san"
"614","confer­"
"615","topic"
"616","francisco"
"617","the"
"618","technical"
"619","director"
"620","is"
"621","working"
"622","actively"
"623","with"
"624","the"
"625","con­"
"626","servation"
"627","foundation"
"628","to"
"629","develop"
"630","a"
"631","hazardous"
"632","waste"
"633","siting"
"634","book­"
"635","let"
"636","for"
"637","use"
"638","in"
