"","dictionary"
"1","on"
"2","december"
"3","cma"
"4","sent"
"5","a"
"6","letter"
"7","to"
"8","the"
"9","senate"
"10","judiciary"
"11","committee"
"12","subcommittee"
"13","on"
"14","patents"
"15","copyrights"
"16","and"
"17","trademarks"
"18","expressing"
"19","support"
"20","for"
"21","s"
"22","the"
"23","major"
"24","legislative"
"25","vehicle"
"26","on"
"27","process"
"28","patents"
"29","the"
"30","subcommittee"
"31","had"
"32","held"
"33","a"
"34","hearing"
"35","on"
"36","this"
"37","legislation"
"38","on"
"39","october"
"40","s"
"41","would"
"42","give"
"43","the"
"44","owner"
"45","of"
"46","a"
"47","process"
"48","patented"
"49","in"
"50","the"
"51","united"
"52","states"
"53","the"
"54","right"
"55","to"
"56","bring"
"57","a"
"58","suit"
"59","for"
"60","patent"
"61","infringement"
"62","against"
"63","a"
"64","party"
"65","who"
"66","imports"
"67","a"
"68","product"
"69","that"
"70","is"
"71","manufactured"
"72","abroad"
"73","by"
"74","using"
"75","the"
"76","process"
"77","many"
"78","countries"
"79","that"
"80","are"
"81","major"
"82","trading"
"83","partners"
"84","of"
"85","the"
"86","united"
"87","states"
"88","already"
"89","have"
"90","such"
"91","laws"
"92","cmas"
"93","comments"
"94","however"
"95","also"
"96","urge"
"97","the"
"98","subcommittee"
"99","to"
"100","address"
"101","ancillary"
"102","issues"
"103","before"
"104","acting"
"105","on"
"106","s"
"107","the"
"108","general"
"109","agreement"
"110","on"
"111","tariffs"
"112","and"
"113","trade"
"114","gatt"
"115","implications"
"116","of"
"117","this"
"118","legislation"
"119","and"
"120","circumstances"
"121","under"
"122","which"
"123","a"
"124","presumption"
"125","of"
"126","infringement"
"127","should"
"128","arise"
"129","when"
"130","the"
"131","patent"
"132","owner"
"133","is"
"134","unable"
"135","to"
"136","obtain"
"137","information"
"138","about"
"139","the"
"140","process"
"141","used"
"142","to"
"143","manufacture"
"144","a"
"145","product"
"146","earlier"
"147","in"
"148","cma"
"149","had"
"150","joined"
"151","in"
"152","a"
"153","coalition"
"154","with"
"155","companies"
"156","and"
"157","associations"
"158","in"
"159","supporting"
"160","legislation"
"161","on"
"162","this"
"163","subject"
"164","generally"
"165","this"
"166","coalition"
"167","is"
"168","led"
"169","by"
"170","intellectual"
"171","property"
"172","owners"
"173","inc"
"174","ipo"
"175","the"
"176","uniform"
"177","patent"
"178","procedures"
"179","act"
"180","of"
"181","on"
"182","november"
"183","cma"
"184","endorsed"
"185","s"
"186","the"
"187","uniform"
"188","patent"
"189","procedures"
"190","act"
"191","of"
"192","this"
"193","legislation"
"194","introduced"
"195","by"
"196","senator"
"197","dole"
"198","rkan"
"199","on"
"200","january"
"201","focuses"
"202","on"
"203","government"
"204","patent"
"205","policy"
"206","it"
"207","allows"
"208","all"
"209","government"
"210","contractors"
"211","to"
"212","elect"
"213","to"
"214","retain"
"215","title"
"216","to"
"217","federally"
"218","funded"
"219","inventions"
"220","it"
"221","expands"
"222","existing"
"223","law"
"224","which"
"225","applies"
"226","to"
"227","contractors"
"228","from"
"229","small"
"230","businesses"
"231","and"
"232","nonprofit"
"233","organizations"
"234","to"
"235","include"
"236","large"
"237","business"
"238","contractors"
"239","as"
"240","well"
"241","cma"
"242","believes"
"243","that"
"244","s"
"245","is"
"246","important"
"247","to"
"248","eliminate"
"249","barriers"
"250","to"
"251","industrys"
"252","development"
"253","and"
"254","application"
"255","of"
"256","new"
"257","technology"
"258","and"
"259","to"
"260","encourage"
"261","a"
"262","climate"
"263","under"
"264","which"
"265","such"
"266","development"
"267","and"
"268","application"
"269","will"
"270","be"
"271","fostered"
"272","moreover"
"273","prompt"
"274","passage"
"275","of"
"276","s"
"277","would"
"278","create"
"279","an"
"280","atmosphere"
"281","in"
"282","which"
"283","all"
"284","industry"
"285","not"
"286","just"
"287","selected"
"288","sectors"
"289","would"
"290","be"
"291","given"
"292","the"
"293","necessary"
"294","incentives"
"295","to"
"296","make"
"297","necessary"
"298","financial"
"299","investments"
"300","to"
"301","move"
"302","new"
"303","ideas"
"304","into"
"305","the"
"306","marketplace"
"307","policy"
"308","developmentlegal"
"309","issues"
"310","section"
"311","investigation"
"312","on"
"313","korea"
"314","in"
"315","november"
"316","the"
"317","office"
"318","of"
"319","the"
"320","us"
"321","trade"
"322","representative"
"323","ustr"
"324","initiated"
"325","an"
"326","investigation"
"327","under"
"328","section"
"329","of"
"330","the"
"331","trade"
"332","act"
"333","of"
"334","as"
"335","amended"
"336","into"
"337","the"
"338","adequacy"
"339","of"
"340","the"
"341","laws"
"342","of"
"343","the"
"344","republic"
"345","of"
"346","korea"
"347","governing"
"348","the"
"349","protection"
"350","of"
"351","intellectual"
"352","property"
"353","rights"
"354","page"
"355","cma"
"356","r"
"357","cma"
"358","submitted"
"359","preliminary"
"360","comments"
"361","on"
"362","this"
"363","subject"
"364","to"
"365","ustr"
"366","additional"
"367","comments"
"368","are"
"369","being"
"370","compiled"
"371","especially"
"372","on"
"373","those"
"374","aspects"
"375","of"
"376","the"
"377","korean"
"378","law"
"379","that"
"380","are"
"381","most"
"382","troublesome"
"383","and"
"384","specific"
"385","examples"
"386","of"
"387","instances"
"388","in"
"389","which"
"390","us"
"391","trade"
"392","and"
"393","investment"
"394","have"
"395","been"
"396","negatively"
"397","affected"
"398","state"
"399","legislative"
"400","and"
"401","regulatory"
"402","advocacy"
"403","superfund"
"404","in"
"405","additional"
"406","state"
"407","superfund"
"408","action"
"409","is"
"410","expected"
"411","in"
"412","pennsylvania"
"413","new"
"414","jersey"
"415","washington"
"416","california"
"417","and"
"418","south"
"419","carolina"
"420","in"
"421","new"
"422","jersey"
"423","alone"
"424","the"
"425","cost"
"426","to"
"427","industry"
"428","could"
"429","approach"
"430","one"
"431","billion"
"432","dollars"
"433","as"
"434","senator"
"435","ray"
"436","lesniak"
"437","works"
"438","to"
"439","expand"
"440","the"
"441","fund"
"442","cma"
"443","state"
"444","hazardous"
"445","wastesgroundwater"
"446","task"
"447","group"
"448","members"
"449","are"
"450","working"
"451","with"
"452","the"
"453","appropriate"
"454","state"
"455","trade"
"456","organizations"
"457","on"
"458","this"
"459","critical"
"460","issue"
"461","the"
"462","task"
"463","group"
"464","is"
"465","also"
"466","completing"
"467","the"
"468","first"
"469","phase"
"470","of"
"471","their"
"472","study"
"473","of"
"474","state"
"475","superfunds"
"476","which"
"477","consisted"
"478","of"
"479","a"
"480","survey"
"481","of"
"482","key"
"483","states"
"484","alabama"
"485","california"
"486","illinois"
"487","louisiana"
"488","michigan"
"489","new"
"490","jersey"
"491","new"
"492","york"
"493","and"
"494","south"
"495","carolina"
"496","this"
"497","initial"
"498","study"
"499","will"
"500","result"
"501","in"
"502","a"
"503","better"
"504","understanding"
"505","of"
"506","the"
"507","potential"
"508","cost"
"509","to"
"510","the"
"511","chemical"
"512","industry"
"513","and"
"514","will"
"515","also"
"516","lead"
"517","to"
"518","an"
"519","expanded"
"520","study"
"521","to"
"522","obtain"
"523","more"
"524","comprehensive"
"525","information"
"526","the"
"527","study"
"528","addresses"
"529","the"
"530","broad"
"531","range"
"532","of"
"533","state"
"534","superfunds"
"535","industry"
"536","funding"
"537","bases"
"538","amounts"
"539","collected"
"540","actual"
"541","uses"
"542","of"
"543","funds"
"544","site"
"545","selection"
"546","criteria"
"547","cleanup"
"548","standards"
"549","and"
"550","future"
"551","plans"
"552","i"
"553","public"
"554","compensation"
"555","major"
"556","state"
"557","activity"
"558","on"
"559","public"
"560","compensation"
"561","continues"
"562","to"
"563","be"
"564","in"
"565","the"
"566","state"
"567","of"
"568","massachusetts"
"569","where"
"570","the"
"571","special"
"572","legislative"
"573","commission"
"574","on"
"575","liability"
"576","for"
"577","releases"
"578","of"
"579","oil"
"580","and"
"581","hazardous"
"582","materials"
"583","has"
"584","been"
"585","reactivated"
"586","the"
"587","coimnission"
"588","will"
"589","be"
"590","studying"
"591","insurance"
"592","availability"
"593","quantification"
"594","of"
"595","need"
"596","and"
"597","liability"
"598","issues"
"599","the"
"600","states"
"601","public"
"602","compensation"
"603","bill"
"604","was"
"605","not"
"606","acted"
"607","upon"
"608","in"
"609","but"
"610","it"
"611","has"
"612","been"
"613","refiled"
"614","for"
"615","hazardous"
"616","waste"
"617","management"
"618","and"
"619","regulation"
"620","the"
"621","national"
"622","conference"
"623","of"
"624","state"
"625","legislatures"
"626","has"
"627","identified"
"628","environmental"
"629","issues"
"630","as"
"631","one"
"632","of"
"633","the"
"634","top"
"635","three"
"636","issues"
"637","facing"
"638","the"
"639","states"
"640","in"
"641","the"
"642","other"
"643","two"
"644","are"
"645","education"
"646","and"
"647","fiscal"
"648","concerns"
"649","the"
"650","major"
"651","environmental"
"652","issues"
"653","are"
"654","groundwater"
"655","acid"
"656","rain"
"657","and"
"658","the"
"659","disposal"
"660","of"
"661","hazardous"
"662","waste"
"663","f"
"664","the"
"665","siting"
"666","of"
"667","hazardous"
"668","waste"
"669","facilities"
"670","always"
"671","a"
"672","major"
"673","concern"
"674","has"
"675","become"
"676","more"
"677","complicated"
"678","by"
"679","the"
"680","growing"
"681","liability"
"682","insurance"
"683","problem"
"684","most"
"685","sites"
"686","cannot"
"687","be"
"688","licensed"
"689","without"
"690","insurance"
"691","which"
"692","is"
"693","virtually"
"694","unavailable"
"695","page"
"696","cma"
"697","some"
"698","of"
"699","the"
"700","action"
"701","around"
"702","the"
"703","states"
"704","includes"
"705","california"
"706","where"
"707","the"
"708","governors"
"709","task"
"710","force"
"711","on"
"712","toxics"
"713","waste"
"714","and"
"715","technology"
"716","will"
"717","report"
"718","its"
"719","proposed"
"720","solutions"
"721","to"
"722","the"
"723","states"
"724","hazardous"
"725","waste"
"726","capacity"
"727","and"
"728","policy"
"729","problems"
"730","on"
"731","may"
"732","these"
"733","recommendations"
"734","will"
"735","then"
"736","be"
"737","considered"
"738","by"
"739","the"
"740","legislature"
"741","as"
"742","the"
"743","basis"
"744","for"
"745","new"
"746","laws"
"747","ohio"
"748","legislators"
"749","have"
"750","approved"
"751","sharp"
"752","increases"
"753","in"
"754","waste"
"755","disposal"
"756","fees"
"757","ranging"
"758","up"
"759","to"
"760","s"
"761","per"
"762","ton"
"763","the"
"764","same"
"765","ohio"
"766","bill"
"767","provides"
"768","funds"
"769","to"
"770","local"
"771","municipalities"
"772","for"
"773","equipment"
"774","and"
"775","training"
"776","for"
"777","local"
"778","emergencies"
"779","involving"
"780","hazardous"
"781","waste"
"782","righttoknow"
"783","legislation"
"784","following"
"785","more"
"786","than"
"787","a"
"788","year"
"789","of"
"790","intense"
"791","debate"
"792","the"
"793","michigan"
"794","legislature"
"795","reached"
"796","a"
"797","compromise"
"798","on"
"799","a"
"800","package"
"801","of"
"802","legislation"
"803","which"
"804","has"
"805","been"
"806","endorsed"
"807","by"
"808","the"
"809","michigan"
"810","chemical"
"811","council"
"812","the"
"813","package"
"814","consists"
"815","of"
"816","three"
"817","bills"
"818","hb"
"819","addresses"
"820","worker"
"821","righttoknow"
"822","and"
"823","adopts"
"824","the"
"825","federal"
"826","osha"
"827","hazard"
"828","communications"
"829","standard"
"830","with"
"831","expanded"
"832","coverage"
"833","hb"
"834","requires"
"835","emergency"
"836","response"
"837","planning"
"838","through"
"839","information"
"840","sharing"
"841","with"
"842","fire"
"843","chiefs"
"844","hb"
"845","sets"
"846","community"
"847","righttoknow"
"848","provisions"
"849","allowing"
"850","the"
"851","general"
"852","public"
"853","access"
"854","to"
"855","msdss"
"856","and"
"857","workplace"
"858","lists"
"859","of"
"860","hazardous"
"861","substances"
"862","the"
"863","legislature"
"864","adjourned"
"865","the"
"866","session"
"867","without"
"868","taking"
"869","final"
"870","action"
"871","on"
"872","these"
"873","bills"
"874","which"
"875","will"
"876","carry"
"877","over"
"878","to"
"879","consideration"
"880","is"
"881","expected"
"882","early"
"883","in"
"884","the"
"885","year"
"886","in"
"887","hew"
"888","jersey"
"889","the"
"890","legislature"
"891","gave"
"892","final"
"893","approval"
"894","to"
"895","a"
"896","the"
"897","toxic"
"898","catastrophe"
"899","prevention"
"900","act"
"901","this"
"902","bill"
"903","requires"
"904","manufacturers"
"905","and"
"906","users"
"907","of"
"908","a"
"909","limited"
"910","list"
"911","of"
"912","chemicals"
"913","to"
"914","register"
"915","with"
"916","the"
"917","state"
"918","and"
"919","perform"
"920","risk"
"921","assessments"
"922","of"
"923","their"
"924","chemical"
"925","processes"
"926","the"
"927","state"
"928","has"
"929","the"
"930","authority"
"931","to"
"932","order"
"933","risk"
"934","reduction"
"935","measures"
"936","for"
"937","covered"
"938","facilities"
"939","and"
"940","could"
"941","order"
"942","operations"
"943","to"
"944","cease"
"945","until"
"946","risks"
"947","are"
"948","reduced"
"949","to"
"950","an"
"951","acceptable"
"952","the"
"953","bill"
"954","is"
"955","expected"
"956","to"
"957","be"
"958","signed"
"959","into"
"960","law"
"961","by"
"962","the"
"963","governor"
"964","in"
"965","the"
"966","near"
"967","future"
"968","litigation"
"969","on"
"970","december"
"971","the"
"972","us"
"973","district"
"974","court"
"975","in"
"976","pennsylvania"
"977","ruled"
"978","on"
"979","the"
"980","relationship"
"981","between"
"982","the"
"983","states"
"984","righttoknow"
"985","law"
"986","and"
"987","the"
"988","federal"
"989","osha"
"990","hazard"
"991","communications"
"992","standard"
"993","the"
"994","ruling"
"995","followed"
"996","the"
"997","precedent"
"998","set"
"999","in"
"1000","new"
"1001","jersey"
"1002","and"
"1003","held"
"1004","that"
"1005","the"
"1006","pennsylvania"
"1007","law"
"1008","is"
"1009","preempted"
"1010","by"
"1011","the"
"1012","standard"
"1013","as"
"1014","it"
"1015","applies"
"1016","to"
"1017","the"
"1018","regulation"
"1019","of"
"1020","employee"
"1021","health"
"1022","and"
"1023","safety"
"1024","in"
"1025","the"
"1026","manufacturing"
"1027","sector"
"1028","the"
"1029","ruling"
"1030","also"
"1031","held"
"1032","that"
"1033","parts"
"1034","of"
"1035","the"
"1036","law"
"1037","applicable"
"1038","to"
"1039","nonmanufacturers"
"1040","are"
"1041","still"
"1042","operative"
"1043","thus"
"1044","creating"
"1045","a"
"1046","dual"
"1047","system"
"1048","in"
"1049","the"
"1050","state"
"1051","the"
"1052","chemical"
"1053","industry"
"1054","may"
"1055","seek"
"1056","clarification"
"1057","on"
"1058","some"
"1059","aspects"
"1060","of"
"1061","the"
"1062","ruling"
"1063","the"
"1064","ohio"
"1065","manufactures"
"1066","association"
"1067","has"
"1068","filed"
"1069","suit"
"1070","in"
"1071","federal"
"1072","court"
"1073","to"
"1074","overturn"
"1075","the"
"1076","city"
"1077","of"
"1078","akrons"
"1079","local"
"1080","righttoknow"
"1081","ordinance"
"1082","on"
"1083","the"
"1084","grounds"
"1085","of"
"1086","federal"
"1087","preemption"
"1088","arguments"
"1089","and"
"1090","filings"
"1091","in"
"1092","that"
"1093","case"
"1094","are"
"1095","expected"
"1096","to"
"1097","continue"
"1098","through"
"1099","january"
"1100","legislative"
"1101","sessions"
"1102","the"
"1103","state"
"1104","affairs"
"1105","righttoknow"
"1106","tasi"
"1107","page"
"1108","cma"
"1109","group"
"1110","is"
"1111","developing"
"1112","a"
"1113","list"
"1114","of"
"1115","issues"
"1116","which"
"1117","may"
"1118","become"
"1119","state"
"1120","legislative"
"1121","initiatives"
"1122","in"
"1123","these"
"1124","include"
"1125","collecting"
"1126","data"
"1127","on"
"1128","chemical"
"1129","production"
"1130","and"
"1131","use"
"1132","in"
"1133","a"
"1134","state"
"1135","mandatory"
"1136","chemical"
"1137","process"
"1138","controls"
"1139","mandatory"
"1140","emergency"
"1141","response"
